      Lon      Lat    Year    VegC LitterC   SoilC     Total
  -121.11    38.85    2088   6.170   1.919   7.426    15.515
  -121.11    38.85    2089   6.283   1.841   7.411    15.535
  -121.11    38.85    2090   6.291   1.804   7.390    15.485
  -121.11    38.85    2091   6.471   1.744   7.376    15.591
  -121.11    38.85    2092   6.501   1.702   7.367    15.570
  -121.11    38.85    2093   6.492   1.602   7.355    15.449
  -121.11    38.85    2094   6.578   1.519   7.327    15.423
  -121.11    38.85    2095   6.661   1.493   7.297    15.451
  -121.11    38.85    2096   6.801   1.472   7.283    15.556
  -121.11    38.85    2097   6.908   1.506   7.265    15.680
  -121.11    38.85    2098   6.896   1.482   7.243    15.620
  -121.11    38.85    2099   7.140   1.380   7.233    15.753
  -121.11    38.81    1950   6.913   2.472   7.425    16.810
  -121.11    38.81    1951   7.028   2.380   7.403    16.811
  -121.11    38.81    1952   6.801   2.648   7.375    16.823
  -121.11    38.81    1953   6.813   2.672   7.354    16.839
  -121.11    38.81    1954   7.046   2.573   7.342    16.961
  -121.11    38.81    1955   7.021   2.580   7.343    16.944
  -121.11    38.81    1956   7.080   2.481   7.331    16.892
  -121.11    38.81    1957   7.180   2.392   7.320    16.891
  -121.11    38.81    1958   7.350   2.316   7.304    16.970
  -121.11    38.81    1959   7.405   2.251   7.303    16.959
  -121.11    38.81    1960   7.387   2.282   7.289    16.957
  -121.11    38.81    1961   7.339   2.227   7.290    16.855
  -121.11    38.81    1962   5.424   4.231   7.277    16.932
  -121.11    38.81    1963   5.669   3.936   7.299    16.903
  -121.11    38.81    1964   5.656   3.827   7.313    16.796
  -121.11    38.81    1965   5.368   3.874   7.325    16.568
  -121.11    38.81    1966   5.533   3.687   7.344    16.564
  -121.11    38.81    1967   5.744   3.580   7.346    16.670
  -121.11    38.81    1968   5.518   3.698   7.367    16.583
  -121.11    38.81    1969   5.693   3.523   7.385    16.601
  -121.11    38.81    1970   5.829   3.414   7.394    16.638
  -121.11    38.81    1971   5.889   3.303   7.407    16.599
  -121.11    38.81    1972   5.956   3.202   7.401    16.559
  -121.11    38.81    1973   6.137   2.983   7.385    16.505
  -121.11    38.81    1974   6.390   2.831   7.368    16.589
  -121.11    38.81    1975   4.528   4.304   7.376    16.208
  -121.11    38.81    1976   4.520   3.920   7.400    15.840
  -121.11    38.81    1977   4.791   3.700   7.403    15.894
  -121.11    38.81    1978   4.928   3.664   7.395    15.986
  -121.11    38.81    1979   5.147   3.511   7.426    16.083
  -121.11    38.81    1980   5.337   3.347   7.433    16.117
  -121.11    38.81    1981   4.213   4.566   7.433    16.212
  -121.11    38.81    1982   4.378   4.198   7.457    16.032
  -121.11    38.81    1983   4.576   4.062   7.465    16.104
  -121.11    38.81    1984   4.601   4.047   7.462    16.109
  -121.11    38.81    1985   4.845   3.940   7.486    16.271
  -121.11    38.81    1986   4.879   3.746   7.475    16.099
  -121.11    38.81    1987   5.005   3.626   7.480    16.111
  -121.11    38.81    1988   5.093   3.505   7.486    16.084
  -121.11    38.81    1989   5.082   3.471   7.491    16.045
  -121.11    38.81    1990   3.490   5.028   7.488    16.006
  -121.11    38.81    1991   3.025   5.266   7.508    15.798
  -121.11    38.81    1992   3.232   4.904   7.537    15.673
  -121.11    38.81    1993   3.529   4.663   7.532    15.724
  -121.11    38.81    1994   3.729   4.536   7.555    15.820
  -121.11    38.81    1995   4.007   4.290   7.585    15.882
  -121.11    38.81    1996   4.320   4.127   7.604    16.051
  -121.11    38.81    1997   4.113   4.059   7.640    15.811
  -121.11    38.81    1998   4.300   3.799   7.645    15.744
  -121.11    38.81    1999   4.274   3.733   7.645    15.652
  -121.11    38.81    2000   4.308   3.721   7.644    15.673
  -121.11    38.81    2001   4.549   3.509   7.640    15.698
  -121.11    38.81    2002   4.548   3.453   7.617    15.618
  -121.11    38.81    2003   4.592   3.344   7.615    15.551
  -121.11    38.81    2004   4.711   3.231   7.600    15.541
  -121.11    38.81    2005   4.885   3.079   7.580    15.543
  -121.11    38.81    2006   5.009   3.031   7.555    15.595
  -121.11    38.81    2007   5.001   2.893   7.530    15.424
  -121.11    38.81    2008   5.247   2.713   7.517    15.476
  -121.11    38.81    2009   5.334   2.593   7.468    15.395
  -121.11    38.81    2010   5.299   2.733   7.444    15.476
  -121.11    38.81    2011   5.370   2.642   7.410    15.422
  -121.11    38.81    2012   5.311   2.721   7.394    15.426
  -121.11    38.81    2013   5.302   2.668   7.364    15.334
  -121.11    38.81    2014   5.333   2.617   7.346    15.295
  -121.11    38.81    2015   5.436   2.520   7.327    15.283
  -121.11    38.81    2016   5.572   2.373   7.303    15.248
  -121.11    38.81    2017   5.686   2.296   7.284    15.267
  -121.11    38.81    2018   5.679   2.346   7.279    15.304
  -121.11    38.81    2019   5.524   2.514   7.263    15.301
  -121.11    38.81    2020   5.577   2.349   7.247    15.173
  -121.11    38.81    2021   5.591   2.403   7.233    15.228
  -121.11    38.81    2022   5.396   2.490   7.217    15.102
  -121.11    38.81    2023   5.526   2.317   7.201    15.044
  -121.11    38.81    2024   5.588   2.302   7.170    15.061
  -121.11    38.81    2025   5.726   2.223   7.148    15.097
  -121.11    38.81    2026   5.691   2.219   7.137    15.047
  -121.11    38.81    2027   5.797   2.107   7.137    15.041
  -121.11    38.81    2028   5.926   2.012   7.104    15.042
  -121.11    38.81    2029   6.040   1.947   7.078    15.066
