      Lon      Lat    Year    Leaf     Sap   Heart  SMetab SStruct    SFWD    SCWD   Total
  -121.11    38.77    1973   0.108   0.000   0.000   0.001   0.049   0.015   1.197   1.369
  -121.11    38.77    1974   0.119   0.000   0.001   0.001   0.046   0.091   1.808   2.066
  -121.11    38.77    1975   0.134   0.003   0.011   0.001   0.049   0.069   1.714   1.981
  -121.11    38.77    1976   0.113   0.000   0.000   0.001   0.050   0.053   1.621   1.838
  -121.11    38.77    1977   0.119   0.021   0.059   0.001   0.050   0.041   1.534   1.826
  -121.11    38.77    1978   0.129   0.021   0.065   0.002   0.052   0.050   1.513   1.832
  -121.11    38.77    1979   0.121   0.017   0.044   0.002   0.057   0.058   1.505   1.805
  -121.11    38.77    1980   0.100   0.007   0.020   0.002   0.058   0.059   1.473   1.719
  -121.11    38.77    1981   0.094   0.036   0.203   0.001   0.055   0.051   1.415   1.854
  -121.11    38.77    1982   0.119   0.041   0.099   0.001   0.051   0.070   1.537   1.916
  -121.11    38.77    1983   0.132   0.005   0.008   0.002   0.054   0.090   1.560   1.851
  -121.11    38.77    1984   0.109   0.004   0.008   0.002   0.058   0.073   1.487   1.740
  -121.11    38.77    1985   0.110   0.000   0.000   0.002   0.057   0.060   1.423   1.652
  -121.11    38.77    1986   0.118   0.005   0.009   0.001   0.052   0.044   1.336   1.565
  -121.11    38.77    1987   0.105   0.018   0.046   0.001   0.052   0.037   1.272   1.533
  -121.11    38.77    1988   0.113   0.000   0.000   0.002   0.052   0.045   1.255   1.467
  -121.11    38.77    1989   0.103   0.016   0.051   0.002   0.054   0.035   1.192   1.452
  -121.11    38.77    1990   0.104   0.037   0.114   0.001   0.052   0.040   1.179   1.528
  -121.11    38.77    1991   0.093   0.010   0.071   0.001   0.049   0.062   1.224   1.510
  -121.11    38.77    1992   0.109   0.004   0.010   0.001   0.047   0.056   1.229   1.457
  -121.11    38.77    1993   0.119   0.016   0.038   0.001   0.048   0.046   1.173   1.441
