      Lon      Lat    Year    VegC LitterC   SoilC     Total
  -121.15    38.73    2099   3.690   2.611   7.167    13.468
  -121.11    38.85    1950   5.603   2.823   8.538    16.963
  -121.11    38.85    1951   5.225   3.023   8.532    16.780
  -121.11    38.85    1952   5.314   3.083   8.509    16.906
  -121.11    38.85    1953   5.346   3.097   8.485    16.928
  -121.11    38.85    1954   5.427   3.235   8.480    17.142
  -121.11    38.85    1955   5.603   3.270   8.475    17.349
  -121.11    38.85    1956   5.714   3.163   8.485    17.362
  -121.11    38.85    1957   5.834   3.006   8.491    17.331
  -121.11    38.85    1958   5.785   3.018   8.486    17.289
  -121.11    38.85    1959   5.811   2.936   8.478    17.225
  -121.11    38.85    1960   5.142   3.670   8.466    17.278
  -121.11    38.85    1961   4.987   3.536   8.482    17.005
  -121.11    38.85    1962   5.283   3.426   8.473    17.182
  -121.11    38.85    1963   5.423   3.491   8.472    17.385
  -121.11    38.85    1964   5.418   3.403   8.490    17.311
  -121.11    38.85    1965   5.508   3.276   8.501    17.285
  -121.11    38.85    1966   5.490   3.194   8.497    17.182
  -121.11    38.85    1967   5.506   3.180   8.499    17.185
  -121.11    38.85    1968   5.621   3.134   8.508    17.262
  -121.11    38.85    1969   5.692   3.059   8.505    17.256
  -121.11    38.85    1970   5.900   2.913   8.506    17.318
  -121.11    38.85    1971   5.841   2.875   8.494    17.210
  -121.11    38.85    1972   5.625   2.891   8.496    17.012
  -121.11    38.85    1973   5.798   2.794   8.484    17.077
  -121.11    38.85    1974   5.893   2.722   8.471    17.086
  -121.11    38.85    1975   5.982   2.746   8.465    17.193
  -121.11    38.85    1976   5.952   2.735   8.460    17.147
  -121.11    38.85    1977   6.128   2.607   8.448    17.182
  -121.11    38.85    1978   6.240   2.660   8.422    17.322
  -121.11    38.85    1979   6.345   2.660   8.419    17.424
  -121.11    38.85    1980   6.442   2.648   8.414    17.503
  -121.11    38.85    1981   6.704   2.550   8.413    17.667
  -121.11    38.85    1982   6.432   2.653   8.407    17.492
  -121.11    38.85    1983   5.991   3.194   8.404    17.589
  -121.11    38.85    1984   6.132   3.033   8.406    17.571
  -121.11    38.85    1985   6.464   2.941   8.394    17.799
  -121.11    38.85    1986   6.252   2.997   8.380    17.629
  -121.11    38.85    1987   6.386   2.861   8.392    17.640
  -121.11    38.85    1988   6.568   2.766   8.385    17.718
  -121.11    38.85    1989   6.710   2.794   8.373    17.877
  -121.11    38.85    1990   6.730   2.789   8.382    17.901
  -121.11    38.85    1991   6.798   2.800   8.377    17.975
  -121.11    38.85    1992   6.974   2.775   8.371    18.121
  -121.11    38.85    1993   6.966   2.720   8.379    18.065
  -121.11    38.85    1994   7.077   2.638   8.380    18.095
  -121.11    38.85    1995   7.251   2.585   8.359    18.195
  -121.11    38.85    1996   6.703   3.335   8.357    18.395
  -121.11    38.85    1997   6.587   3.256   8.361    18.204
  -121.11    38.85    1998   6.830   3.066   8.349    18.244
  -121.11    38.85    1999   6.945   3.051   8.344    18.341
  -121.11    38.85    2000   7.036   3.004   8.343    18.383
  -121.11    38.85    2001   7.192   2.915   8.345    18.451
  -121.11    38.85    2002   7.192   2.843   8.341    18.376
  -121.11    38.85    2003   7.013   2.762   8.350    18.125
  -121.11    38.85    2004   6.472   3.443   8.341    18.256
  -121.11    38.85    2005   6.591   3.273   8.347    18.211
  -121.11    38.85    2006   6.752   3.243   8.354    18.349
  -121.11    38.85    2007   1.756   7.809   8.368    17.933
  -121.11    38.85    2008   2.189   7.343   8.423    17.955
  -121.11    38.85    2009   2.392   7.106   8.448    17.946
  -121.11    38.85    2010   2.616   6.778   8.519    17.913
  -121.11    38.85    2011   2.879   6.463   8.584    17.926
  -121.11    38.85    2012   2.758   6.569   8.625    17.952
  -121.11    38.85    2013   2.967   6.157   8.673    17.797
  -121.11    38.85    2014   2.828   5.648   8.690    17.166
  -121.11    38.85    2015   3.044   5.455   8.705    17.205
  -121.11    38.85    2016   3.200   5.203   8.726    17.129
  -121.11    38.85    2017   3.328   5.008   8.739    17.076
  -121.11    38.85    2018   3.374   5.000   8.748    17.122
  -121.11    38.85    2019   3.338   4.788   8.776    16.902
  -121.11    38.85    2020   3.383   4.509   8.768    16.660
  -121.11    38.85    2021   3.637   4.334   8.758    16.730
  -121.11    38.85    2022   3.655   4.119   8.765    16.539
  -121.11    38.85    2023   3.791   3.978   8.745    16.513
  -121.11    38.85    2024   4.095   3.797   8.729    16.620
  -121.11    38.85    2025   4.263   3.685   8.707    16.655
  -121.11    38.85    2026   4.218   3.541   8.702    16.462
  -121.11    38.85    2027   4.439   3.405   8.672    16.517
  -121.11    38.85    2028   3.703   3.971   8.664    16.339
  -121.11    38.85    2029   3.764   3.831   8.667    16.261
  -121.11    38.85    2030   4.093   3.719   8.651    16.462
  -121.11    38.85    2031   4.218   3.685   8.645    16.548
  -121.11    38.85    2032   4.178   3.524   8.655    16.357
  -121.11    38.85    2033   4.377   3.438   8.641    16.455
