      Lon      Lat    Year    Leaf     Sap   Heart  SMetab SStruct    SFWD    SCWD   Total
  -121.15    38.73    1950   0.085   0.015   0.065   0.006   0.087   0.077   1.502   1.835
  -121.15    38.73    1951   0.079   0.104   0.699   0.004   0.081   0.076   1.509   2.553
  -121.15    38.73    1952   0.067   0.021   0.333   0.003   0.074   0.155   2.131   2.785
  -121.15    38.73    1953   0.100   0.007   0.022   0.002   0.069   0.145   2.368   2.712
  -121.15    38.73    1954   0.125   0.026   0.034   0.003   0.072   0.125   2.297   2.682
  -121.15    38.73    1955   0.132   0.022   0.035   0.007   0.083   0.129   2.253   2.660
  -121.15    38.73    1956   0.127   0.004   0.007   0.007   0.091   0.129   2.212   2.577
  -121.15    38.73    1957   0.145   0.195   0.451   0.007   0.097   0.112   2.145   3.152
  -121.15    38.73    1958   0.094   0.008   0.017   0.007   0.106   0.267   2.510   3.007
  -121.15    38.73    1959   0.085   0.013   0.030   0.004   0.097   0.213   2.418   2.861
  -121.15    38.73    1960   0.137   0.011   0.027   0.003   0.092   0.201   2.372   2.844
  -121.15    38.73    1961   0.130   0.212   0.416   0.007   0.101   0.179   2.318   3.362
  -121.15    38.73    1962   0.085   0.006   0.014   0.006   0.102   0.335   2.637   3.185
  -121.15    38.73    1963   0.097   0.002   0.004   0.005   0.093   0.272   2.542   3.015
  -121.15    38.73    1964   0.162   0.003   0.010   0.006   0.093   0.234   2.466   2.974
  -121.15    38.73    1965   0.112   0.008   0.016   0.008   0.105   0.199   2.391   2.839
  -121.15    38.73    1966   0.103   0.003   0.007   0.004   0.101   0.171   2.314   2.703
  -121.15    38.73    1967   0.118   0.016   0.047   0.004   0.097   0.144   2.233   2.659
  -121.15    38.73    1968   0.120   0.008   0.023   0.006   0.100   0.135   2.203   2.595
  -121.15    38.73    1969   0.123   0.006   0.026   0.005   0.098   0.118   2.140   2.515
  -121.15    38.73    1970   0.121   0.015   0.050   0.005   0.101   0.104   2.088   2.484
  -121.15    38.73    1971   0.125   0.004   0.011   0.005   0.101   0.100   2.060   2.406
  -121.15    38.73    1972   0.109   0.006   0.020   0.005   0.100   0.085   1.991   2.316
  -121.15    38.73    1973   0.095   0.010   0.017   0.004   0.095   0.075   1.931   2.226
  -121.15    38.73    1974   0.105   0.011   0.062   0.004   0.089   0.071   1.872   2.213
  -121.15    38.73    1975   0.112   0.011   0.018   0.004   0.088   0.069   1.862   2.165
  -121.15    38.73    1976   0.118   0.006   0.017   0.004   0.088   0.067   1.806   2.106
  -121.15    38.73    1977   0.138   0.170   0.868   0.004   0.087   0.059   1.749   3.075
  -121.15    38.73    1978   0.100   0.015   0.041   0.004   0.092   0.196   2.519   2.966
  -121.15    38.73    1979   0.104   0.004   0.013   0.005   0.090   0.165   2.451   2.832
  -121.15    38.73    1980   0.155   0.008   0.016   0.005   0.090   0.143   2.379   2.795
  -121.15    38.73    1981   0.134   0.007   0.012   0.008   0.102   0.129   2.315   2.707
  -121.15    38.73    1982   0.137   0.007   0.040   0.007   0.107   0.113   2.245   2.656
  -121.15    38.73    1983   0.121   0.005   0.014   0.008   0.109   0.102   2.208   2.567
  -121.15    38.73    1984   0.122   0.013   0.033   0.004   0.105   0.088   2.135   2.500
  -121.15    38.73    1985   0.134   0.023   0.114   0.004   0.103   0.083   2.081   2.541
  -121.15    38.73    1986   0.134   0.011   0.020   0.004   0.102   0.088   2.107   2.466
  -121.15    38.73    1987   0.110   0.010   0.104   0.006   0.104   0.083   2.048   2.465
  -121.15    38.73    1988   0.109   0.013   0.028   0.006   0.101   0.079   2.079   2.415
  -121.15    38.73    1989   0.121   0.006   0.015   0.004   0.097   0.076   2.026   2.344
  -121.15    38.73    1990   0.128   0.003   0.005   0.007   0.101   0.069   1.972   2.286
  -121.15    38.73    1991   0.124   0.010   0.026   0.005   0.101   0.060   1.903   2.230
  -121.15    38.73    1992   0.126   0.014   0.032   0.004   0.100   0.058   1.853   2.187
  -121.15    38.73    1993   0.129   0.005   0.016   0.007   0.103   0.062   1.820   2.143
  -121.15    38.73    1994   0.122   0.008   0.127   0.005   0.103   0.056   1.768   2.189
  -121.15    38.73    1995   0.123   0.014   0.026   0.003   0.096   0.051   1.813   2.126
  -121.15    38.73    1996   0.132   0.027   0.060   0.006   0.098   0.055   1.773   2.150
  -121.15    38.73    1997   0.134   0.006   0.014   0.004   0.097   0.069   1.756   2.080
  -121.15    38.73    1998   0.159   0.254   0.301   0.003   0.095   0.061   1.693   2.566
  -121.15    38.73    1999   0.098   0.010   0.028   0.005   0.102   0.271   1.917   2.432
  -121.15    38.73    2000   0.095   0.017   0.035   0.003   0.091   0.215   1.855   2.311
  -121.15    38.73    2001   0.143   0.028   0.111   0.003   0.087   0.194   1.820   2.386
  -121.15    38.73    2002   0.116   0.009   0.060   0.006   0.093   0.186   1.860   2.329
  -121.15    38.73    2003   0.102   0.030   0.138   0.006   0.094   0.165   1.855   2.390
  -121.15    38.73    2004   0.094   0.012   0.071   0.005   0.090   0.164   1.922   2.358
  -121.15    38.73    2005   0.106   0.009   0.034   0.003   0.084   0.144   1.912   2.292
  -121.15    38.73    2006   0.125   0.198   0.778   0.005   0.085   0.127   1.876   3.194
  -121.15    38.73    2007   0.099   0.303   0.938   0.006   0.090   0.277   2.562   4.275
  -121.15    38.73    2008   0.050   0.004   0.004   0.004   0.084   0.486   3.359   3.990
  -121.15    38.73    2009   0.162   0.010   0.008   0.002   0.073   0.402   3.232   3.889
  -121.15    38.73    2010   0.155   0.003   0.005   0.004   0.089   0.333   3.103   3.692
  -121.15    38.73    2011   0.154   0.003   0.003   0.006   0.102   0.279   2.994   3.543
  -121.15    38.73    2012   0.149   0.006   0.005   0.006   0.108   0.233   2.881   3.388
  -121.15    38.73    2013   0.138   0.008   0.013   0.004   0.110   0.193   2.767   3.234
  -121.15    38.73    2014   0.123   0.005   0.007   0.003   0.103   0.178   2.211   2.630
  -121.15    38.73    2015   0.121   0.013   0.066   0.005   0.105   0.151   2.132   2.593
  -121.15    38.73    2016   0.121   0.006   0.010   0.003   0.100   0.133   2.104   2.478
  -121.15    38.73    2017   0.107   0.011   0.016   0.003   0.096   0.111   2.019   2.365
  -121.15    38.73    2018   0.113   0.053   0.096   0.002   0.089   0.098   1.942   2.393
  -121.15    38.73    2019   0.108   0.005   0.007   0.003   0.087   0.126   1.953   2.289
  -121.15    38.73    2020   0.098   0.014   0.031   0.003   0.084   0.105   1.874   2.208
  -121.15    38.73    2021   0.084   0.030   0.032   0.001   0.075   0.093   1.811   2.127
