      Lon      Lat    Year    VegC LitterC   SoilC     Total
  -121.11    38.77    2033   5.541   3.203   5.169    13.913
  -121.11    38.77    2034   4.918   3.523   5.198    13.638
  -121.11    38.77    2035   5.093   3.366   5.199    13.657
  -121.11    38.77    2036   5.140   3.244   5.218    13.602
  -121.11    38.77    2037   5.219   3.049   5.237    13.505
  -121.11    38.77    2038   5.103   3.036   5.246    13.384
  -121.11    38.77    2039   5.258   2.912   5.254    13.423
  -121.11    38.77    2040   4.730   3.108   5.253    13.091
  -121.11    38.77    2041   5.014   2.947   5.273    13.234
  -121.11    38.77    2042   5.044   3.107   5.259    13.411
  -121.11    38.77    2043   5.012   2.885   5.274    13.170
  -121.11    38.77    2044   5.224   2.702   5.271    13.197
  -121.11    38.77    2045   5.318   2.610   5.254    13.182
  -121.11    38.77    2046   5.594   2.502   5.257    13.354
  -121.11    38.77    2047   5.754   2.379   5.242    13.375
  -121.11    38.77    2048   5.986   2.252   5.229    13.468
  -121.11    38.77    2049   6.246   2.201   5.210    13.657
  -121.11    38.77    2050   6.450   2.183   5.199    13.832
  -121.11    38.77    2051   6.471   2.057   5.187    13.715
  -121.11    38.77    2052   6.440   2.049   5.173    13.661
  -121.11    38.77    2053   6.495   1.926   5.163    13.584
  -121.11    38.77    2054   6.342   1.961   5.141    13.444
  -121.11    38.77    2055   6.253   1.991   5.120    13.364
  -121.11    38.77    2056   6.320   1.957   5.094    13.372
  -121.11    38.77    2057   6.574   1.916   5.070    13.561
  -121.11    38.77    2058   6.770   1.940   5.051    13.761
  -121.11    38.77    2059   6.894   1.884   5.036    13.814
  -121.11    38.77    2060   6.924   1.823   5.026    13.774
  -121.11    38.77    2061   7.137   1.751   5.018    13.906
  -121.11    38.77    2062   7.293   1.783   5.001    14.076
  -121.11    38.77    2063   7.174   1.706   4.986    13.866
  -121.11    38.77    2064   7.088   1.614   4.978    13.680
  -121.11    38.77    2065   6.827   1.898   4.962    13.687
  -121.11    38.77    2066   7.056   1.733   4.948    13.738
  -121.11    38.77    2067   6.190   2.678   4.929    13.797
  -121.11    38.77    2068   6.322   2.552   4.926    13.801
  -121.11    38.77    2069   6.592   2.416   4.934    13.942
  -121.11    38.77    2070   6.811   2.422   4.927    14.160
  -121.11    38.77    2071   7.046   2.315   4.948    14.309
  -121.11    38.77    2072   7.220   2.242   4.967    14.429
  -121.11    38.77    2073   7.013   2.207   4.976    14.195
  -121.11    38.77    2074   7.204   2.043   4.978    14.226
  -121.11    38.77    2075   7.380   2.009   4.970    14.360
  -121.11    38.77    2076   7.441   1.969   4.956    14.366
  -121.11    38.77    2077   7.277   1.945   4.956    14.178
  -121.11    38.77    2078   7.435   1.864   4.952    14.251
  -121.11    38.77    2079   7.505   1.841   4.937    14.283
  -121.11    38.77    2080   7.476   1.848   4.925    14.248
  -121.11    38.77    2081   7.669   1.831   4.916    14.416
  -121.11    38.77    2082   7.725   1.758   4.903    14.386
  -121.11    38.77    2083   7.800   1.754   4.898    14.452
  -121.11    38.77    2084   7.943   1.739   4.885    14.567
  -121.11    38.77    2085   7.894   1.811   4.871    14.576
  -121.11    38.77    2086   7.950   1.648   4.865    14.463
  -121.11    38.77    2087   8.215   1.577   4.843    14.634
  -121.11    38.77    2088   7.175   2.796   4.819    14.791
  -121.11    38.77    2089   7.072   2.823   4.827    14.722
  -121.11    38.77    2090   6.003   3.957   4.842    14.801
  -121.11    38.77    2091   5.964   3.786   4.870    14.620
  -121.11    38.77    2092   5.750   3.744   4.916    14.411
  -121.11    38.77    2093   5.858   3.449   4.946    14.252
  -121.11    38.77    2094   5.498   3.510   4.973    13.980
  -121.11    38.77    2095   5.571   3.233   5.002    13.805
  -121.11    38.77    2096   6.031   2.890   5.011    13.932
  -121.11    38.77    2097   6.067   2.960   5.003    14.030
  -121.11    38.77    2098   6.056   3.000   5.014    14.071
  -121.11    38.77    2099   6.239   2.698   5.043    13.981
