      Lon      Lat    Year     Jan     Feb     Mar     Apr     May     Jun     Jul     Aug     Sep     Oct     Nov     Dec
  -121.11    38.85    2003   0.052   0.007  -0.045  -0.091  -0.113  -0.027   0.054   0.007   0.073   0.070   0.026   0.033
  -121.11    38.85    2004   0.056   0.027  -0.008  -0.036  -0.039  -0.018   0.020   0.125   0.065   0.047   0.036   0.027
  -121.11    38.85    2005   0.039   0.022  -0.023  -0.068  -0.062  -0.049   0.040   0.046   0.008   0.049   0.042   0.040
  -121.11    38.85    2006   0.041   0.008  -0.030  -0.076  -0.092  -0.020   0.030  -0.007  -0.005   0.042   0.024   0.031
  -121.11    38.85    2007   0.049   0.023  -0.031  -0.076  -0.072  -0.044  -0.036   0.036   0.005   0.026   0.024  -0.008
  -121.11    38.85    2008   0.040   0.008  -0.049  -0.104  -0.072  -0.039  -0.026   0.085   0.069   0.029   0.020   0.020
  -121.11    38.85    2009   0.054   0.015  -0.062  -0.113  -0.076  -0.028  -0.006   0.069   0.088   0.036   0.019   0.020
  -121.11    38.85    2010   0.043   0.007  -0.053  -0.111  -0.142  -0.083   0.003  -0.011   0.036   0.049   0.025   0.017
  -121.11    38.85    2011   0.033   0.009  -0.036  -0.095  -0.132  -0.096  -0.049   0.007   0.014   0.031   0.021   0.010
  -121.11    38.85    2012   0.048   0.017  -0.042  -0.105  -0.092  -0.024   0.008   0.066   0.154   0.050   0.041   0.016
  -121.11    38.85    2013   0.036   0.021  -0.038  -0.083  -0.070  -0.005   0.008   0.109   0.053   0.042   0.032   0.021
  -121.11    38.85    2014   0.053   0.005  -0.065  -0.100  -0.073  -0.020   0.005   0.080   0.054   0.058   0.043   0.029
  -121.11    38.85    2015   0.051  -0.001  -0.056  -0.105  -0.093  -0.013  -0.022   0.075   0.104   0.059   0.027   0.021
  -121.11    38.85    2016   0.051   0.001  -0.054  -0.097  -0.099  -0.024  -0.011  -0.017   0.105   0.070   0.038   0.023
  -121.11    38.85    2017   0.039   0.014  -0.049  -0.099  -0.125  -0.048  -0.011  -0.004  -0.003   0.047   0.048   0.033
  -121.11    38.85    2018   0.056  -0.010  -0.060  -0.118  -0.138  -0.056   0.023  -0.036   0.079   0.070   0.045   0.034
  -121.11    38.85    2019   0.049   0.017  -0.044  -0.094  -0.126  -0.085   0.011   0.008  -0.031   0.047   0.040   0.034
  -121.11    38.85    2020   0.069   0.010  -0.059  -0.113  -0.069  -0.043  -0.013   0.060   0.135   0.084   0.036   0.031
  -121.11    38.85    2021   0.063   0.008  -0.074  -0.116  -0.071  -0.026   0.003   0.147   0.108   0.066   0.044   0.027
  -121.11    38.81    1979   0.041   0.019  -0.033  -0.052  -0.043   0.001   0.021  -0.004   0.068   0.022   0.011   0.012
  -121.11    38.81    1980   0.031   0.009  -0.039  -0.063  -0.084  -0.064  -0.005  -0.014   0.052   0.019   0.001   0.006
  -121.11    38.81    1981   0.032   0.014  -0.024  -0.077  -0.073  -0.034   0.052   0.082   0.035   0.007   0.039   0.031
  -121.11    38.81    1982   0.028   0.006  -0.037  -0.082  -0.088  -0.052  -0.024  -0.017  -0.017   0.019   0.000  -0.001
  -121.11    38.81    1983   0.018   0.002  -0.024  -0.099  -0.124  -0.079  -0.065  -0.020   0.000   0.008   0.018   0.023
  -121.11    38.81    1984   0.022  -0.006  -0.027  -0.085  -0.084  -0.053  -0.012  -0.004   0.046  -0.006   0.012   0.001
  -121.11    38.81    1985   0.040   0.011  -0.013  -0.044  -0.046   0.012   0.024   0.071   0.015  -0.002   0.009   0.003
  -121.11    38.81    1986   0.047   0.015  -0.025  -0.065  -0.066  -0.010   0.015   0.032   0.010   0.009   0.008   0.009
  -121.11    38.81    1987   0.027   0.005  -0.025  -0.062  -0.035  -0.038   0.042   0.102   0.088   0.012   0.007   0.007
  -121.11    38.81    1988   0.051   0.015  -0.037  -0.057  -0.070  -0.041   0.031   0.066   0.059   0.049   0.015  -0.004
  -121.11    38.81    1989   0.033   0.010  -0.028  -0.069  -0.089  -0.041   0.000  -0.021  -0.035   0.009   0.007  -0.005
  -121.11    38.81    1990   0.026  -0.016  -0.042  -0.066  -0.083  -0.032   0.016   0.015   0.078   0.016   0.000  -0.004
  -121.11    38.81    1991   0.023   0.020  -0.007  -0.063  -0.050  -0.018   0.014   0.047   0.090   0.036   0.016   0.010
  -121.11    38.81    1992   0.034   0.028  -0.015  -0.044  -0.008   0.003   0.029   0.085   0.096   0.038   0.017   0.008
  -121.11    38.81    1993   0.034   0.003  -0.023  -0.075  -0.086  -0.040  -0.015  -0.018  -0.008   0.019   0.006   0.008
  -121.11    38.81    1994   0.042   0.018  -0.017  -0.054  -0.058  -0.041   0.014   0.066   0.068   0.049   0.001  -0.010
