      Lon      Lat    Year     Abi_alb1     Abi_alb2      Jun_oxy     Pin_syl1     Pin_syl2     Pin_syl3          MRS      Que_ile     Que_rob1        C3_gr
  -121.11    38.85    2002         0.00         0.00         0.00         0.00         0.00       637.07         0.00       375.18      1433.48       440.25
  -121.11    38.85    2003         0.00         0.00         0.00         0.00         0.00       879.47         0.00       515.44      1757.16       364.03
  -121.11    38.85    2004         0.00         0.00         0.00         0.00         0.00       272.81         0.00       147.50       572.54       125.31
  -121.11    38.85    2005         0.00         0.00         0.00         0.00         0.00       131.12        14.39        85.63       263.75        59.87
  -121.11    38.85    2006         0.00         0.00         0.00         0.00         0.00       774.24       329.45       580.30      1288.13       374.94
  -121.11    38.85    2007         0.00         0.00         0.00         0.00         0.00       465.68       249.91       249.91       717.68        99.11
  -121.11    38.85    2008         0.00         0.00         0.00         0.00         0.00      1172.26       618.74       618.74      1810.73       262.14
  -121.11    38.85    2009         0.00         0.00         0.00         0.00         0.00       494.72       264.61       264.61       743.95        60.94
  -121.11    38.85    2010         0.00         0.00         0.00         0.00         0.00       485.37       261.08       261.08       719.53       115.24
  -121.11    38.85    2011         0.00         0.00         0.00         0.00         0.00       335.52        81.37       181.28       512.19        95.29
  -121.11    38.85    2012         0.00         0.00         0.00         0.00         0.00       918.46       224.09       496.35      1427.79       285.23
  -121.11    38.85    2013         0.00         0.00         0.00         0.00         0.00      1259.05       307.76       679.05      1966.84       400.02
  -121.11    38.85    2014         0.00         0.00         0.00         0.00         0.00       448.98       111.73       238.84       713.93       153.22
  -121.11    38.85    2015         0.00         0.00         0.00         0.00         0.00       365.70       117.26       117.26       748.09       159.81
  -121.11    38.85    2016         0.00         0.00         0.00         0.00         0.00       726.45       229.83       229.83      1490.49       317.59
  -121.11    38.85    2017         0.00         0.00         0.00         0.00         0.00      1071.71       343.49       343.49      2182.43       452.50
  -121.11    38.85    2018         0.00         0.00         0.00         0.00         0.00      1538.74       497.37       497.37      3152.82       659.53
  -121.11    38.85    2019         0.00         0.00         0.00         0.00         0.00      1742.13       564.53       564.53      3579.73       754.83
  -121.11    38.85    2020         0.00         0.00         0.00         0.00         0.00      2148.01       699.64         0.00      4455.94       964.81
  -121.11    38.85    2021         0.00         0.00         0.00         0.00         0.00      1668.02       834.01         0.00      4437.25      1166.37
  -121.11    38.81    1979         0.00         0.00         0.00         0.00         0.00       890.82       612.55       584.54      2674.68      1255.33
  -121.11    38.81    1980         0.00         0.00         0.00         0.00         0.00      1077.04       747.24       717.11      3190.86      1511.74
  -121.11    38.81    1981         0.00         0.00         0.00         0.00         0.00      1397.85       995.93       959.64      3961.48      1796.09
  -121.11    38.81    1982         0.00         0.00         0.00         0.00         0.00      1534.78      1106.94      1072.66      4249.85      1893.67
  -121.11    38.81    1983         0.00         0.00         0.00         0.00         0.00      1636.05      1192.31      1160.15      4443.84      1952.47
  -121.11    38.81    1984         0.00         0.00         0.00         0.00         0.00       222.94       184.56       186.61       413.91       112.16
  -121.11    38.81    1985         0.00         0.00         0.00         0.00         0.00       543.21       408.04       410.01       920.34       255.57
  -121.11    38.81    1986         0.00         0.00         0.00         0.00         0.00       916.17       279.17       647.29      1423.49       416.89
  -121.11    38.81    1987         0.00         0.00         0.00         0.00         0.00      1701.10       604.28       599.19      2464.73       833.94
  -121.11    38.81    1988         0.00         0.00         0.00         0.00         0.00      2468.70       947.10       933.80      3465.01       940.79
  -121.11    38.81    1989         0.00         0.00         0.00         0.00         0.00       251.53       120.48       125.83       345.22       131.06
  -121.11    38.81    1990         0.00         0.00         0.00         0.00         0.00       723.73       302.11       302.11       713.60       174.37
  -121.11    38.81    1991         0.00         0.00         0.00         0.00         0.00      1100.14       434.24       434.24      1041.98       264.36
  -121.11    38.81    1992         0.00         0.00         0.00         0.00         0.00       692.34       203.92       279.85       618.34       211.68
  -121.11    38.81    1993         0.00         0.00         0.00         0.00         0.00      1232.47       184.14       562.18      1115.87       424.98
  -121.11    38.81    1994         0.00         0.00         0.00         0.00         0.00      2228.02       439.08      1055.78      2006.16       441.24
  -121.11    38.81    1995         0.00         0.00         0.00         0.00         0.00       755.16       288.25       475.76       703.16        83.95
  -121.11    38.81    1996         0.00         0.00         0.00         0.00         0.00       852.70         0.00       355.36       726.46       157.57
  -121.11    38.81    1997         0.00         0.00         0.00         0.00         0.00      1111.53         0.00       462.56       922.32       213.14
  -121.11    38.81    1998         0.00         0.00         0.00         0.00         0.00      1310.64        24.76       567.55      1097.78       264.30
  -121.11    38.81    1999         0.00         0.00         0.00         0.00         0.00      2056.55       175.57       961.81      1711.82       547.45
  -121.11    38.81    2000         0.00         0.00         0.00         0.00         0.00      2732.14       432.99      1388.03      2251.69       470.13
  -121.11    38.81    2001         0.00         0.00         0.00         0.00         0.00      2458.24       693.66      1854.26      2849.30       584.12
  -121.11    38.81    2002         0.00         0.00         0.00         0.00         0.00      3414.30      1118.43      2568.09      3771.16       745.65
  -121.11    38.81    2003         0.00         0.00         0.00         0.00         0.00      4037.32      1370.39      3008.78      4342.29       854.11
  -121.11    38.81    2004         0.00         0.00         0.00         0.00         0.00      4892.48       337.01      2631.29      5085.51      1013.04
  -121.11    38.81    2005         0.00         0.00         0.00         0.00         0.00      5118.96       356.10      2785.65      5352.35      1045.39
  -121.11    38.81    2006         0.00         0.00         0.00         0.00         0.00      5945.17       432.59      3267.57      6152.36      1188.83
  -121.11    38.81    2007         0.00         0.00         0.00         0.00         0.00      6614.18       505.16      3629.16      6747.81      1320.11
  -121.11    38.81    2008         0.00         0.00         0.00         0.00         0.00      7774.31       634.41      2074.01      7711.59      1558.27
  -121.11    38.81    2009         0.00         0.00         0.00         0.00         0.00      8453.66       705.55      2273.17      8276.83      1693.42
  -121.11    38.81    2010         0.00         0.00         0.00         0.00         0.00      8891.51       752.06      2397.07      8665.19      1883.90
  -121.11    38.81    2011         0.00         0.00         0.00         0.00         0.00      9227.10       786.42      2487.88      9015.56      1932.91
  -121.11    38.81    2012         0.00         0.00         0.00         0.00         0.00      9977.78       863.03      2703.28      9749.58      2166.67
  -121.11    38.81    2013         0.00         0.00         0.00         0.00         0.00       252.91        69.19        69.19       383.19       132.41
  -121.11    38.81    2014         0.00         0.00         0.00         0.00         0.00       535.62       140.95       140.95       825.40       282.01
  -121.11    38.81    2015         0.00         0.00         0.00         0.00         0.00       308.75       143.17       225.96       571.63       233.10
  -121.11    38.81    2016         0.00         0.00         0.00         0.00         0.00       323.31       201.57       262.44       570.76       276.53
  -121.11    38.81    2017         0.00         0.00         0.00         0.00         0.00       680.37       488.16       584.27      1178.16       236.49
  -121.11    38.81    2018         0.00         0.00         0.00         0.00         0.00      1313.41       933.86      1123.63      2103.16       432.32
  -121.11    38.81    2019         0.00         0.00         0.00         0.00         0.00      1586.15      1139.28      1362.71      2529.28       514.97
  -121.11    38.81    2020         0.00         0.00         0.00         0.00         0.00      2391.96      1593.14      1933.89      3454.33       727.55
  -121.11    38.81    2021         0.00         0.00         0.00         0.00         0.00       674.59       395.53       488.55       824.98       178.19
  -121.11    38.77    1979         0.00         0.00         0.00         0.00         0.00       626.77         0.00       460.30       760.20       283.76
  -121.11    38.77    1980         0.00         0.00         0.00         0.00         0.00      1458.40         0.00      1071.69      1759.80       662.25
  -121.11    38.77    1981         0.00         0.00         0.00         0.00         0.00      2175.29         0.00      1595.68      2605.73       983.69
  -121.11    38.77    1982         0.00         0.00         0.00         0.00         0.00       358.52         0.00       267.92       469.16       164.89
  -121.11    38.77    1983         0.00         0.00         0.00         0.00         0.00       426.02         0.00       394.65       727.74       319.73
  -121.11    38.77    1984         0.00         0.00         0.00         0.00         0.00       794.91         0.00       768.49      1320.17       608.47
  -121.11    38.77    1985         0.00         0.00         0.00         0.00         0.00      1195.35         0.00      1133.06      1925.30       729.90
  -121.11    38.77    1986         0.00         0.00         0.00         0.00         0.00      1699.19         0.00      1606.94      2578.36      1092.66
  -121.11    38.77    1987         0.00         0.00         0.00         0.00         0.00      2464.78         0.00      2286.40      3370.68      1627.87
  -121.11    38.77    1988         0.00         0.00         0.00         0.00         0.00      2902.58         0.00      3014.01      4305.38      2089.66
  -121.11    38.77    1989         0.00         0.00         0.00         0.00         0.00       349.86         0.00       342.56       438.81       213.60
  -121.11    38.77    1990         0.00         0.00         0.00         0.00         0.00       998.59         0.00       897.84      1081.28       393.67
  -121.11    38.77    1991         0.00         0.00         0.00         0.00         0.00      1475.16         0.00      1245.79      1527.67       576.48
  -121.11    38.77    1992         0.00         0.00         0.00         0.00         0.00       781.15         0.00       512.08       769.73       292.80
  -121.11    38.77    1993         0.00         0.00         0.00         0.00         0.00       654.87         0.00       607.35       909.68       362.75
  -121.11    38.77    1994         0.00         0.00         0.00         0.00         0.00      1027.99         0.00       943.68      1446.50       594.47
  -121.11    38.77    1995         0.00         0.00         0.00         0.00         0.00      1395.77        36.52      1295.69      1988.03       824.18
  -121.11    38.77    1996         0.00         0.00         0.00         0.00         0.00      1735.11       145.25      1631.49      2441.14      1055.21
  -121.11    38.77    1997         0.00         0.00         0.00         0.00         0.00       226.29        90.57       263.57       374.86       120.21
  -121.11    38.77    1998         0.00         0.00         0.00         0.00         0.00       419.52       169.75       482.26       659.71       188.81
  -121.11    38.77    1999         0.00         0.00         0.00         0.00         0.00       928.60       348.73       985.65      1374.48       405.56
  -121.11    38.77    2000         0.00         0.00         0.00         0.00         0.00       378.14       128.69       370.41       542.05       168.25
  -121.11    38.77    2001         0.00         0.00         0.00         0.00         0.00       393.75         0.00       392.82       563.37       168.86
  -121.11    38.77    2002         0.00         0.00         0.00         0.00         0.00       989.80         0.00       969.92      1411.61       434.33
  -121.11    38.77    2003         0.00         0.00         0.00         0.00         0.00      1329.89         0.00      1298.43      1901.56       591.10
  -121.11    38.77    2004         0.00         0.00         0.00         0.00         0.00      1785.68         0.00      1729.60      2556.87       891.19
  -121.11    38.77    2005         0.00         0.00         0.00         0.00         0.00      1977.17         0.00      1914.82      2821.18       952.78
  -121.11    38.77    2006         0.00         0.00         0.00         0.00         0.00      2069.66         0.00      1975.86      3164.51       723.24
  -121.11    38.77    2007         0.00         0.00         0.00         0.00         0.00      2349.07         0.00      2240.09      3611.87       829.83
  -121.11    38.77    2008         0.00         0.00         0.00         0.00         0.00       473.34        31.14       415.99       739.78       215.29
  -121.11    38.77    2009         0.00         0.00         0.00         0.00         0.00       375.33       112.11       351.47       558.44       248.88
  -121.11    38.77    2010         0.00         0.00         0.00         0.00         0.00       363.20        98.71       402.17       519.09       344.29
  -121.11    38.77    2011         0.00         0.00         0.00         0.00         0.00       650.36       180.03       718.49       971.62       440.28
  -121.11    38.77    2012         0.00         0.00         0.00         0.00         0.00       919.74       328.27      1292.65      1782.28       790.96
  -121.11    38.77    2013         0.00         0.00         0.00         0.00         0.00       276.05        91.44       375.84       539.51       168.37
  -121.11    38.77    2014         0.00         0.00         0.00         0.00         0.00       310.43       108.49       424.57       591.49       259.74
  -121.11    38.77    2015         0.00         0.00         0.00         0.00         0.00       426.09         0.00       569.97       690.55       307.84
  -121.11    38.77    2016         0.00         0.00         0.00         0.00         0.00       381.08         0.00       508.69       618.93       380.81
  -121.11    38.77    2017         0.00         0.00         0.00         0.00         0.00       733.30         0.00       964.47      1172.49       522.57
  -121.11    38.77    2018         0.00         0.00         0.00         0.00         0.00       504.58         0.00       552.85       810.92       363.23
  -121.11    38.77    2019         0.00         0.00         0.00         0.00         0.00       740.24         0.00       813.22      1187.30       544.12
  -121.11    38.77    2020         0.00         0.00         0.00         0.00         0.00      1141.82         0.00       790.64      1746.68       720.23
  -121.11    38.77    2021         0.00         0.00         0.00         0.00         0.00      1596.09         0.00      1104.24      2343.02       966.45
  -121.11    38.73    1979         0.00         0.00         0.00         0.00         0.00       512.74       838.61      4426.56      3293.31      1158.95
  -121.11    38.73    1980         0.00         0.00         0.00         0.00         0.00       811.65      1098.63      6050.78      4471.48      1638.34
  -121.11    38.73    1981         0.00         0.00         0.00         0.00         0.00      1066.97      1314.18      7451.88      5480.50      2046.53
  -121.11    38.73    1982         0.00         0.00         0.00         0.00         0.00       140.49       131.13       822.46       596.38       213.09
  -121.11    38.73    1983         0.00         0.00         0.00         0.00         0.00       254.33       230.31      1494.79      1077.19       363.35
  -121.11    38.73    1984         0.00         0.00         0.00         0.00         0.00       188.81       181.43      1176.72       847.34       191.33
  -121.11    38.73    1985         0.00         0.00         0.00         0.00         0.00        52.10       133.69       777.56       691.11       285.18
  -121.11    38.73    1986         0.00         0.00         0.00         0.00         0.00       106.13       262.58      1505.89      1347.13       454.65
  -121.11    38.73    1987         0.00         0.00         0.00         0.00         0.00        80.54       196.87      1049.37       838.68       403.26
  -121.11    38.73    1988         0.00         0.00         0.00         0.00         0.00       163.23       486.58      1861.65      1471.67       717.39
  -121.11    38.73    1989         0.00         0.00         0.00         0.00         0.00        61.37       131.03       404.43       335.94       233.41
  -121.11    38.73    1990         0.00         0.00         0.00         0.00         0.00       241.07       376.91       925.52       777.18       445.43
  -121.11    38.73    1991         0.00         0.00         0.00         0.00         0.00       209.78       426.39      1291.98      1065.57       532.79
  -121.11    38.73    1992         0.00         0.00         0.00         0.00         0.00       335.79       678.33      2066.91      1700.85       850.42
  -121.11    38.73    1993         0.00         0.00         0.00         0.00         0.00       439.58       866.42      2633.02      2160.69      1086.57
  -121.11    38.73    1994         0.00         0.00         0.00         0.00         0.00       267.35       382.02       919.80       761.82       451.94
  -121.11    38.73    1995         0.00         0.00         0.00         0.00         0.00       624.98       732.15      1907.73      1590.45       870.87
  -121.11    38.73    1996         0.00         0.00         0.00         0.00         0.00       247.49       244.72       700.12       584.20       294.53
  -121.11    38.73    1997         0.00         0.00         0.00         0.00         0.00       407.17       404.06      1152.74       961.93       486.42
  -121.11    38.73    1998         0.00         0.00         0.00         0.00         0.00       571.38       571.08      1584.39      1324.39       464.69
  -121.11    38.73    1999         0.00         0.00         0.00         0.00         0.00       944.32       954.20      2546.31      2136.49       732.30
  -121.11    38.73    2000         0.00         0.00         0.00         0.00         0.00      1181.54      1198.71      3162.86      2657.63       905.25
  -121.11    38.73    2001         0.00         0.00         0.00         0.00         0.00      1437.48      1466.45      3847.26      3238.34       858.40
  -121.11    38.73    2002         0.00         0.00         0.00         0.00         0.00       416.55       441.19      1025.16       938.28       413.33
  -121.11    38.73    2003         0.00         0.00         0.00         0.00         0.00       499.11       690.94      1619.99      1479.54       502.35
  -121.11    38.73    2004         0.00         0.00         0.00         0.00         0.00       733.38      1014.15      2370.04      2160.94       619.14
  -121.11    38.73    2005         0.00         0.00         0.00         0.00         0.00       834.72      1155.15      2709.89      2468.67       755.25
  -121.11    38.73    2006         0.00         0.00         0.00         0.00         0.00      1085.23      1500.21      3573.83      3248.08       926.12
  -121.11    38.73    2007         0.00         0.00         0.00         0.00         0.00       126.26       275.10       642.38       585.24       210.99
  -121.11    38.73    2008         0.00         0.00         0.00         0.00         0.00        66.10       356.88       812.71       801.17       287.83
  -121.11    38.73    2009         0.00         0.00         0.00         0.00         0.00        56.66       250.02       477.52       525.12       233.72
  -121.11    38.73    2010         0.00         0.00         0.00         0.00         0.00       167.38       490.24       950.69      1040.65       462.78
  -121.11    38.73    2011         0.00         0.00         0.00         0.00         0.00       244.27       658.74      1300.08      1416.32       629.84
  -121.11    38.73    2012         0.00         0.00         0.00         0.00         0.00        80.97       286.15       653.25       683.16       249.04
  -121.11    38.73    2013         0.00         0.00         0.00         0.00         0.00        41.49       184.13       367.27       398.77       178.64
  -121.11    38.73    2014         0.00         0.00         0.00         0.00         0.00        95.86       399.43       845.53       901.93       314.70
  -121.11    38.73    2015         0.00         0.00         0.00         0.00         0.00        67.04       301.31       543.32       659.36       296.16
  -121.11    38.73    2016         0.00         0.00         0.00         0.00         0.00        58.47       237.97       474.17       562.95       252.24
  -121.11    38.73    2017         0.00         0.00         0.00         0.00         0.00       109.65       427.75       886.87      1043.81       376.10
  -121.11    38.73    2018         0.00         0.00         0.00         0.00         0.00       184.21       733.36      1575.83      1760.03       696.93
  -121.11    38.73    2019         0.00         0.00         0.00         0.00         0.00        39.05       159.25       317.88       374.80       134.08
  -121.11    38.73    2020         0.00         0.00         0.00         0.00         0.00       133.98       487.45       451.35       896.87       347.65
  -121.11    38.73    2021         0.00         0.00         0.00         0.00         0.00       217.86       764.71       717.79      1428.39       445.82
  -121.06    38.85    1979         0.00         0.00         0.00         0.00         0.00      1493.56         0.00      2692.25      1963.82       989.60
  -121.06    38.85    1980         0.00         0.00         0.00         0.00         0.00      1971.57         0.00      3562.10      2653.07      1361.85
  -121.06    38.85    1981         0.00         0.00         0.00         0.00         0.00      2438.91         0.00      4412.87      3327.45      1730.04
  -121.06    38.85    1982         0.00         0.00         0.00         0.00         0.00      2697.39         0.00      4875.58      3696.67      1929.25
  -121.06    38.85    1983         0.00         0.00         0.00         0.00         0.00       216.34         0.00       391.35       310.45       169.31
  -121.06    38.85    1984         0.00         0.00         0.00         0.00         0.00       597.59         0.00      1034.22       781.05       348.14
  -121.06    38.85    1985         0.00         0.00         0.00         0.00         0.00       450.90         0.00       731.14       699.36       435.56
  -121.06    38.85    1986         0.00         0.00         0.00         0.00         0.00       688.89         0.00      1120.26      1053.10       724.10
  -121.06    38.85    1987         0.00         0.00         0.00         0.00         0.00      1076.22        45.43      1729.07      1602.95      1032.46
  -121.06    38.85    1988         0.00         0.00         0.00         0.00         0.00      1516.81       196.12      2359.85      2186.67      1538.92
  -121.06    38.85    1989         0.00         0.00         0.00         0.00         0.00       217.85        86.76       308.03       283.81       163.85
  -121.06    38.85    1990         0.00         0.00         0.00         0.00         0.00       457.03       151.58       601.68       570.93       270.80
  -121.06    38.85    1991         0.00         0.00         0.00         0.00         0.00       809.80       256.18      1082.13      1015.19       498.42
  -121.06    38.85    1992         0.00         0.00         0.00         0.00         0.00       542.46       172.59       730.17       681.96       340.43
  -121.06    38.85    1993         0.00         0.00         0.00         0.00         0.00       965.45         0.00      1300.17      1209.45       602.82
  -121.06    38.85    1994         0.00         0.00         0.00         0.00         0.00      1528.37         0.00      2069.39      1923.15       971.15
  -121.06    38.85    1995         0.00         0.00         0.00         0.00         0.00      2175.70         0.00      2905.22      2712.84      1478.30
  -121.06    38.85    1996         0.00         0.00         0.00         0.00         0.00      2607.97         0.00      3459.81      3238.50      1542.90
  -121.06    38.85    1997         0.00         0.00         0.00         0.00         0.00       330.00         0.00       435.96       407.02       187.05
  -121.06    38.85    1998         0.00         0.00         0.00         0.00         0.00       277.03         0.00       355.51       342.62       116.53
  -121.06    38.85    1999         0.00         0.00         0.00         0.00         0.00       909.44         0.00      1183.93      1134.22       482.69
  -121.06    38.85    2000         0.00         0.00         0.00         0.00         0.00       181.13         0.00       310.88       427.84       189.75
  -121.06    38.85    2001         0.00         0.00         0.00         0.00         0.00       420.47         0.00       725.43      1010.16       440.20
  -121.06    38.85    2002         0.00         0.00         0.00         0.00         0.00       800.03         0.00      1387.54      1939.97       936.97
  -121.06    38.85    2003         0.00         0.00         0.00         0.00         0.00      1026.33         0.00      1790.95      2507.65      1097.81
  -121.06    38.85    2004         0.00         0.00         0.00         0.00         0.00      1301.66         0.00      2286.90      3207.18      1593.75
  -121.06    38.85    2005         0.00         0.00         0.00         0.00         0.00      1465.15         0.00      2531.29      3530.02      1788.59
  -121.06    38.85    2006         0.00         0.00         0.00         0.00         0.00       519.09         0.00       645.13      1029.27       408.38
  -121.06    38.85    2007         0.00         0.00         0.00         0.00         0.00       862.39         0.00      1062.07      1706.10       724.13
  -121.06    38.85    2008         0.00         0.00         0.00         0.00         0.00      1369.75         0.00      1690.75      2300.85      1200.38
  -121.06    38.85    2009         0.00         0.00         0.00         0.00         0.00       318.15         0.00       405.81       542.74       387.34
  -121.06    38.85    2010         0.00         0.00         0.00         0.00         0.00       725.09         0.00       888.50      1167.66       773.32
  -121.06    38.85    2011         0.00         0.00         0.00         0.00         0.00      1016.16         0.00      1243.10      1619.84      1057.22
  -121.06    38.85    2012         0.00         0.00         0.00         0.00         0.00       642.20        95.84       740.13       839.84       522.80
  -121.06    38.85    2013         0.00         0.00         0.00         0.00         0.00       382.71        65.88       449.59       493.12       248.08
  -121.06    38.85    2014         0.00         0.00         0.00         0.00         0.00       882.20       149.49      1124.29      1231.63       659.41
  -121.06    38.85    2015         0.00         0.00         0.00         0.00         0.00       443.66        87.03       728.66       801.94       346.09
  -121.06    38.85    2016         0.00         0.00         0.00         0.00         0.00       878.99       176.06      1446.45      1583.59       781.42
