      Lon      Lat    Year     Veg    Repr    Soil    Fire     Est    Seed  HarvestPrescribed    LU_ch   Slow_h       NEE
  -120.81    39.02    1989  -0.336   0.034   0.307   0.000   0.000   0.000    0.000     0.000    0.000    0.000   0.00431
  -120.81    39.02    1990  -0.325   0.033   0.291   0.000   0.000   0.000    0.000     0.000    0.000    0.000  -0.00147
  -120.81    39.02    1991  -0.293   0.029   0.295   0.000  -0.000   0.000    0.000     0.000    0.000    0.000   0.03159
  -120.81    39.02    1992  -0.275   0.028   0.301   0.000   0.000   0.000    0.000     0.000    0.000    0.000   0.05343
  -120.81    39.02    1993  -0.361   0.036   0.268   0.000   0.000   0.000    0.000     0.000    0.000    0.000  -0.05746
  -120.81    39.02    1994  -0.279   0.028   0.274   0.000  -0.000   0.000    0.000     0.000    0.000    0.000   0.02318
  -120.81    39.02    1995  -0.310   0.031   0.260   0.000   0.000   0.000    0.000     0.000    0.000    0.000  -0.01912
  -120.81    39.02    1996  -0.274   0.027   0.261   0.000  -0.000   0.000    0.000     0.000    0.000    0.000   0.01411
  -120.81    39.02    1997  -0.307   0.031   0.265   0.000   0.000   0.000    0.000     0.000    0.000    0.000  -0.01066
  -120.81    39.02    1998  -0.323   0.032   0.228   0.000  -0.001   0.000    0.000     0.000    0.000    0.000  -0.06451
  -120.81    39.02    1999  -0.297   0.030   0.264   0.000   0.000   0.000    0.000     0.000    0.000    0.000  -0.00314
  -120.81    39.02    2000  -0.280   0.028   0.251   0.000   0.000   0.000    0.000     0.000    0.000    0.000  -0.00048
  -120.81    39.02    2001  -0.224   0.023   0.260   0.000   0.000   0.000    0.000     0.000    0.000    0.000   0.05890
  -120.81    39.02    2002  -0.277   0.028   0.254   0.000   0.000   0.000    0.000     0.000    0.000    0.000   0.00441
  -120.81    39.02    2003  -0.198   0.020   0.301   0.000   0.000   0.000    0.000     0.000    0.000    0.000   0.12264
  -120.81    39.02    2004  -0.238   0.024   0.273   0.000  -0.113   0.000    0.000     0.000    0.000    0.000  -0.05369
  -120.81    39.02    2005  -0.318   0.033   0.250   0.000   0.000   0.000    0.000     0.000    0.000    0.000  -0.03533
  -120.81    39.02    2006  -0.326   0.033   0.305   0.000  -0.001   0.000    0.000     0.000    0.000    0.000   0.01120
  -120.81    39.02    2007  -0.378   0.038   0.272   0.000   0.000   0.000    0.000     0.000    0.000    0.000  -0.06759
  -120.81    39.02    2008  -0.286   0.029   0.269   0.000   0.000   0.000    0.000     0.000    0.000    0.000   0.01127
  -120.81    39.02    2009  -0.312   0.031   0.283   0.000   0.000   0.000    0.000     0.000    0.000    0.000   0.00185
  -120.81    39.02    2010  -0.374   0.037   0.241   0.000   0.000   0.000    0.000     0.000    0.000    0.000  -0.09599
  -120.81    39.02    2011  -0.365   0.036   0.250   0.000   0.000   0.000    0.000     0.000    0.000    0.000  -0.07793
  -120.81    39.02    2012  -0.301   0.030   0.268   0.000   0.000   0.000    0.000     0.000    0.000    0.000  -0.00235
  -120.81    39.02    2013  -0.311   0.031   0.275   0.000   0.000   0.000    0.000     0.000    0.000    0.000  -0.00545
  -120.81    39.02    2014  -0.238   0.024   0.271   0.000   0.000   0.000    0.000     0.000    0.000    0.000   0.05712
  -120.81    39.02    2015  -0.243   0.024   0.273   0.000   0.000   0.000    0.000     0.000    0.000    0.000   0.05489
  -120.81    39.02    2016  -0.314   0.031   0.249   0.000   0.000   0.000    0.000     0.000    0.000    0.000  -0.03362
  -120.81    39.02    2017  -0.297   0.030   0.256   0.000   0.000   0.000    0.000     0.000    0.000    0.000  -0.01118
  -120.81    39.02    2018  -0.312   0.031   0.253   0.000  -0.003   0.000    0.000     0.000    0.000    0.000  -0.03084
  -120.81    39.02    2019  -0.342   0.034   0.234   0.000   0.000   0.000    0.000     0.000    0.000    0.000  -0.07401
  -120.81    39.02    2020  -0.250   0.025   0.257   0.000   0.000   0.000    0.000     0.000    0.000    0.000   0.03193
  -120.81    39.02    2021  -0.211   0.021   0.245   0.000   0.000   0.000    0.000     0.000    0.000    0.000   0.05506
  -120.81    38.98    1979  -0.259   0.027   0.216   0.000  -0.005   0.000    0.000     0.000    0.000    0.000  -0.02069
  -120.81    38.98    1980  -0.352   0.035   0.235   0.000  -0.002   0.000    0.000     0.000    0.000    0.000  -0.08326
  -120.81    38.98    1981  -0.215   0.022   0.225   0.000   0.000   0.000    0.000     0.000    0.000    0.000   0.03135
  -120.81    38.98    1982  -0.400   0.040   0.218   0.000   0.000   0.000    0.000     0.000    0.000    0.000  -0.14255
  -120.81    38.98    1983  -0.376   0.038   0.216   0.000   0.000   0.000    0.000     0.000    0.000    0.000  -0.12288
  -120.81    38.98    1984  -0.283   0.028   0.232   0.000  -0.000   0.000    0.000     0.000    0.000    0.000  -0.02291
  -120.81    38.98    1985  -0.234   0.023   0.220   0.000   0.000   0.000    0.000     0.000    0.000    0.000   0.00943
  -120.81    38.98    1986  -0.282   0.028   0.229   0.000   0.000   0.000    0.000     0.000    0.000    0.000  -0.02426
  -120.81    38.98    1987  -0.072   0.008   0.214   0.000   0.000   0.000    0.000     0.000    0.000    0.000   0.14982
  -120.81    38.98    1988  -0.115   0.012   0.224   0.000   0.000   0.000    0.000     0.000    0.000    0.000   0.12056
  -120.81    38.98    1989  -0.321   0.032   0.221   0.000  -0.003   0.000    0.000     0.000    0.000    0.000  -0.07063
  -120.81    38.98    1990  -0.311   0.031   0.205   0.000  -0.000   0.000    0.000     0.000    0.000    0.000  -0.07531
  -120.81    38.98    1991  -0.277   0.028   0.204   0.000   0.000   0.000    0.000     0.000    0.000    0.000  -0.04542
  -120.81    38.98    1992  -0.181   0.018   0.216   0.000   0.000   0.000    0.000     0.000    0.000    0.000   0.05327
  -120.81    38.98    1993  -0.326   0.033   0.205   0.000   0.000   0.000    0.000     0.000    0.000    0.000  -0.08860
  -120.81    38.98    1994  -0.234   0.023   0.205   0.000   0.000   0.000    0.000     0.000    0.000    0.000  -0.00561
  -120.81    38.98    1995  -0.329   0.033   0.211   0.000   0.000   0.000    0.000     0.000    0.000    0.000  -0.08468
  -120.81    38.98    1996  -0.239   0.024   0.264   0.000   0.000   0.000    0.000     0.000    0.000    0.000   0.04885
  -120.81    38.98    1997  -0.188   0.019   0.243   0.000  -0.107   0.000    0.000     0.000    0.000    0.000  -0.03382
  -120.81    38.98    1998  -0.335   0.034   0.204   0.000   0.000   0.000    0.000     0.000    0.000    0.000  -0.09729
  -120.81    38.98    1999  -0.260   0.026   0.245   0.000  -0.000   0.000    0.000     0.000    0.000    0.000   0.01139
  -120.81    38.98    2000  -0.327   0.033   0.238   0.000   0.000   0.000    0.000     0.000    0.000    0.000  -0.05625
  -120.81    38.98    2001  -0.249   0.025   0.233   0.000   0.000   0.000    0.000     0.000    0.000    0.000   0.00916
  -120.81    38.98    2002  -0.243   0.024   0.229   0.000   0.000   0.000    0.000     0.000    0.000    0.000   0.01066
  -120.81    38.98    2003  -0.231   0.023   0.227   0.000   0.000   0.000    0.000     0.000    0.000    0.000   0.01916
  -120.81    38.98    2004  -0.158   0.016   0.212   0.000  -0.000   0.000    0.000     0.000    0.000    0.000   0.06931
  -120.81    38.98    2005  -0.355   0.036   0.218   0.000   0.000   0.000    0.000     0.000    0.000    0.000  -0.10148
  -120.81    38.98    2006  -0.310   0.031   0.206   0.000   0.000   0.000    0.000     0.000    0.000    0.000  -0.07275
  -120.81    38.98    2007  -0.265   0.027   0.198   0.000   0.000   0.000    0.000     0.000    0.000    0.000  -0.04060
  -120.81    38.98    2008  -0.054   0.006   0.200   0.000   0.000   0.000    0.000     0.000    0.000    0.000   0.15223
  -120.81    38.98    2009  -0.233   0.023   0.214   0.000  -0.000   0.000    0.000     0.000    0.000    0.000   0.00412
  -120.81    38.98    2010  -0.408   0.041   0.200   0.000  -0.002   0.000    0.000     0.000    0.000    0.000  -0.16911
  -120.81    38.98    2011  -0.402   0.040   0.198   0.000  -0.000   0.000    0.000     0.000    0.000    0.000  -0.16403
  -120.81    38.98    2012  -0.205   0.021   0.206   0.000   0.000   0.000    0.000     0.000    0.000    0.000   0.02081
  -120.81    38.98    2013  -0.274   0.027   0.209   0.000   0.000   0.000    0.000     0.000    0.000    0.000  -0.03806
  -120.81    38.98    2014  -0.181   0.018   0.205   0.000   0.000   0.000    0.000     0.000    0.000    0.000   0.04295
  -120.81    38.98    2015  -0.198   0.020   0.209   0.000  -0.000   0.000    0.000     0.000    0.000    0.000   0.03043
  -120.81    38.98    2016  -0.264   0.026   0.199   0.000   0.000   0.000    0.000     0.000    0.000    0.000  -0.03816
  -120.81    38.98    2017  -0.355   0.035   0.200   0.000  -0.000   0.000    0.000     0.000    0.000    0.000  -0.11968
  -120.81    38.98    2018  -0.237   0.024   0.191   0.000   0.000   0.000    0.000     0.000    0.000    0.000  -0.02225
  -120.81    38.98    2019  -0.366   0.037   0.205   0.000   0.000   0.000    0.000     0.000    0.000    0.000  -0.12422
  -120.81    38.98    2020  -0.198   0.020   0.201   0.000  -0.000   0.000    0.000     0.000    0.000    0.000   0.02290
  -120.81    38.98    2021  -0.122   0.012   0.197   0.000   0.000   0.000    0.000     0.000    0.000    0.000   0.08717
  -120.81    38.94    1979  -0.253   0.025   0.237   0.000   0.000   0.000    0.000     0.000    0.000    0.000   0.00977
  -120.81    38.94    1980  -0.404   0.040   0.224   0.000  -0.001   0.000    0.000     0.000    0.000    0.000  -0.14069
  -120.81    38.94    1981  -0.208   0.021   0.219   0.000   0.000   0.000    0.000     0.000    0.000    0.000   0.03194
  -120.81    38.94    1982  -0.385   0.039   0.218   0.000   0.000   0.000    0.000     0.000    0.000    0.000  -0.12861
  -120.81    38.94    1983  -0.349   0.035   0.214   0.000  -0.000   0.000    0.000     0.000    0.000    0.000  -0.10012
  -120.81    38.94    1984  -0.248   0.025   0.225   0.000   0.000   0.000    0.000     0.000    0.000    0.000   0.00175
  -120.81    38.94    1985  -0.285   0.026   0.262   0.318   0.000   0.000    0.000     0.000    0.000    0.000   0.32001
  -120.81    38.94    1986  -0.328   0.033   0.278   0.000   0.000   0.000    0.000     0.000    0.000    0.000  -0.01735
  -120.81    38.94    1987  -0.099   0.011   0.275   0.000   0.000   0.000    0.000     0.000    0.000    0.000   0.18659
  -120.81    38.94    1988  -0.165   0.017   0.298   0.000   0.000   0.000    0.000     0.000    0.000    0.000   0.14965
  -120.81    38.94    1989  -0.351   0.035   0.281   0.000  -0.004   0.000    0.000     0.000    0.000    0.000  -0.03882
  -120.81    38.94    1990  -0.295   0.030   0.263   0.000  -0.044   0.000    0.000     0.000    0.000    0.000  -0.04632
  -120.81    38.94    1991  -0.310   0.031   0.281   0.000   0.000   0.000    0.000     0.000    0.000    0.000   0.00268
  -120.81    38.94    1992  -0.258   0.026   0.286   0.000   0.000   0.000    0.000     0.000    0.000    0.000   0.05427
  -120.81    38.94    1993  -0.367   0.037   0.268   0.000  -0.000   0.000    0.000     0.000    0.000    0.000  -0.06192
  -120.81    38.94    1994  -0.239   0.024   0.270   0.000   0.000   0.000    0.000     0.000    0.000    0.000   0.05505
  -120.81    38.94    1995  -0.357   0.036   0.274   0.000   0.000   0.000    0.000     0.000    0.000    0.000  -0.04699
  -120.81    38.94    1996  -0.316   0.032   0.272   0.000   0.000   0.000    0.000     0.000    0.000    0.000  -0.01177
  -120.81    38.94    1997  -0.274   0.027   0.261   0.000   0.000   0.000    0.000     0.000    0.000    0.000   0.01436
  -120.81    38.94    1998  -0.360   0.036   0.251   0.000  -0.000   0.000    0.000     0.000    0.000    0.000  -0.07286
  -120.81    38.94    1999  -0.251   0.025   0.260   0.000   0.000   0.000    0.000     0.000    0.000    0.000   0.03360
  -120.81    38.94    2000  -0.298   0.030   0.260   0.000   0.000   0.000    0.000     0.000    0.000    0.000  -0.00812
  -120.81    38.94    2001  -0.203   0.020   0.261   0.000   0.000   0.000    0.000     0.000    0.000    0.000   0.07801
  -120.81    38.94    2002  -0.213   0.021   0.251   0.000   0.000   0.000    0.000     0.000    0.000    0.000   0.05907
  -120.81    38.94    2003  -0.219   0.022   0.247   0.000   0.000   0.000    0.000     0.000    0.000    0.000   0.05019
  -120.81    38.94    2004  -0.172   0.017   0.234   0.000   0.000   0.000    0.000     0.000    0.000    0.000   0.07913
  -120.81    38.94    2005  -0.393   0.039   0.240   0.000   0.000   0.000    0.000     0.000    0.000    0.000  -0.11419
  -120.81    38.94    2006  -0.251   0.025   0.231   0.000   0.000   0.000    0.000     0.000    0.000    0.000   0.00459
  -120.81    38.94    2007  -0.289   0.029   0.229   0.000   0.000   0.000    0.000     0.000    0.000    0.000  -0.03156
  -120.81    38.94    2008  -0.090   0.009   0.221   0.000   0.000   0.000    0.000     0.000    0.000    0.000   0.14092
  -120.81    38.94    2009  -0.269   0.027   0.236   0.000   0.000   0.000    0.000     0.000    0.000    0.000  -0.00598
  -120.81    38.94    2010  -0.397   0.040   0.218   0.000  -0.001   0.000    0.000     0.000    0.000    0.000  -0.14106
  -120.81    38.94    2011  -0.393   0.039   0.222   0.000   0.000   0.000    0.000     0.000    0.000    0.000  -0.13243
  -120.81    38.94    2012  -0.203   0.020   0.231   0.000   0.000   0.000    0.000     0.000    0.000    0.000   0.04820
  -120.81    38.94    2013  -0.258   0.026   0.334   0.428   0.000   0.000    0.000     0.000    0.000    0.000   0.52960
  -120.81    38.94    2014  -0.157   0.016   0.306   0.000  -0.079   0.000    0.000     0.000    0.000    0.000   0.08572
  -120.81    38.94    2015  -0.221   0.022   0.292   0.000   0.000   0.000    0.000     0.000    0.000    0.000   0.09322
  -120.81    38.94    2016  -0.286   0.029   0.299   0.000  -0.001   0.000    0.000     0.000    0.000    0.000   0.04009
  -120.81    38.94    2017  -0.329   0.033   0.283   0.000   0.000   0.000    0.000     0.000    0.000    0.000  -0.01309
  -120.81    38.94    2018  -0.284   0.028   0.276   0.000  -0.009   0.000    0.000     0.000    0.000    0.000   0.01222
  -120.81    38.94    2019  -0.364   0.036   0.273   0.000  -0.001   0.000    0.000     0.000    0.000    0.000  -0.05499
  -120.81    38.94    2020  -0.261   0.026   0.280   0.000   0.000   0.000    0.000     0.000    0.000    0.000   0.04565
  -120.81    38.94    2021  -0.178   0.018   0.273   0.000   0.000   0.000    0.000     0.000    0.000    0.000   0.11325
  -120.81    38.90    1979  -0.235   0.023   0.392   0.000  -0.102   0.000    0.000     0.000    0.000    0.000   0.07791
  -120.81    38.90    1980  -0.376   0.038   0.346   0.000  -0.004   0.000    0.000     0.000    0.000    0.000   0.00557
  -120.81    38.90    1981  -0.336   0.034   0.373   0.000   0.000   0.000    0.000     0.000    0.000    0.000   0.07074
  -120.81    38.90    1982  -0.430   0.043   0.343   0.000   0.000   0.000    0.000     0.000    0.000    0.000  -0.04390
  -120.81    38.90    1983  -0.388   0.039   0.366   0.000   0.000   0.000    0.000     0.000    0.000    0.000   0.01660
  -120.81    38.90    1984  -0.316   0.032   0.365   0.000   0.000   0.000    0.000     0.000    0.000    0.000   0.08061
  -120.81    38.90    1985  -0.349   0.035   0.344   0.000   0.000   0.000    0.000     0.000    0.000    0.000   0.02980
  -120.81    38.90    1986  -0.363   0.036   0.365   0.000   0.000   0.000    0.000     0.000    0.000    0.000   0.03809
  -120.81    38.90    1987  -0.251   0.026   0.315   0.000   0.000   0.000    0.000     0.000    0.000    0.000   0.08916
  -120.81    38.90    1988  -0.236   0.024   0.339   0.000   0.000   0.000    0.000     0.000    0.000    0.000   0.12769
  -120.81    38.90    1989  -0.359   0.036   0.363   0.000   0.000   0.000    0.000     0.000    0.000    0.000   0.04021
  -120.81    38.90    1990  -0.352   0.035   0.324   0.000  -0.003   0.000    0.000     0.000    0.000    0.000   0.00451
  -120.81    38.90    1991  -0.299   0.030   0.344   0.000   0.000   0.000    0.000     0.000    0.000    0.000   0.07506
  -120.81    38.90    1992  -0.255   0.025   0.335   0.000   0.000   0.000    0.000     0.000    0.000    0.000   0.10600
  -120.81    38.90    1993  -0.348   0.035   0.310   0.000  -0.000   0.000    0.000     0.000    0.000    0.000  -0.00308
  -120.81    38.90    1994  -0.282   0.028   0.305   0.000   0.000   0.000    0.000     0.000    0.000    0.000   0.05202
  -120.81    38.90    1995  -0.315   0.031   0.309   0.000   0.000   0.000    0.000     0.000    0.000    0.000   0.02553
  -120.81    38.90    1996  -0.281   0.028   0.315   0.000   0.000   0.000    0.000     0.000    0.000    0.000   0.06207
  -120.81    38.90    1997  -0.330   0.033   0.299   0.000  -0.001   0.000    0.000     0.000    0.000    0.000   0.00174
  -120.81    38.90    1998  -0.344   0.034   0.275   0.000   0.000   0.000    0.000     0.000    0.000    0.000  -0.03416
  -120.81    38.90    1999  -0.305   0.030   0.286   0.000   0.000   0.000    0.000     0.000    0.000    0.000   0.01237
  -120.81    38.90    2000  -0.250   0.025   0.343   0.000   0.000   0.000    0.000     0.000    0.000    0.000   0.11790
  -120.81    38.90    2001  -0.214   0.021   0.334   0.000  -0.103   0.000    0.000     0.000    0.000    0.000   0.03874
  -120.81    38.90    2002  -0.320   0.033   0.293   0.000   0.000   0.000    0.000     0.000    0.000    0.000   0.00659
  -120.81    38.90    2003  -0.274   0.028   0.407   0.000  -0.000   0.000    0.000     0.000    0.000    0.000   0.15954
  -120.81    38.90    2004  -0.299   0.030   0.343   0.000  -0.106   0.000    0.000     0.000    0.000    0.000  -0.03271
  -120.81    38.90    2005  -0.383   0.039   0.316   0.000  -0.000   0.000    0.000     0.000    0.000    0.000  -0.02871
  -120.81    38.90    2006  -0.349   0.035   0.358   0.000   0.000   0.000    0.000     0.000    0.000    0.000   0.04452
  -120.81    38.90    2007  -0.404   0.040   0.332   0.000   0.000   0.000    0.000     0.000    0.000    0.000  -0.03221
  -120.81    38.90    2008  -0.277   0.028   0.308   0.000  -0.001   0.000    0.000     0.000    0.000    0.000   0.05741
  -120.81    38.90    2009  -0.319   0.032   0.330   0.000   0.000   0.000    0.000     0.000    0.000    0.000   0.04268
  -120.81    38.90    2010  -0.388   0.039   0.308   0.000   0.000   0.000    0.000     0.000    0.000    0.000  -0.04176
  -120.81    38.90    2011  -0.392   0.039   0.326   0.000   0.000   0.000    0.000     0.000    0.000    0.000  -0.02659
  -120.81    38.90    2012  -0.292   0.030   0.316   0.000   0.000   0.000    0.000     0.000    0.000    0.000   0.05340
  -120.81    38.90    2013  -0.334   0.033   0.324   0.000  -0.003   0.000    0.000     0.000    0.000    0.000   0.02122
  -120.81    38.90    2014  -0.266   0.027   0.313   0.000   0.000   0.000    0.000     0.000    0.000    0.000   0.07360
  -120.81    38.90    2015  -0.237   0.024   0.300   0.000   0.000   0.000    0.000     0.000    0.000    0.000   0.08735
  -120.81    38.90    2016  -0.315   0.032   0.295   0.000   0.000   0.000    0.000     0.000    0.000    0.000   0.01153
  -120.81    38.90    2017  -0.330   0.033   0.304   0.000   0.000   0.000    0.000     0.000    0.000    0.000   0.00721
  -120.81    38.90    2018  -0.322   0.032   0.282   0.000   0.000   0.000    0.000     0.000    0.000    0.000  -0.00788
  -120.81    38.90    2019  -0.341   0.034   0.290   0.000   0.000   0.000    0.000     0.000    0.000    0.000  -0.01681
  -120.81    38.90    2020  -0.249   0.025   0.292   0.000  -0.000   0.000    0.000     0.000    0.000    0.000   0.06811
  -120.81    38.90    2021  -0.200   0.021   0.278   0.000   0.000   0.000    0.000     0.000    0.000    0.000   0.09794
  -120.81    38.85    1979  -0.315   0.032   0.287   0.000   0.000   0.000    0.000     0.000    0.000    0.000   0.00366
  -120.81    38.85    1980  -0.374   0.037   0.269   0.000   0.000   0.000    0.000     0.000    0.000    0.000  -0.06793
  -120.81    38.85    1981  -0.276   0.025   0.303   0.321  -0.000   0.000    0.000     0.000    0.000    0.000   0.37257
  -120.81    38.85    1982  -0.390   0.039   0.303   0.000   0.000   0.000    0.000     0.000    0.000    0.000  -0.04760
  -120.81    38.85    1983  -0.320   0.032   0.315   0.000   0.000   0.000    0.000     0.000    0.000    0.000   0.02624
  -120.81    38.85    1984  -0.289   0.029   0.336   0.000   0.000   0.000    0.000     0.000    0.000    0.000   0.07600
  -120.81    38.85    1985  -0.291   0.029   0.310   0.000   0.000   0.000    0.000     0.000    0.000    0.000   0.04724
  -120.81    38.85    1986  -0.257   0.026   0.358   0.000  -0.063   0.000    0.000     0.000    0.000    0.000   0.06488
  -120.81    38.85    1987  -0.230   0.023   0.313   0.000   0.000   0.000    0.000     0.000    0.000    0.000   0.10601
  -120.81    38.85    1988  -0.233   0.023   0.324   0.000   0.000   0.000    0.000     0.000    0.000    0.000   0.11408
  -120.81    38.85    1989  -0.359   0.036   0.315   0.000   0.000   0.000    0.000     0.000    0.000    0.000  -0.00750
  -120.81    38.85    1990  -0.346   0.035   0.309   0.000   0.000   0.000    0.000     0.000    0.000    0.000  -0.00175
  -120.81    38.85    1991  -0.318   0.032   0.321   0.000  -0.007   0.000    0.000     0.000    0.000    0.000   0.02759
  -120.81    38.85    1992  -0.223   0.022   0.370   0.000   0.000   0.000    0.000     0.000    0.000    0.000   0.17002
  -120.81    38.85    1993  -0.289   0.029   0.330   0.000  -0.108   0.000    0.000     0.000    0.000    0.000  -0.03792
  -120.81    38.85    1994  -0.303   0.032   0.304   0.000   0.000   0.000    0.000     0.000    0.000    0.000   0.03192
  -120.81    38.85    1995  -0.381   0.038   0.373   0.000   0.000   0.000    0.000     0.000    0.000    0.000   0.03078
  -120.81    38.85    1996  -0.264   0.026   0.407   0.000   0.000   0.000    0.000     0.000    0.000    0.000   0.16974
  -120.81    38.85    1997  -0.294   0.029   0.341   0.000  -0.069   0.000    0.000     0.000    0.000    0.000   0.00756
  -120.81    38.85    1998  -0.356   0.036   0.300   0.000   0.000   0.000    0.000     0.000    0.000    0.000  -0.02029
  -120.81    38.85    1999  -0.355   0.035   0.319   0.000   0.000   0.000    0.000     0.000    0.000    0.000  -0.00027
  -120.81    38.85    2000  -0.341   0.034   0.331   0.000   0.000   0.000    0.000     0.000    0.000    0.000   0.02428
  -120.81    38.85    2001  -0.296   0.030   0.311   0.000   0.000   0.000    0.000     0.000    0.000    0.000   0.04471
  -120.81    38.85    2002  -0.307   0.031   0.302   0.000  -0.003   0.000    0.000     0.000    0.000    0.000   0.02298
  -120.81    38.85    2003  -0.308   0.031   0.314   0.000   0.000   0.000    0.000     0.000    0.000    0.000   0.03674
  -120.81    38.85    2004  -0.316   0.032   0.291   0.000   0.000   0.000    0.000     0.000    0.000    0.000   0.00647
  -120.81    38.85    2005  -0.354   0.035   0.301   0.000  -0.001   0.000    0.000     0.000    0.000    0.000  -0.01862
  -120.81    38.85    2006  -0.309   0.031   0.311   0.000   0.000   0.000    0.000     0.000    0.000    0.000   0.03235
  -120.81    38.85    2007  -0.375   0.037   0.286   0.000  -0.001   0.000    0.000     0.000    0.000    0.000  -0.05167
  -120.81    38.85    2008  -0.176   0.018   0.255   0.000   0.000   0.000    0.000     0.000    0.000    0.000   0.09667
  -120.81    38.85    2009  -0.287   0.029   0.282   0.000   0.000   0.000    0.000     0.000    0.000    0.000   0.02403
  -120.81    38.85    2010  -0.368   0.037   0.263   0.000  -0.002   0.000    0.000     0.000    0.000    0.000  -0.07041
  -120.81    38.85    2011  -0.375   0.038   0.282   0.000   0.000   0.000    0.000     0.000    0.000    0.000  -0.05511
  -120.81    38.85    2012  -0.274   0.027   0.267   0.000  -0.004   0.000    0.000     0.000    0.000    0.000   0.01606
  -120.81    38.85    2013  -0.325   0.033   0.278   0.000  -0.002   0.000    0.000     0.000    0.000    0.000  -0.01666
  -120.81    38.85    2014  -0.250   0.025   0.269   0.000   0.000   0.000    0.000     0.000    0.000    0.000   0.04465
  -120.81    38.85    2015  -0.259   0.026   0.267   0.000   0.000   0.000    0.000     0.000    0.000    0.000   0.03353
  -120.81    38.85    2016  -0.320   0.032   0.261   0.000  -0.002   0.000    0.000     0.000    0.000    0.000  -0.02930
  -120.81    38.85    2017  -0.311   0.031   0.273   0.000   0.000   0.000    0.000     0.000    0.000    0.000  -0.00662
  -120.81    38.85    2018  -0.301   0.030   0.254   0.000  -0.000   0.000    0.000     0.000    0.000    0.000  -0.01666
  -120.81    38.85    2019  -0.332   0.033   0.257   0.000  -0.003   0.000    0.000     0.000    0.000    0.000  -0.04498
  -120.81    38.85    2020  -0.266   0.027   0.265   0.000   0.000   0.000    0.000     0.000    0.000    0.000   0.02576
  -120.81    38.85    2021  -0.201   0.020   0.245   0.000   0.000   0.000    0.000     0.000    0.000    0.000   0.06376
  -120.81    38.81    1979  -0.305   0.031   0.282   0.000   0.000   0.000    0.000     0.000    0.000    0.000   0.00741
  -120.81    38.81    1980  -0.374   0.037   0.258   0.000   0.000   0.000    0.000     0.000    0.000    0.000  -0.07895
  -120.81    38.81    1981  -0.242   0.024   0.270   0.000   0.000   0.000    0.000     0.000    0.000    0.000   0.05261
  -120.81    38.81    1982  -0.289   0.029   0.310   0.000   0.000   0.000    0.000     0.000    0.000    0.000   0.04996
  -120.81    38.81    1983  -0.270   0.027   0.272   0.000  -0.103   0.000    0.000     0.000    0.000    0.000  -0.07450
  -120.81    38.81    1984  -0.287   0.030   0.252   0.000   0.000   0.000    0.000     0.000    0.000    0.000  -0.00562
  -120.81    38.81    1985  -0.358   0.036   0.280   0.000  -0.000   0.000    0.000     0.000    0.000    0.000  -0.04236
  -120.81    38.81    1986  -0.382   0.038   0.290   0.000   0.000   0.000    0.000     0.000    0.000    0.000  -0.05412
  -120.81    38.81    1987  -0.260   0.026   0.258   0.000   0.000   0.000    0.000     0.000    0.000    0.000   0.02427
  -120.81    38.81    1988  -0.151   0.016   0.276   0.000   0.000   0.000    0.000     0.000    0.000    0.000   0.14077
  -120.81    38.81    1989  -0.314   0.031   0.274   0.000   0.000   0.000    0.000     0.000    0.000    0.000  -0.00876
  -120.81    38.81    1990  -0.313   0.031   0.257   0.000  -0.000   0.000    0.000     0.000    0.000    0.000  -0.02526
  -120.81    38.81    1991  -0.292   0.029   0.265   0.000   0.000   0.000    0.000     0.000    0.000    0.000   0.00184
  -120.81    38.81    1992  -0.230   0.023   0.259   0.000   0.000   0.000    0.000     0.000    0.000    0.000   0.05162
  -120.81    38.81    1993  -0.328   0.033   0.246   0.000   0.000   0.000    0.000     0.000    0.000    0.000  -0.04923
  -120.81    38.81    1994  -0.265   0.026   0.248   0.000   0.000   0.000    0.000     0.000    0.000    0.000   0.00945
  -120.81    38.81    1995  -0.303   0.030   0.268   0.000   0.000   0.000    0.000     0.000    0.000    0.000  -0.00472
  -120.81    38.81    1996  -0.261   0.026   0.278   0.000   0.000   0.000    0.000     0.000    0.000    0.000   0.04316
  -120.81    38.81    1997  -0.300   0.030   0.260   0.000   0.000   0.000    0.000     0.000    0.000    0.000  -0.01057
  -120.81    38.81    1998  -0.329   0.033   0.243   0.000  -0.000   0.000    0.000     0.000    0.000    0.000  -0.05318
  -120.81    38.81    1999  -0.327   0.033   0.244   0.000   0.000   0.000    0.000     0.000    0.000    0.000  -0.05072
  -120.81    38.81    2000  -0.306   0.031   0.264   0.000  -0.000   0.000    0.000     0.000    0.000    0.000  -0.01140
  -120.81    38.81    2001  -0.258   0.026   0.251   0.000   0.000   0.000    0.000     0.000    0.000    0.000   0.01877
  -120.81    38.81    2002  -0.261   0.026   0.248   0.000   0.000   0.000    0.000     0.000    0.000    0.000   0.01296
  -120.81    38.81    2003  -0.242   0.024   0.250   0.000   0.000   0.000    0.000     0.000    0.000    0.000   0.03224
  -120.81    38.81    2004  -0.244   0.024   0.225   0.000   0.000   0.000    0.000     0.000    0.000    0.000   0.00543
  -120.81    38.81    2005  -0.222   0.022   0.309   0.000   0.000   0.000    0.000     0.000    0.000    0.000   0.10895
  -120.81    38.81    2006  -0.197   0.020   0.274   0.000  -0.101   0.000    0.000     0.000    0.000    0.000  -0.00346
