      Lon      Lat    Year     Veg    Repr    Soil    Fire     Est    Seed  HarvestPrescribed    LU_ch   Slow_h       NEE
  -120.98    38.85    2000  -0.371   0.037   0.312   0.000   0.000   0.000    0.000     0.000    0.000    0.000  -0.02150
  -120.98    38.85    2001  -0.313   0.031   0.299   0.000   0.000   0.000    0.000     0.000    0.000    0.000   0.01736
  -120.98    38.85    2002  -0.348   0.035   0.290   0.000   0.000   0.000    0.000     0.000    0.000    0.000  -0.02278
  -120.98    38.85    2003  -0.299   0.030   0.289   0.000   0.000   0.000    0.000     0.000    0.000    0.000   0.01990
  -120.98    38.85    2004  -0.231   0.023   0.260   0.000   0.000   0.000    0.000     0.000    0.000    0.000   0.05258
  -120.98    38.85    2005  -0.321   0.032   0.288   0.000   0.000   0.000    0.000     0.000    0.000    0.000  -0.00119
  -120.98    38.85    2006  -0.297   0.030   0.280   0.000   0.000   0.000    0.000     0.000    0.000    0.000   0.01279
  -120.98    38.85    2007  -0.290   0.029   0.242   0.000   0.000   0.000    0.000     0.000    0.000    0.000  -0.01838
  -120.98    38.85    2008  -0.087   0.010   0.224   0.000   0.000   0.000    0.000     0.000    0.000    0.000   0.14697
  -120.98    38.85    2009  -0.288   0.029   0.267   0.000   0.000   0.000    0.000     0.000    0.000    0.000   0.00748
  -120.98    38.85    2010  -0.389   0.039   0.249   0.000  -0.006   0.000    0.000     0.000    0.000    0.000  -0.10797
  -120.98    38.85    2011  -0.374   0.037   0.249   0.000   0.000   0.000    0.000     0.000    0.000    0.000  -0.08756
  -120.98    38.85    2012  -0.269   0.027   0.259   0.000  -0.000   0.000    0.000     0.000    0.000    0.000   0.01613
  -120.98    38.85    2013  -0.287   0.029   0.242   0.000   0.000   0.000    0.000     0.000    0.000    0.000  -0.01595
  -120.98    38.85    2014  -0.259   0.026   0.255   0.000   0.000   0.000    0.000     0.000    0.000    0.000   0.02163
  -120.98    38.85    2015  -0.269   0.027   0.244   0.000   0.000   0.000    0.000     0.000    0.000    0.000   0.00137
  -120.98    38.85    2016  -0.288   0.029   0.251   0.000   0.000   0.000    0.000     0.000    0.000    0.000  -0.00792
  -120.98    38.85    2017  -0.310   0.031   0.264   0.000   0.000   0.000    0.000     0.000    0.000    0.000  -0.01548
  -120.98    38.85    2018  -0.307   0.031   0.252   0.000   0.000   0.000    0.000     0.000    0.000    0.000  -0.02403
  -120.98    38.85    2019  -0.326   0.033   0.254   0.000   0.000   0.000    0.000     0.000    0.000    0.000  -0.03906
  -120.98    38.85    2020  -0.239   0.024   0.258   0.000   0.000   0.000    0.000     0.000    0.000    0.000   0.04290
  -120.98    38.85    2021  -0.240   0.024   0.246   0.000   0.000   0.000    0.000     0.000    0.000    0.000   0.03053
  -120.98    38.81    1979  -0.259   0.026   0.219   0.000  -0.001   0.000    0.000     0.000    0.000    0.000  -0.01445
  -120.98    38.81    1980  -0.388   0.039   0.170   0.000  -0.000   0.000    0.000     0.000    0.000    0.000  -0.17946
  -120.98    38.81    1981  -0.167   0.015   0.205   0.022  -0.000   0.000    0.000     0.000    0.000    0.000   0.07559
  -120.98    38.81    1982  -0.373   0.037   0.218   0.000   0.000   0.000    0.000     0.000    0.000    0.000  -0.11754
  -120.98    38.81    1983  -0.333   0.033   0.191   0.000   0.000   0.000    0.000     0.000    0.000    0.000  -0.10802
  -120.98    38.81    1984  -0.251   0.025   0.222   0.095  -0.000   0.000    0.000     0.000    0.000    0.000   0.09046
  -120.98    38.81    1985  -0.226   0.023   0.194   0.000  -0.000   0.000    0.000     0.000    0.000    0.000  -0.00869
  -120.98    38.81    1986  -0.284   0.028   0.217   0.000  -0.003   0.000    0.000     0.000    0.000    0.000  -0.04147
  -120.98    38.81    1987  -0.096   0.011   0.205   0.000   0.000   0.000    0.000     0.000    0.000    0.000   0.11975
  -120.98    38.81    1988  -0.104   0.011   0.215   0.000   0.000   0.000    0.000     0.000    0.000    0.000   0.12199
  -120.98    38.81    1989  -0.287   0.029   0.215   0.000  -0.005   0.000    0.000     0.000    0.000    0.000  -0.04803
  -120.98    38.81    1990  -0.276   0.028   0.191   0.000   0.000   0.000    0.000     0.000    0.000    0.000  -0.05745
  -120.98    38.81    1991  -0.188   0.019   0.205   0.000  -0.000   0.000    0.000     0.000    0.000    0.000   0.03596
  -120.98    38.81    1992  -0.147   0.015   0.216   0.000   0.000   0.000    0.000     0.000    0.000    0.000   0.08329
  -120.98    38.81    1993  -0.305   0.031   0.212   0.000  -0.001   0.000    0.000     0.000    0.000    0.000  -0.06349
  -120.98    38.81    1994  -0.181   0.017   0.197   0.029  -0.000   0.000    0.000     0.000    0.000    0.000   0.06326
  -120.98    38.81    1995  -0.272   0.027   0.219   0.000  -0.000   0.000    0.000     0.000    0.000    0.000  -0.02572
  -120.98    38.81    1996  -0.263   0.026   0.224   0.000   0.000   0.000    0.000     0.000    0.000    0.000  -0.01341
  -120.98    38.81    1997  -0.216   0.022   0.209   0.000   0.000   0.000    0.000     0.000    0.000    0.000   0.01423
  -120.98    38.81    1998  -0.340   0.034   0.195   0.000   0.000   0.000    0.000     0.000    0.000    0.000  -0.11109
  -120.98    38.81    1999  -0.191   0.019   0.191   0.000  -0.001   0.000    0.000     0.000    0.000    0.000   0.01761
  -120.98    38.81    2000  -0.227   0.023   0.220   0.000  -0.000   0.000    0.000     0.000    0.000    0.000   0.01496
  -120.98    38.81    2001  -0.189   0.019   0.202   0.000  -0.000   0.000    0.000     0.000    0.000    0.000   0.03192
  -120.98    38.81    2002  -0.200   0.020   0.194   0.000   0.000   0.000    0.000     0.000    0.000    0.000   0.01357
  -120.98    38.81    2003  -0.237   0.024   0.192   0.000  -0.001   0.000    0.000     0.000    0.000    0.000  -0.02277
  -120.98    38.81    2004  -0.151   0.015   0.189   0.051   0.000   0.000    0.000     0.000    0.000    0.000   0.10438
  -120.98    38.81    2005  -0.343   0.034   0.207   0.000   0.000   0.000    0.000     0.000    0.000    0.000  -0.10201
  -120.98    38.81    2006  -0.243   0.024   0.194   0.000   0.000   0.000    0.000     0.000    0.000    0.000  -0.02528
  -120.98    38.81    2007  -0.195   0.019   0.203   0.000   0.000   0.000    0.000     0.000    0.000    0.000   0.02756
  -120.98    38.81    2008  -0.075   0.008   0.176   0.000   0.000   0.000    0.000     0.000    0.000    0.000   0.10882
  -120.98    38.81    2009  -0.187   0.019   0.200   0.000  -0.000   0.000    0.000     0.000    0.000    0.000   0.03187
  -120.98    38.81    2010  -0.369   0.037   0.179   0.000   0.000   0.000    0.000     0.000    0.000    0.000  -0.15251
  -120.98    38.81    2011  -0.372   0.037   0.184   0.000  -0.000   0.000    0.000     0.000    0.000    0.000  -0.15111
  -120.98    38.81    2012  -0.147   0.015   0.204   0.000   0.000   0.000    0.000     0.000    0.000    0.000   0.07190
  -120.98    38.81    2013  -0.204   0.020   0.205   0.000   0.000   0.000    0.000     0.000    0.000    0.000   0.02119
  -120.98    38.81    2014  -0.223   0.022   0.189   0.310   0.000   0.000    0.000     0.000    0.000    0.000   0.29882
  -120.98    38.81    2015  -0.191   0.019   0.174   0.000  -0.000   0.000    0.000     0.000    0.000    0.000   0.00151
  -120.98    38.81    2016  -0.214   0.021   0.200   0.000  -0.000   0.000    0.000     0.000    0.000    0.000   0.00706
  -120.98    38.81    2017  -0.333   0.033   0.188   0.000   0.000   0.000    0.000     0.000    0.000    0.000  -0.11148
  -120.98    38.81    2018  -0.256   0.026   0.181   0.000   0.000   0.000    0.000     0.000    0.000    0.000  -0.04910
  -120.98    38.81    2019  -0.327   0.033   0.201   0.000  -0.003   0.000    0.000     0.000    0.000    0.000  -0.09503
  -120.98    38.81    2020  -0.160   0.016   0.191   0.000  -0.000   0.000    0.000     0.000    0.000    0.000   0.04689
  -120.98    38.81    2021  -0.133   0.013   0.182   0.000  -0.000   0.000    0.000     0.000    0.000    0.000   0.06302
  -120.98    38.77    1979  -0.198   0.020   0.215   0.000  -0.005   0.000    0.000     0.000    0.000    0.000   0.03192
  -120.98    38.77    1980  -0.310   0.031   0.178   0.000   0.000   0.000    0.000     0.000    0.000    0.000  -0.10170
  -120.98    38.77    1981  -0.147   0.015   0.194   0.000   0.000   0.000    0.000     0.000    0.000    0.000   0.06112
  -120.98    38.77    1982  -0.377   0.038   0.204   0.000   0.000   0.000    0.000     0.000    0.000    0.000  -0.13529
  -120.98    38.77    1983  -0.376   0.038   0.178   0.000   0.000   0.000    0.000     0.000    0.000    0.000  -0.16017
  -120.98    38.77    1984  -0.232   0.023   0.199   0.000   0.000   0.000    0.000     0.000    0.000    0.000  -0.00925
  -120.98    38.77    1985  -0.171   0.017   0.201   0.173  -0.000   0.000    0.000     0.000    0.000    0.000   0.22000
  -120.98    38.77    1986  -0.249   0.025   0.223   0.000   0.000   0.000    0.000     0.000    0.000    0.000  -0.00024
  -120.98    38.77    1987  -0.121   0.012   0.202   0.000   0.000   0.000    0.000     0.000    0.000    0.000   0.09324
  -120.98    38.77    1988  -0.146   0.015   0.218   0.000  -0.001   0.000    0.000     0.000    0.000    0.000   0.08669
  -120.98    38.77    1989  -0.273   0.027   0.224   0.000  -0.004   0.000    0.000     0.000    0.000    0.000  -0.02570
  -120.98    38.77    1990  -0.253   0.025   0.198   0.000  -0.006   0.000    0.000     0.000    0.000    0.000  -0.03515
  -120.98    38.77    1991  -0.240   0.024   0.212   0.000  -0.002   0.000    0.000     0.000    0.000    0.000  -0.00652
  -120.98    38.77    1992  -0.152   0.015   0.214   0.000   0.000   0.000    0.000     0.000    0.000    0.000   0.07726
  -120.98    38.77    1993  -0.267   0.027   0.212   0.000   0.000   0.000    0.000     0.000    0.000    0.000  -0.02913
  -120.98    38.77    1994  -0.141   0.014   0.194   0.000  -0.002   0.000    0.000     0.000    0.000    0.000   0.06495
  -120.98    38.77    1995  -0.287   0.026   0.215   0.080  -0.000   0.000    0.000     0.000    0.000    0.000   0.03409
  -120.98    38.77    1996  -0.254   0.025   0.216   0.000   0.000   0.000    0.000     0.000    0.000    0.000  -0.01254
  -120.98    38.77    1997  -0.209   0.021   0.197   0.000  -0.001   0.000    0.000     0.000    0.000    0.000   0.00804
  -120.98    38.77    1998  -0.350   0.035   0.194   0.000   0.000   0.000    0.000     0.000    0.000    0.000  -0.12118
  -120.98    38.77    1999  -0.224   0.022   0.190   0.000  -0.000   0.000    0.000     0.000    0.000    0.000  -0.01171
  -120.98    38.77    2000  -0.222   0.022   0.219   0.000  -0.000   0.000    0.000     0.000    0.000    0.000   0.01848
  -120.98    38.77    2001  -0.167   0.017   0.203   0.000  -0.000   0.000    0.000     0.000    0.000    0.000   0.05265
  -120.98    38.77    2002  -0.166   0.017   0.193   0.000   0.000   0.000    0.000     0.000    0.000    0.000   0.04306
  -120.98    38.77    2003  -0.185   0.019   0.191   0.000  -0.000   0.000    0.000     0.000    0.000    0.000   0.02374
  -120.98    38.77    2004  -0.125   0.013   0.185   0.000   0.000   0.000    0.000     0.000    0.000    0.000   0.07249
  -120.98    38.77    2005  -0.350   0.035   0.206   0.000  -0.001   0.000    0.000     0.000    0.000    0.000  -0.10957
  -120.98    38.77    2006  -0.220   0.022   0.182   0.000   0.000   0.000    0.000     0.000    0.000    0.000  -0.01599
  -120.98    38.77    2007  -0.145   0.015   0.183   0.000  -0.002   0.000    0.000     0.000    0.000    0.000   0.05034
  -120.98    38.77    2008  -0.049   0.005   0.160   0.000   0.000   0.000    0.000     0.000    0.000    0.000   0.11597
  -120.98    38.77    2009  -0.185   0.018   0.182   0.000  -0.000   0.000    0.000     0.000    0.000    0.000   0.01506
  -120.98    38.77    2010  -0.343   0.034   0.170   0.000   0.000   0.000    0.000     0.000    0.000    0.000  -0.13913
  -120.98    38.77    2011  -0.383   0.038   0.173   0.000   0.000   0.000    0.000     0.000    0.000    0.000  -0.17176
  -120.98    38.77    2012  -0.099   0.010   0.240   0.000   0.000   0.000    0.000     0.000    0.000    0.000   0.15054
  -120.98    38.77    2013  -0.141   0.014   0.245   0.000  -0.114   0.000    0.000     0.000    0.000    0.000   0.00363
  -120.98    38.77    2014  -0.210   0.022   0.190   0.000   0.000   0.000    0.000     0.000    0.000    0.000   0.00213
  -120.98    38.77    2015  -0.266   0.027   0.229   0.000  -0.000   0.000    0.000     0.000    0.000    0.000  -0.01057
  -120.98    38.77    2016  -0.275   0.028   0.213   0.000   0.000   0.000    0.000     0.000    0.000    0.000  -0.03481
  -120.98    38.77    2017  -0.384   0.038   0.212   0.000   0.000   0.000    0.000     0.000    0.000    0.000  -0.13414
  -120.98    38.77    2018  -0.226   0.023   0.207   0.000   0.000   0.000    0.000     0.000    0.000    0.000   0.00400
  -120.98    38.77    2019  -0.297   0.030   0.221   0.000  -0.000   0.000    0.000     0.000    0.000    0.000  -0.04627
  -120.98    38.77    2020  -0.109   0.012   0.212   0.000  -0.000   0.000    0.000     0.000    0.000    0.000   0.11491
  -120.98    38.77    2021  -0.094   0.009   0.202   0.000   0.000   0.000    0.000     0.000    0.000    0.000   0.11790
  -120.98    38.73    1979  -0.248   0.025   0.231   0.000   0.000   0.000    0.000     0.000    0.000    0.000   0.00776
  -120.98    38.73    1980  -0.367   0.037   0.219   0.000  -0.009   0.000    0.000     0.000    0.000    0.000  -0.12028
  -120.98    38.73    1981  -0.134   0.013   0.231   0.000  -0.000   0.000    0.000     0.000    0.000    0.000   0.11063
  -120.98    38.73    1982  -0.375   0.037   0.243   0.000   0.000   0.000    0.000     0.000    0.000    0.000  -0.09380
  -120.98    38.73    1983  -0.333   0.033   0.212   0.000  -0.000   0.000    0.000     0.000    0.000    0.000  -0.08754
  -120.98    38.73    1984  -0.294   0.029   0.238   0.000   0.000   0.000    0.000     0.000    0.000    0.000  -0.02694
  -120.98    38.73    1985  -0.257   0.026   0.218   0.000  -0.000   0.000    0.000     0.000    0.000    0.000  -0.01337
  -120.98    38.73    1986  -0.310   0.031   0.227   0.000  -0.000   0.000    0.000     0.000    0.000    0.000  -0.05239
  -120.98    38.73    1987  -0.095   0.010   0.217   0.000   0.000   0.000    0.000     0.000    0.000    0.000   0.13202
  -120.98    38.73    1988  -0.127   0.013   0.228   0.000  -0.000   0.000    0.000     0.000    0.000    0.000   0.11352
  -120.98    38.73    1989  -0.307   0.031   0.211   0.000   0.000   0.000    0.000     0.000    0.000    0.000  -0.06501
  -120.98    38.73    1990  -0.264   0.026   0.207   0.000  -0.000   0.000    0.000     0.000    0.000    0.000  -0.03023
  -120.98    38.73    1991  -0.248   0.025   0.210   0.000   0.000   0.000    0.000     0.000    0.000    0.000  -0.01297
  -120.98    38.73    1992  -0.166   0.017   0.222   0.000   0.000   0.000    0.000     0.000    0.000    0.000   0.07292
  -120.98    38.73    1993  -0.316   0.032   0.214   0.000   0.000   0.000    0.000     0.000    0.000    0.000  -0.07002
  -120.98    38.73    1994  -0.182   0.018   0.202   0.000   0.000   0.000    0.000     0.000    0.000    0.000   0.03830
  -120.98    38.73    1995  -0.314   0.031   0.229   0.021   0.000   0.000    0.000     0.000    0.000    0.000  -0.03330
  -120.98    38.73    1996  -0.270   0.027   0.218   0.000  -0.000   0.000    0.000     0.000    0.000    0.000  -0.02516
  -120.98    38.73    1997  -0.207   0.021   0.210   0.000   0.000   0.000    0.000     0.000    0.000    0.000   0.02331
  -120.98    38.73    1998  -0.325   0.032   0.210   0.016   0.000   0.000    0.000     0.000    0.000    0.000  -0.06631
  -120.98    38.73    1999  -0.272   0.027   0.203   0.000   0.000   0.000    0.000     0.000    0.000    0.000  -0.04227
  -120.98    38.73    2000  -0.267   0.027   0.222   0.000  -0.000   0.000    0.000     0.000    0.000    0.000  -0.01826
  -120.98    38.73    2001  -0.207   0.021   0.227   0.000   0.000   0.000    0.000     0.000    0.000    0.000   0.04058
  -120.98    38.73    2002  -0.250   0.025   0.217   0.000   0.000   0.000    0.000     0.000    0.000    0.000  -0.00788
  -120.98    38.73    2003  -0.237   0.024   0.211   0.000   0.000   0.000    0.000     0.000    0.000    0.000  -0.00247
  -120.98    38.73    2004  -0.184   0.019   0.205   0.000  -0.000   0.000    0.000     0.000    0.000    0.000   0.03940
  -120.98    38.73    2005  -0.311   0.031   0.217   0.000  -0.000   0.000    0.000     0.000    0.000    0.000  -0.06292
  -120.98    38.73    2006  -0.259   0.026   0.210   0.000   0.000   0.000    0.000     0.000    0.000    0.000  -0.02312
  -120.98    38.73    2007  -0.262   0.026   0.200   0.000   0.000   0.000    0.000     0.000    0.000    0.000  -0.03620
  -120.98    38.73    2008  -0.084   0.009   0.184   0.000  -0.000   0.000    0.000     0.000    0.000    0.000   0.10966
  -120.98    38.73    2009  -0.245   0.024   0.207   0.000   0.000   0.000    0.000     0.000    0.000    0.000  -0.01355
  -120.98    38.73    2010  -0.366   0.037   0.191   0.000  -0.000   0.000    0.000     0.000    0.000    0.000  -0.13780
  -120.98    38.73    2011  -0.345   0.034   0.203   0.017  -0.000   0.000    0.000     0.000    0.000    0.000  -0.08998
  -120.98    38.73    2012  -0.217   0.022   0.220   0.000   0.000   0.000    0.000     0.000    0.000    0.000   0.02446
  -120.98    38.73    2013  -0.222   0.022   0.207   0.000  -0.000   0.000    0.000     0.000    0.000    0.000   0.00744
  -120.98    38.73    2014  -0.205   0.021   0.206   0.000   0.000   0.000    0.000     0.000    0.000    0.000   0.02088
  -120.98    38.73    2015  -0.243   0.024   0.207   0.000  -0.000   0.000    0.000     0.000    0.000    0.000  -0.01143
  -120.98    38.73    2016  -0.244   0.024   0.207   0.000  -0.000   0.000    0.000     0.000    0.000    0.000  -0.01271
  -120.98    38.73    2017  -0.329   0.033   0.212   0.000   0.000   0.000    0.000     0.000    0.000    0.000  -0.08388
  -120.98    38.73    2018  -0.312   0.031   0.204   0.000  -0.000   0.000    0.000     0.000    0.000    0.000  -0.07625
  -120.98    38.73    2019  -0.335   0.034   0.216   0.000   0.000   0.000    0.000     0.000    0.000    0.000  -0.08639
  -120.98    38.73    2020  -0.153   0.015   0.204   0.000   0.000   0.000    0.000     0.000    0.000    0.000   0.06618
  -120.98    38.73    2021  -0.134   0.013   0.201   0.000  -0.000   0.000    0.000     0.000    0.000    0.000   0.07998
  -120.94    39.10    1979  -0.277   0.028   0.224   0.000   0.000   0.000    0.000     0.000    0.000    0.000  -0.02547
  -120.94    39.10    1980  -0.347   0.035   0.208   0.000   0.000   0.000    0.000     0.000    0.000    0.000  -0.10430
  -120.94    39.10    1981  -0.210   0.021   0.217   0.000   0.000   0.000    0.000     0.000    0.000    0.000   0.02823
  -120.94    39.10    1982  -0.336   0.034   0.227   0.000   0.000   0.000    0.000     0.000    0.000    0.000  -0.07604
  -120.94    39.10    1983  -0.325   0.033   0.221   0.000  -0.000   0.000    0.000     0.000    0.000    0.000  -0.07126
  -120.94    39.10    1984  -0.278   0.028   0.228   0.000   0.000   0.000    0.000     0.000    0.000    0.000  -0.02168
  -120.94    39.10    1985  -0.292   0.029   0.219   0.000   0.000   0.000    0.000     0.000    0.000    0.000  -0.04418
  -120.94    39.10    1986  -0.309   0.031   0.230   0.000   0.000   0.000    0.000     0.000    0.000    0.000  -0.04798
  -120.94    39.10    1987  -0.207   0.021   0.207   0.000   0.000   0.000    0.000     0.000    0.000    0.000   0.02123
  -120.94    39.10    1988  -0.221   0.021   0.260   0.307   0.000   0.000    0.000     0.000    0.000    0.000   0.36723
  -120.94    39.10    1989  -0.320   0.032   0.268   0.000   0.000   0.000    0.000     0.000    0.000    0.000  -0.01988
  -120.94    39.10    1990  -0.263   0.026   0.254   0.000   0.000   0.000    0.000     0.000    0.000    0.000   0.01762
  -120.94    39.10    1991  -0.313   0.031   0.281   0.000   0.000   0.000    0.000     0.000    0.000    0.000  -0.00046
  -120.94    39.10    1992  -0.194   0.019   0.263   0.000   0.000   0.000    0.000     0.000    0.000    0.000   0.08858
  -120.94    39.10    1993  -0.314   0.031   0.276   0.000  -0.040   0.000    0.000     0.000    0.000    0.000  -0.04656
  -120.94    39.10    1994  -0.272   0.027   0.248   0.000   0.000   0.000    0.000     0.000    0.000    0.000   0.00361
  -120.94    39.10    1995  -0.316   0.032   0.287   0.000   0.000   0.000    0.000     0.000    0.000    0.000   0.00216
  -120.94    39.10    1996  -0.301   0.030   0.278   0.000   0.000   0.000    0.000     0.000    0.000    0.000   0.00755
  -120.94    39.10    1997  -0.339   0.034   0.264   0.000   0.000   0.000    0.000     0.000    0.000    0.000  -0.04123
  -120.94    39.10    1998  -0.349   0.035   0.240   0.000  -0.000   0.000    0.000     0.000    0.000    0.000  -0.07414
  -120.94    39.10    1999  -0.350   0.035   0.250   0.000   0.000   0.000    0.000     0.000    0.000    0.000  -0.06546
  -120.94    39.10    2000  -0.314   0.031   0.254   0.000   0.000   0.000    0.000     0.000    0.000    0.000  -0.02776
  -120.94    39.10    2001  -0.223   0.022   0.272   0.000   0.000   0.000    0.000     0.000    0.000    0.000   0.07130
  -120.94    39.10    2002  -0.263   0.026   0.271   0.000   0.000   0.000    0.000     0.000    0.000    0.000   0.03451
  -120.94    39.10    2003  -0.247   0.025   0.277   0.000   0.000   0.000    0.000     0.000    0.000    0.000   0.05401
  -120.94    39.10    2004  -0.254   0.025   0.251   0.000   0.000   0.000    0.000     0.000    0.000    0.000   0.02224
  -120.94    39.10    2005  -0.293   0.029   0.265   0.000   0.000   0.000    0.000     0.000    0.000    0.000   0.00147
  -120.94    39.10    2006  -0.239   0.024   0.294   0.000   0.000   0.000    0.000     0.000    0.000    0.000   0.07835
  -120.94    39.10    2007  -0.248   0.025   0.266   0.000  -0.116   0.000    0.000     0.000    0.000    0.000  -0.07316
  -120.94    39.10    2008  -0.213   0.023   0.219   0.000   0.000   0.000    0.000     0.000    0.000    0.000   0.02837
  -120.94    39.10    2009  -0.318   0.032   0.297   0.000   0.000   0.000    0.000     0.000    0.000    0.000   0.01052
  -120.94    39.10    2010  -0.402   0.040   0.273   0.000   0.000   0.000    0.000     0.000    0.000    0.000  -0.08875
  -120.94    39.10    2011  -0.386   0.039   0.285   0.000   0.000   0.000    0.000     0.000    0.000    0.000  -0.06195
  -120.94    39.10    2012  -0.302   0.030   0.284   0.000   0.000   0.000    0.000     0.000    0.000    0.000   0.01164
  -120.94    39.10    2013  -0.312   0.031   0.281   0.000   0.000   0.000    0.000     0.000    0.000    0.000   0.00015
  -120.94    39.10    2014  -0.224   0.022   0.277   0.000   0.000   0.000    0.000     0.000    0.000    0.000   0.07521
  -120.94    39.10    2015  -0.218   0.022   0.265   0.000   0.000   0.000    0.000     0.000    0.000    0.000   0.06923
  -120.94    39.10    2016  -0.284   0.028   0.263   0.000   0.000   0.000    0.000     0.000    0.000    0.000   0.00726
  -120.94    39.10    2017  -0.298   0.030   0.267   0.000   0.000   0.000    0.000     0.000    0.000    0.000  -0.00081
  -120.94    39.10    2018  -0.299   0.030   0.250   0.000   0.000   0.000    0.000     0.000    0.000    0.000  -0.01946
  -120.94    39.10    2019  -0.323   0.032   0.251   0.000   0.000   0.000    0.000     0.000    0.000    0.000  -0.04047
  -120.94    39.10    2020  -0.178   0.018   0.373   0.000   0.000   0.000    0.000     0.000    0.000    0.000   0.21319
  -120.94    39.10    2021  -0.129   0.013   0.344   0.000  -0.219   0.000    0.000     0.000    0.000    0.000   0.00927
  -120.94    39.06    1979  -0.311   0.031   0.231   0.000   0.000   0.000    0.000     0.000    0.000    0.000  -0.04917
  -120.94    39.06    1980  -0.348   0.035   0.214   0.000  -0.001   0.000    0.000     0.000    0.000    0.000  -0.09936
  -120.94    39.06    1981  -0.182   0.018   0.223   0.000  -0.000   0.000    0.000     0.000    0.000    0.000   0.05893
  -120.94    39.06    1982  -0.351   0.035   0.231   0.000  -0.001   0.000    0.000     0.000    0.000    0.000  -0.08586
  -120.94    39.06    1983  -0.323   0.032   0.220   0.000  -0.000   0.000    0.000     0.000    0.000    0.000  -0.07108
  -120.94    39.06    1984  -0.296   0.030   0.233   0.000  -0.000   0.000    0.000     0.000    0.000    0.000  -0.03344
  -120.94    39.06    1985  -0.289   0.029   0.208   0.000   0.000   0.000    0.000     0.000    0.000    0.000  -0.05203
  -120.94    39.06    1986  -0.304   0.030   0.231   0.000  -0.001   0.000    0.000     0.000    0.000    0.000  -0.04417
  -120.94    39.06    1987  -0.174   0.017   0.206   0.000   0.000   0.000    0.000     0.000    0.000    0.000   0.04872
  -120.94    39.06    1988  -0.242   0.024   0.230   0.000  -0.001   0.000    0.000     0.000    0.000    0.000   0.01055
  -120.94    39.06    1989  -0.333   0.033   0.214   0.000   0.000   0.000    0.000     0.000    0.000    0.000  -0.08592
  -120.94    39.06    1990  -0.277   0.028   0.214   0.000  -0.002   0.000    0.000     0.000    0.000    0.000  -0.03814
  -120.94    39.06    1991  -0.290   0.029   0.233   0.000   0.000   0.000    0.000     0.000    0.000    0.000  -0.02835
  -120.94    39.06    1992  -0.184   0.018   0.217   0.000   0.000   0.000    0.000     0.000    0.000    0.000   0.05139
  -120.94    39.06    1993  -0.335   0.033   0.218   0.000  -0.003   0.000    0.000     0.000    0.000    0.000  -0.08650
  -120.94    39.06    1994  -0.238   0.024   0.190   0.000   0.000   0.000    0.000     0.000    0.000    0.000  -0.02406
  -120.94    39.06    1995  -0.285   0.028   0.216   0.000   0.000   0.000    0.000     0.000    0.000    0.000  -0.04005
  -120.94    39.06    1996  -0.256   0.026   0.210   0.000   0.000   0.000    0.000     0.000    0.000    0.000  -0.02014
  -120.94    39.06    1997  -0.302   0.030   0.200   0.000   0.000   0.000    0.000     0.000    0.000    0.000  -0.07176
  -120.94    39.06    1998  -0.308   0.031   0.192   0.000   0.000   0.000    0.000     0.000    0.000    0.000  -0.08567
  -120.94    39.06    1999  -0.329   0.033   0.198   0.000   0.000   0.000    0.000     0.000    0.000    0.000  -0.09759
  -120.94    39.06    2000  -0.286   0.029   0.204   0.000   0.000   0.000    0.000     0.000    0.000    0.000  -0.05328
  -120.94    39.06    2001  -0.216   0.022   0.211   0.000   0.000   0.000    0.000     0.000    0.000    0.000   0.01737
  -120.94    39.06    2002  -0.254   0.025   0.200   0.000   0.000   0.000    0.000     0.000    0.000    0.000  -0.02931
  -120.94    39.06    2003  -0.233   0.023   0.200   0.000   0.000   0.000    0.000     0.000    0.000    0.000  -0.00942
  -120.94    39.06    2004  -0.207   0.021   0.184   0.000   0.000   0.000    0.000     0.000    0.000    0.000  -0.00252
  -120.94    39.06    2005  -0.288   0.029   0.212   0.000   0.000   0.000    0.000     0.000    0.000    0.000  -0.04674
  -120.94    39.06    2006  -0.289   0.029   0.196   0.000   0.000   0.000    0.000     0.000    0.000    0.000  -0.06464
  -120.94    39.06    2007  -0.290   0.029   0.183   0.000   0.000   0.000    0.000     0.000    0.000    0.000  -0.07811
  -120.94    39.06    2008  -0.129   0.013   0.172   0.000   0.000   0.000    0.000     0.000    0.000    0.000   0.05554
  -120.94    39.06    2009  -0.275   0.027   0.205   0.000  -0.004   0.000    0.000     0.000    0.000    0.000  -0.04642
  -120.94    39.06    2010  -0.348   0.035   0.189   0.000   0.000   0.000    0.000     0.000    0.000    0.000  -0.12430
  -120.94    39.06    2011  -0.337   0.034   0.210   0.000   0.000   0.000    0.000     0.000    0.000    0.000  -0.09333
  -120.94    39.06    2012  -0.228   0.023   0.199   0.000   0.000   0.000    0.000     0.000    0.000    0.000  -0.00660
  -120.94    39.06    2013  -0.299   0.030   0.217   0.000  -0.000   0.000    0.000     0.000    0.000    0.000  -0.05236
  -120.94    39.06    2014  -0.147   0.015   0.275   0.000   0.000   0.000    0.000     0.000    0.000    0.000   0.14241
  -120.94    39.06    2015  -0.149   0.015   0.322   0.000  -0.111   0.000    0.000     0.000    0.000    0.000   0.07640
  -120.94    39.06    2016  -0.243   0.025   0.253   0.000  -0.110   0.000    0.000     0.000    0.000    0.000  -0.07438
