      Lon      Lat    Year     Jan     Feb     Mar     Apr     May     Jun     Jul     Aug     Sep     Oct     Nov     Dec
  -121.11    38.85    1987   1.811   4.258   9.088   0.538   0.359   0.000   0.000   0.000   0.000   0.802   2.345   1.858
  -121.11    38.85    1988   2.571   0.547   0.062   6.187   1.739   0.937   0.000   0.000   0.061   0.000   4.258   3.830
  -121.11    38.85    1989   0.851   1.321  13.528   1.156   0.315   0.363   0.000   0.474   5.065   2.248   1.792   0.000
  -121.11    38.85    1990   3.338   4.039   3.099   2.928   7.483   0.000   0.000   0.000   0.088   0.489   1.328   0.721
  -121.11    38.85    1991   0.514   3.606  21.218   1.766   2.061   1.679   0.000   0.553   0.000   2.830   0.900   1.980
  -121.11    38.85    1992   1.709   6.936   6.236   2.965   0.000   1.518   0.000   0.000   0.000   2.288   0.501   3.240
  -121.11    38.85    1993   3.906   3.696   6.386   1.964   2.634   1.043   0.000   0.061   0.000   0.716   2.218   1.386
  -121.11    38.85    1994   1.340   3.525   1.115   3.438   2.379   0.066   0.000   0.000   0.626   0.000   1.629   1.847
  -121.11    38.85    1995   1.772   0.389  14.542   4.067   2.373   1.695   0.000   0.000   0.000   0.000   0.052   1.707
  -121.11    38.85    1996   1.135   3.606   4.044   2.343   4.635   0.276   0.046   0.000   0.085   0.546   1.553   2.166
  -121.11    38.85    1997   4.204   0.567   1.309   1.805   0.603   0.483   0.049   0.645   0.339   1.241   3.596   0.636
  -121.11    38.85    1998   2.808   5.329   4.726   5.964   5.466   0.492   0.055   0.000   0.624   0.513   2.857   0.374
  -121.11    38.85    1999   2.216   3.722   2.842   2.931   0.000   0.000   0.000   0.124   0.000   0.926   1.884   0.043
  -121.11    38.85    2000   3.506   7.744   4.059   3.547   4.083   0.736   0.000   0.000   0.274   2.839   0.835   0.801
  -121.11    38.85    2001   1.642   2.892   3.827   5.139   0.000   0.194   0.000   0.000   0.760   0.594   2.521   2.791
  -121.11    38.85    2002   1.311   1.347   7.397   1.124   3.254   0.000   0.000   0.000   0.000   0.000   0.273   3.223
  -121.11    38.85    2003   0.619   1.705   4.863   9.136   1.027   0.000   0.000   0.722   0.000   0.044   0.518   2.502
  -121.11    38.85    2004   0.759   2.234   0.697   0.712   0.216   0.000   0.000   0.000   0.447   1.833   1.034   1.457
  -121.11    38.85    2005   1.206   1.555   6.891   2.202   3.964   1.454   0.000   0.000   0.466   0.229   0.714   2.957
  -121.11    38.85    2006   2.278   3.119  13.668  13.053   1.518   0.000   0.000   0.000   0.000   0.000   1.348   2.716
  -121.11    38.85    2007   0.306   4.060   1.447   3.991   0.317   0.000   0.000   0.000   0.983   1.155   0.744   1.236
  -121.11    38.85    2008   2.756   2.309   1.091   0.411   0.348   0.000   0.000   0.000   0.000   0.368   0.092   2.130
  -121.11    38.85    2009   1.369   3.946   5.377   2.839   1.490   0.000   0.000   0.000   0.460   1.783   0.710   2.191
  -121.11    38.85    2010   2.424   2.663   4.928   8.932   3.639   0.000   0.000   0.000   0.000   2.897   1.895   2.930
  -121.11    38.85    2011   1.014   3.138  19.636   1.239   5.292   2.568   0.000   0.000   0.000   1.269   0.411   0.039
  -121.11    38.85    2012   1.927   1.369  20.916  11.895   0.343   0.086   0.000   0.000   0.000   1.230   3.108   1.991
  -121.11    38.85    2013   0.350   0.275   4.736   0.836   1.052   1.596   0.000   0.000   1.783   0.143   0.848   0.000
  -121.11    38.85    2014   0.256   9.861   8.593   2.355   0.466   0.000   0.000   0.000   1.057   1.053   1.124   1.683
  -121.11    38.85    2015   0.000   3.445   0.534   4.072   0.935   0.717   0.200   0.000   0.067   0.156   0.551   0.969
  -121.11    38.85    2016   1.213   1.288  13.637   2.982   1.015   0.000   0.000   0.000   0.000   2.227   1.246   0.859
  -121.11    38.85    2017   1.506   6.217   6.986   9.301   0.450   0.450   0.000   0.000   0.000   0.153   1.623   0.194
  -121.11    38.85    2018   1.458   1.223  15.504   6.820   0.985   0.000   0.000   0.000   0.000   0.000   1.359   0.828
  -121.11    38.85    2019   1.247   3.863   6.942   1.342   8.229   0.000   0.000   0.000   3.618   0.000   0.533   0.474
  -121.11    38.85    2020   0.685   0.044   9.352   6.934   3.138   0.133   0.000   0.000   0.000   0.000   0.704   0.694
  -121.11    38.85    2021   0.625   2.155   4.780   0.063   0.000   0.000   0.000   0.000   0.343   1.314   0.000   0.877
  -121.11    38.81    1979   0.693   1.326   1.682   0.846   0.226   0.000   0.132   0.019   0.029   0.702   0.465   1.027
  -121.11    38.81    1980   1.339   3.385   2.157   0.935   0.503   0.000   0.000   0.020   0.000   0.108   0.125   0.180
  -121.11    38.81    1981   2.784   1.416   6.744   1.137   0.773   0.000   0.000   0.000   0.686   2.815   7.157   4.677
  -121.11    38.81    1982   1.865   1.925   5.356   3.172   0.029   0.323   0.000   0.029   2.033   2.202   2.923   2.397
  -121.11    38.81    1983   3.271   5.262  10.965   6.548   0.834   0.375   0.000   0.234   1.473   1.072   6.531   4.624
  -121.11    38.81    1984   0.253   2.488   2.949   1.812   0.052   0.362   0.000   0.301   0.152   2.108   4.015   0.724
  -121.11    38.81    1985   0.477   1.614   4.369   0.180   0.000   0.000   0.000   0.201   1.364   0.664   3.330   1.142
  -121.11    38.81    1986   1.957   8.956   6.502   1.357   0.131   0.000   0.000   0.000   1.523   0.152   0.455   0.646
  -121.11    38.81    1987   2.329   4.665   8.069   0.426   0.312   0.000   0.000   0.000   0.000   1.164   3.344   2.908
  -121.11    38.81    1988   2.156   0.469   0.000   3.921   1.059   0.565   0.000   0.000   0.042   0.000   2.878   2.492
  -121.11    38.81    1989   0.792   1.255   8.479   0.820   0.228   0.319   0.000   0.365   4.330   2.304   1.822   0.000
  -121.11    38.81    1990   3.198   3.159   2.433   2.134   5.631   0.000   0.000   0.000   0.037   0.434   1.385   0.800
  -121.11    38.81    1991   0.349   2.411  11.842   0.953   1.096   1.096   0.000   0.311   0.000   1.970   0.636   1.494
  -121.11    38.81    1992   1.296   5.239   4.043   1.788   0.000   0.983   0.000   0.000   0.000   1.671   0.353   2.792
  -121.11    38.81    1993   4.657   5.881   5.941   1.579   2.340   0.921   0.000   0.000   0.000   0.912   3.364   1.864
  -121.11    38.81    1994   1.810   4.388   0.774   3.024   2.433   0.066   0.000   0.000   0.376   0.000   2.382   2.304
  -121.11    38.81    1995   5.467   0.672  17.021   4.737   2.810   2.225   0.000   0.000   0.000   0.000   0.145   4.159
  -121.11    38.81    1996   3.366   5.500   5.675   2.982   6.045   0.401   0.000   0.000   0.061   1.715   4.152   6.356
  -121.11    38.81    1997   2.670   0.313   0.714   1.077   0.394   0.361   0.000   0.424   0.153   0.716   2.198   0.380
  -121.11    38.81    1998   2.252   4.868   4.048   4.149   4.149   0.406   0.000   0.000   0.393   0.412   2.014   0.225
  -121.11    38.81    1999   2.592   5.093   2.819   2.470   0.063   0.000   0.000   0.103   0.000   0.614   2.028   0.028
  -121.11    38.81    2000   3.086   7.058   3.132   2.881   3.421   0.600   0.000   0.000   0.051   2.710   0.736   0.666
  -121.11    38.81    2001   1.953   3.295   3.517   4.418   0.000   0.189   0.000   0.000   0.718   0.530   2.929   2.965
  -121.11    38.81    2002   1.637   1.486   6.376   0.943   3.097   0.000   0.000   0.000   0.000   0.000   0.250   3.611
  -121.11    38.81    2003   0.679   1.390   4.422   8.553   0.937   0.000   0.000   0.812   0.000   0.054   0.494   2.210
  -121.11    38.81    2004   0.853   2.992   0.738   0.649   0.180   0.000   0.000   0.000   0.435   1.907   0.990   1.357
  -121.11    38.81    2005   1.344   1.366   7.618   2.487   4.110   1.780   0.000   0.000   0.347   0.191   0.709   3.128
  -121.11    38.81    2006   1.279   1.970  10.998  10.312   1.283   0.000   0.000   0.000   0.000   0.000   0.573   1.282
  -121.11    38.81    2007   0.124   3.121   1.169   3.259   0.233   0.058   0.000   0.000   0.678   0.600   0.436   0.662
  -121.11    38.81    2008   1.445   0.985   0.596   0.279   0.335   0.000   0.000   0.000   0.000   0.161   0.046   1.152
  -121.11    38.81    2009   0.411   2.331   2.683   1.552   0.755   0.000   0.000   0.000   0.234   0.680   0.244   0.859
  -121.11    38.81    2010   1.165   1.681   2.969   5.336   2.037   0.000   0.000   0.000   0.000   1.594   1.330   2.794
  -121.11    38.81    2011   0.694   2.656  12.861   0.679   3.617   1.925   0.000   0.000   0.000   0.811   0.329   0.035
  -121.11    38.81    2012   1.092   0.839  11.812   7.470   0.174   0.000   0.000   0.000   0.000   0.685   2.755   1.516
  -121.11    38.81    2013   0.196   0.144   3.313   0.508   0.555   1.119   0.000   0.000   1.063   0.052   0.616   0.000
  -121.11    38.81    2014   0.102   6.999   5.107   1.500   0.290   0.000   0.000   0.000   0.631   0.465   0.505   1.114
  -121.11    38.81    2015   0.000   2.042   0.307   2.518   0.675   0.360   0.090   0.000   0.067   0.041   0.186   0.454
  -121.11    38.81    2016   2.412   0.990  11.279   2.643   0.822   0.000   0.000   0.000   0.000   4.070   2.298   1.805
  -121.11    38.81    2017   3.034   6.135   5.202   7.631   0.332   0.442   0.000   0.000   0.000   0.202   2.257   0.245
  -121.11    38.81    2018   2.463   1.114  11.449   5.780   1.029   0.000   0.000   0.000   0.000   0.000   3.066   1.720
  -121.11    38.81    2019   2.754   5.690   6.719   0.977   7.520   0.000   0.000   0.000   2.227   0.000   0.983   0.943
  -121.11    38.81    2020   1.172   0.027   7.751   6.457   2.415   0.127   0.000   0.000   0.000   0.000   1.313   1.366
  -121.11    38.81    2021   0.658   1.083   3.536   0.051   0.000   0.000   0.000   0.000   0.213   1.670   0.000   1.348
  -121.11    38.77    1979   1.116   1.463   1.890   0.990   0.293   0.000   0.146   0.000   0.019   0.854   0.630   1.363
  -121.11    38.77    1980   2.011   3.643   2.176   1.017   0.546   0.000   0.000   0.000   0.000   0.156   0.137   0.189
  -121.11    38.77    1981   1.870   0.885   4.699   0.867   0.610   0.000   0.000   0.000   0.327   1.466   4.429   3.391
  -121.11    38.77    1982   1.161   1.056   4.030   2.324   0.022   0.246   0.000   0.016   1.866   1.176   2.116   1.392
  -121.11    38.77    1983   2.208   3.906   9.461   5.288   0.676   0.264   0.000   0.185   1.278   0.666   5.015   3.360
  -121.11    38.77    1984   0.107   1.679   2.270   1.284   0.038   0.218   0.000   0.167   0.095   1.047   2.200   0.358
  -121.11    38.77    1985   0.252   1.045   4.125   0.156   0.000   0.000   0.000   0.167   1.063   0.477   2.738   0.742
  -121.11    38.77    1986   1.354   9.019   5.567   1.211   0.107   0.000   0.000   0.000   1.166   0.099   0.298   0.440
  -121.11    38.77    1987   1.060   2.458   5.148   0.275   0.196   0.000   0.000   0.000   0.000   0.512   1.412   1.363
  -121.11    38.77    1988   0.984   0.299   0.000   2.530   0.607   0.306   0.000   0.000   0.013   0.000   1.616   1.541
  -121.11    38.77    1989   0.261   0.534   4.891   0.404   0.117   0.143   0.000   0.149   2.151   0.811   0.640   0.000
  -121.11    38.77    1990   1.430   1.547   1.362   1.246   3.131   0.000   0.000   0.000   0.015   0.207   0.626   0.330
  -121.11    38.77    1991   0.160   1.604  10.441   0.743   0.891   0.891   0.000   0.225   0.000   1.423   0.505   1.032
  -121.11    38.77    1992   0.654   4.028   2.800   1.223   0.000   0.639   0.034   0.000   0.000   1.018   0.211   1.770
  -121.11    38.77    1993   2.054   1.926   2.687   0.696   1.165   0.435   0.000   0.021   0.000   0.288   1.096   0.656
  -121.11    38.77    1994   0.550   1.887   0.368   1.439   1.136   0.030   0.000   0.000   0.149   0.000   0.890   0.849
  -121.11    38.77    1995   1.618   0.236   7.039   1.877   1.119   0.847   0.000   0.000   0.000   0.000   0.031   1.415
  -121.11    38.77    1996   1.565   3.316   3.034   1.477   3.133   0.211   0.000   0.000   0.017   0.717   1.904   3.457
  -121.11    38.77    1997   3.370   0.401   0.562   1.003   0.362   0.288   0.000   0.356   0.088   0.858   2.876   0.447
  -121.11    38.77    1998   2.565   5.286   3.560   3.454   3.618   0.339   0.000   0.000   0.309   0.486   2.135   0.254
  -121.11    38.77    1999   1.883   3.478   2.187   1.847   0.000   0.000   0.000   0.078   0.000   0.500   1.517   0.043
  -121.11    38.77    2000   4.061   8.151   2.793   2.644   3.432   0.552   0.000   0.000   0.045   3.776   0.974   0.983
  -121.11    38.77    2001   1.919   3.157   2.634   3.616   0.000   0.151   0.000   0.000   0.548   0.509   2.818   3.484
  -121.11    38.77    2002   1.772   1.667   4.786   0.777   2.281   0.000   0.000   0.000   0.000   0.000   0.284   3.794
  -121.11    38.77    2003   0.710   1.415   3.247   6.537   0.713   0.000   0.000   0.621   0.000   0.063   0.523   2.717
  -121.11    38.77    2004   1.024   2.846   0.564   0.513   0.140   0.000   0.000   0.000   0.301   2.312   1.221   1.895
  -121.11    38.77    2005   1.552   1.607   5.424   1.904   2.952   1.240   0.000   0.000   0.340   0.211   0.821   4.082
  -121.11    38.77    2006   1.425   1.793   8.817   8.517   1.090   0.000   0.000   0.000   0.000   0.000   0.654   1.487
  -121.11    38.77    2007   0.143   3.235   1.000   2.436   0.171   0.043   0.000   0.000   0.373   0.631   0.467   0.787
  -121.11    38.77    2008   1.391   0.977   0.379   0.149   0.223   0.000   0.000   0.000   0.000   0.156   0.044   1.151
  -121.11    38.77    2009   0.627   2.716   2.276   1.315   0.588   0.000   0.000   0.000   0.172   1.235   0.469   1.615
  -121.11    38.77    2010   1.762   1.440   2.295   4.120   1.590   0.000   0.000   0.000   0.000   2.023   1.598   3.212
  -121.11    38.77    2011   0.867   2.888  10.755   0.611   3.138   1.497   0.000   0.000   0.000   0.911   0.440   0.063
  -121.11    38.77    2012   1.832   1.055  11.096   6.864   0.149   0.000   0.000   0.000   0.000   1.104   4.266   2.589
  -121.11    38.77    2013   0.268   0.166   2.629   0.390   0.477   0.824   0.000   0.000   0.866   0.069   0.652   0.000
  -121.11    38.77    2014   0.181   5.942   4.094   1.149   0.239   0.000   0.000   0.000   0.468   0.796   0.835   2.163
  -121.11    38.77    2015   0.000   1.989   0.315   2.195   0.743   0.236   0.034   0.000   0.086   0.106   0.443   1.318
  -121.11    38.77    2016   1.500   0.611   7.330   1.842   0.516   0.000   0.000   0.000   0.000   2.410   1.335   1.053
  -121.11    38.77    2017   1.851   4.031   3.528   5.081   0.260   0.297   0.000   0.000   0.000   0.129   1.742   0.179
  -121.11    38.77    2018   1.340   0.681   8.445   3.702   0.771   0.000   0.000   0.000   0.000   0.000   1.713   0.987
  -121.11    38.77    2019   1.002   3.496   3.411   0.572   4.618   0.000   0.000   0.000   1.202   0.000   0.360   0.331
  -121.11    38.77    2020   0.738   0.000   6.023   4.746   1.838   0.087   0.000   0.000   0.000   0.000   0.852   1.092
  -121.11    38.77    2021   0.713   0.947   2.344   0.037   0.000   0.000   0.000   0.000   0.189   1.915   0.000   1.566
  -121.11    38.73    1979   1.242   1.321   0.801   0.362   0.093   0.000   0.038   0.008   0.007   0.719   0.557   1.270
  -121.11    38.73    1980   2.028   2.290   1.094   0.500   0.257   0.000   0.000   0.000   0.000   0.126   0.108   0.166
  -121.11    38.73    1981   2.618   0.691   2.976   0.569   0.358   0.000   0.000   0.000   0.258   1.347   5.091   2.971
  -121.11    38.73    1982   2.240   1.623   3.541   1.828   0.019   0.177   0.000   0.000   1.583   2.025   3.690   2.850
  -121.11    38.73    1983   3.612   4.154   6.975   3.659   0.468   0.137   0.000   0.130   1.148   0.783   6.089   3.968
  -121.11    38.73    1984   0.226   1.989   2.070   1.104   0.000   0.208   0.000   0.133   0.090   1.937   4.366   0.655
  -121.11    38.73    1985   0.452   1.159   2.654   0.107   0.000   0.000   0.000   0.101   0.757   0.556   3.644   0.895
  -121.11    38.73    1986   1.444   5.217   3.072   0.679   0.040   0.000   0.000   0.000   0.868   0.084   0.265   0.432
  -121.11    38.73    1987   1.209   1.974   3.103   0.169   0.097   0.000   0.000   0.000   0.000   0.526   1.383   1.350
  -121.11    38.73    1988   1.894   0.406   0.000   2.462   0.615   0.262   0.000   0.000   0.014   0.000   2.994   2.987
  -121.11    38.73    1989   0.425   0.655   4.125   0.321   0.100   0.117   0.000   0.118   1.779   1.370   1.105   0.000
  -121.11    38.73    1990   1.796   1.696   0.991   0.845   2.163   0.000   0.000   0.000   0.018   0.257   0.760   0.426
  -121.11    38.73    1991   0.309   1.677   7.198   0.493   0.548   0.628   0.000   0.160   0.000   1.568   0.544   1.168
  -121.11    38.73    1992   0.551   2.798   1.415   0.592   0.000   0.332   0.000   0.000   0.000   0.758   0.139   1.286
  -121.11    38.73    1993   2.302   2.072   1.653   0.390   0.667   0.276   0.000   0.013   0.000   0.240   1.028   0.571
  -121.11    38.73    1994   0.868   2.382   0.318   1.227   0.987   0.020   0.000   0.000   0.118   0.000   1.287   1.141
  -121.11    38.73    1995   4.400   0.377   6.779   1.843   1.099   0.862   0.000   0.000   0.000   0.000   0.058   3.189
  -121.11    38.73    1996   1.716   3.203   2.216   1.000   2.138   0.150   0.000   0.000   0.011   0.704   1.771   3.399
  -121.11    38.73    1997   3.983   0.355   0.362   0.663   0.263   0.238   0.000   0.272   0.058   0.702   2.472   0.405
  -121.11    38.73    1998   3.331   6.088   3.056   2.808   2.999   0.319   0.000   0.000   0.172   0.513   2.213   0.220
  -121.11    38.73    1999   2.223   4.466   2.039   1.516   0.000   0.000   0.000   0.078   0.000   0.397   1.558   0.047
  -121.11    38.73    2000   3.384   7.388   1.906   1.755   2.393   0.395   0.000   0.000   0.019   2.691   0.661   0.683
  -121.11    38.73    2001   1.779   3.088   2.108   2.547   0.000   0.108   0.000   0.000   0.323   0.384   2.370   3.282
  -121.11    38.73    2002   1.326   1.443   3.140   0.472   1.451   0.000   0.000   0.000   0.000   0.000   0.198   3.891
  -121.11    38.73    2003   0.475   1.227   1.935   4.018   0.386   0.000   0.000   0.365   0.000   0.035   0.314   2.113
  -121.11    38.73    2004   0.766   2.557   0.366   0.283   0.084   0.000   0.000   0.000   0.131   1.483   0.759   1.364
  -121.11    38.73    2005   1.169   1.172   3.081   1.123   1.575   0.718   0.000   0.000   0.177   0.107   0.476   3.285
  -121.11    38.73    2006   1.462   1.851   6.609   5.783   0.749   0.000   0.000   0.000   0.000   0.000   0.459   1.211
  -121.11    38.73    2007   0.102   4.594   0.844   1.966   0.107   0.034   0.000   0.000   0.247   0.552   0.466   0.815
  -121.11    38.73    2008   1.680   1.073   0.306   0.112   0.167   0.000   0.000   0.000   0.000   0.134   0.042   1.095
  -121.11    38.73    2009   0.383   1.710   1.084   0.650   0.260   0.000   0.000   0.000   0.083   0.560   0.208   0.775
  -121.11    38.73    2010   1.086   1.033   1.036   1.809   0.658   0.016   0.000   0.000   0.000   0.937   0.778   1.870
  -121.11    38.73    2011   0.549   2.056   6.653   0.286   1.665   0.800   0.000   0.000   0.000   0.430   0.252   0.034
  -121.11    38.73    2012   1.302   0.675   6.795   4.067   0.069   0.000   0.000   0.000   0.000   0.696   3.334   1.971
  -121.11    38.73    2013   0.234   0.167   1.712   0.211   0.274   0.468   0.000   0.000   0.365   0.038   0.516   0.000
  -121.11    38.73    2014   0.151   4.788   2.363   0.651   0.138   0.000   0.000   0.000   0.243   0.586   0.658   2.154
  -121.11    38.73    2015   0.000   1.395   0.141   1.105   0.496   0.077   0.000   0.000   0.013   0.067   0.269   1.028
  -121.11    38.73    2016   1.585   0.435   3.747   0.975   0.233   0.000   0.000   0.000   0.000   2.110   1.126   0.964
  -121.11    38.73    2017   2.854   4.373   1.866   2.593   0.137   0.156   0.000   0.000   0.000   0.094   1.599   0.168
  -121.11    38.73    2018   1.850   0.698   5.755   2.350   0.600   0.000   0.000   0.000   0.000   0.000   1.831   1.122
  -121.11    38.73    2019   1.848   5.450   3.068   0.289   3.385   0.000   0.000   0.000   0.459   0.000   0.530   0.465
  -121.11    38.73    2020   0.696   0.000   3.389   2.888   1.209   0.067   0.000   0.000   0.000   0.000   0.529   0.917
  -121.11    38.73    2021   0.821   0.852   1.309   0.021   0.000   0.000   0.000   0.000   0.069   2.154   0.000   2.176
  -121.06    38.85    1979   1.258   1.636   1.893   1.085   0.356   0.000   0.137   0.017   0.029   0.948   0.657   1.412
  -121.06    38.85    1980   1.960   3.652   2.143   0.997   0.562   0.000   0.000   0.017   0.000   0.163   0.155   0.166
  -121.06    38.85    1981   2.120   1.080   5.004   0.824   0.647   0.000   0.000   0.000   0.386   1.656   5.297   4.011
  -121.06    38.85    1982   1.413   1.401   4.420   2.712   0.018   0.284   0.000   0.020   1.583   1.615   2.652   2.232
  -121.06    38.85    1983   2.350   4.113   9.970   5.129   0.752   0.294   0.000   0.168   0.766   0.675   5.248   3.695
  -121.06    38.85    1984   0.166   2.379   2.531   1.817   0.074   0.297   0.000   0.245   0.125   1.351   2.865   0.454
  -121.06    38.85    1985   0.213   1.287   3.905   0.152   0.000   0.000   0.027   0.175   0.995   0.277   2.126   0.534
  -121.06    38.85    1986   1.086   6.662   4.251   0.747   0.068   0.000   0.000   0.000   0.778   0.068   0.214   0.259
  -121.06    38.85    1987   0.920   1.879   4.117   0.242   0.188   0.000   0.000   0.000   0.000   0.353   1.118   1.084
  -121.06    38.85    1988   1.929   0.324   0.037   3.776   1.026   0.490   0.000   0.000   0.054   0.000   4.007   3.389
  -121.06    38.85    1989   0.594   0.854   7.031   0.706   0.203   0.202   0.000   0.255   2.837   1.580   1.220   0.000
  -121.06    38.85    1990   2.546   2.692   2.036   1.850   4.592   0.000   0.000   0.000   0.064   0.373   1.003   0.565
