      Lon      Lat    Year     Veg    Repr    Soil    Fire     Est    Seed  HarvestPrescribed    LU_ch   Slow_h       NEE
  -120.73    39.02    1985  -0.448   0.045   0.360   0.000  -0.000   0.000    0.000     0.000    0.000    0.000  -0.04268
  -120.73    39.02    1986  -0.544   0.054   0.436   0.000   0.000   0.000    0.000     0.000    0.000    0.000  -0.05416
  -120.73    39.02    1987  -0.179   0.018   0.366   0.000   0.000   0.000    0.000     0.000    0.000    0.000   0.20450
  -120.73    39.02    1988  -0.221   0.022   0.395   0.000   0.000   0.000    0.000     0.000    0.000    0.000   0.19615
  -120.73    39.02    1989  -0.644   0.064   0.402   0.000  -0.013   0.000    0.000     0.000    0.000    0.000  -0.19074
  -120.73    39.02    1990  -0.606   0.061   0.354   0.000  -0.000   0.000    0.000     0.000    0.000    0.000  -0.19148
  -120.73    39.02    1991  -0.528   0.053   0.373   0.000   0.000   0.000    0.000     0.000    0.000    0.000  -0.10230
  -120.73    39.02    1992  -0.366   0.037   0.406   0.000   0.000   0.000    0.000     0.000    0.000    0.000   0.07627
  -120.73    39.02    1993  -0.518   0.052   0.468   0.000   0.000   0.000    0.000     0.000    0.000    0.000   0.00093
  -120.73    39.02    1994  -0.318   0.032   0.450   0.000  -0.194   0.000    0.000     0.000    0.000    0.000  -0.03005
  -120.73    39.02    1995  -0.608   0.061   0.386   0.000  -0.000   0.000    0.000     0.000    0.000    0.000  -0.16106
  -120.73    39.02    1996  -0.549   0.055   0.465   0.000   0.000   0.000    0.000     0.000    0.000    0.000  -0.02876
  -120.73    39.02    1997  -0.575   0.057   0.426   0.000   0.000   0.000    0.000     0.000    0.000    0.000  -0.09150
  -120.73    39.02    1998  -0.717   0.072   0.403   0.000   0.000   0.000    0.000     0.000    0.000    0.000  -0.24245
  -120.73    39.02    1999  -0.589   0.059   0.424   0.000  -0.002   0.000    0.000     0.000    0.000    0.000  -0.10726
  -120.73    39.02    2000  -0.600   0.060   0.442   0.000   0.000   0.000    0.000     0.000    0.000    0.000  -0.09784
  -120.73    39.02    2001  -0.425   0.043   0.434   0.000   0.000   0.000    0.000     0.000    0.000    0.000   0.05078
  -120.73    39.02    2002  -0.302   0.030   0.429   0.000   0.000   0.000    0.000     0.000    0.000    0.000   0.15753
  -120.73    39.02    2003  -0.359   0.036   0.416   0.000   0.000   0.000    0.000     0.000    0.000    0.000   0.09274
  -120.73    39.02    2004  -0.291   0.029   0.391   0.000   0.000   0.000    0.000     0.000    0.000    0.000   0.12913
  -120.73    39.02    2005  -0.697   0.070   0.454   0.000   0.000   0.000    0.000     0.000    0.000    0.000  -0.17383
  -120.73    39.02    2006  -0.677   0.068   0.407   0.000   0.000   0.000    0.000     0.000    0.000    0.000  -0.20168
  -120.73    39.02    2007  -0.554   0.055   0.398   0.000   0.000   0.000    0.000     0.000    0.000    0.000  -0.10101
  -120.73    39.02    2008  -0.111   0.011   0.360   0.000   0.000   0.000    0.000     0.000    0.000    0.000   0.26109
  -120.73    39.02    2009  -0.336   0.034   0.437   0.000   0.000   0.000    0.000     0.000    0.000    0.000   0.13498
  -120.73    39.02    2010  -0.770   0.077   0.409   0.000  -0.001   0.000    0.000     0.000    0.000    0.000  -0.28458
  -120.73    39.02    2011  -0.830   0.083   0.396   0.000   0.000   0.000    0.000     0.000    0.000    0.000  -0.35059
  -120.73    39.02    2012  -0.465   0.047   0.374   0.000   0.000   0.000    0.000     0.000    0.000    0.000  -0.04460
  -120.73    39.02    2013  -0.592   0.059   0.449   0.000  -0.000   0.000    0.000     0.000    0.000    0.000  -0.08461
  -120.73    39.02    2014  -0.371   0.037   0.416   0.000   0.000   0.000    0.000     0.000    0.000    0.000   0.08241
  -120.73    39.02    2015  -0.360   0.036   0.411   0.000  -0.000   0.000    0.000     0.000    0.000    0.000   0.08664
  -120.73    39.02    2016  -0.486   0.049   0.395   0.000   0.000   0.000    0.000     0.000    0.000    0.000  -0.04183
  -120.73    39.02    2017  -0.684   0.068   0.394   0.000   0.000   0.000    0.000     0.000    0.000    0.000  -0.22216
  -120.73    39.02    2018  -0.518   0.052   0.371   0.000   0.000   0.000    0.000     0.000    0.000    0.000  -0.09535
  -120.73    39.02    2019  -0.746   0.075   0.418   0.000   0.000   0.000    0.000     0.000    0.000    0.000  -0.25346
  -120.73    39.02    2020  -0.331   0.033   0.399   0.000   0.000   0.000    0.000     0.000    0.000    0.000   0.10059
  -120.73    39.02    2021  -0.205   0.020   0.395   0.000   0.000   0.000    0.000     0.000    0.000    0.000   0.21129
  -120.73    38.98    1979  -0.549   0.055   0.525   0.000   0.000   0.000    0.000     0.000    0.000    0.000   0.03046
  -120.73    38.98    1980  -0.770   0.077   0.479   0.000  -0.002   0.000    0.000     0.000    0.000    0.000  -0.21509
  -120.73    38.98    1981  -0.459   0.045   0.501   0.167  -0.006   0.000    0.000     0.000    0.000    0.000   0.24773
  -120.73    38.98    1982  -0.671   0.067   0.540   0.000   0.000   0.000    0.000     0.000    0.000    0.000  -0.06388
  -120.73    38.98    1983  -0.657   0.066   0.476   0.000  -0.056   0.000    0.000     0.000    0.000    0.000  -0.17144
  -120.73    38.98    1984  -0.466   0.047   0.544   0.000   0.000   0.000    0.000     0.000    0.000    0.000   0.12435
  -120.73    38.98    1985  -0.472   0.047   0.522   0.000  -0.108   0.000    0.000     0.000    0.000    0.000  -0.01003
  -120.73    38.98    1986  -0.609   0.061   0.589   0.106  -0.021   0.000    0.000     0.000    0.000    0.000   0.12471
  -120.73    38.98    1987  -0.341   0.035   0.534   0.000   0.000   0.000    0.000     0.000    0.000    0.000   0.22740
  -120.73    38.98    1988  -0.443   0.044   0.562   0.000  -0.003   0.000    0.000     0.000    0.000    0.000   0.15996
  -120.73    38.98    1989  -0.782   0.078   0.537   0.000  -0.001   0.000    0.000     0.000    0.000    0.000  -0.16835
  -120.73    38.98    1990  -0.632   0.063   0.551   0.000  -0.000   0.000    0.000     0.000    0.000    0.000  -0.01779
  -120.73    38.98    1991  -0.553   0.053   0.576   0.136  -0.116   0.000    0.000     0.000    0.000    0.000   0.09580
  -120.73    38.98    1992  -0.514   0.052   0.541   0.000   0.000   0.000    0.000     0.000    0.000    0.000   0.07934
  -120.73    38.98    1993  -0.671   0.067   0.532   0.000  -0.000   0.000    0.000     0.000    0.000    0.000  -0.07163
  -120.73    38.98    1994  -0.491   0.049   0.505   0.000   0.000   0.000    0.000     0.000    0.000    0.000   0.06321
  -120.73    38.98    1995  -0.650   0.065   0.526   0.000   0.000   0.000    0.000     0.000    0.000    0.000  -0.05892
  -120.73    38.98    1996  -0.627   0.063   0.545   0.050  -0.006   0.000    0.000     0.000    0.000    0.000   0.02510
  -120.73    38.98    1997  -0.550   0.055   0.579   0.000   0.000   0.000    0.000     0.000    0.000    0.000   0.08389
  -120.73    38.98    1998  -0.655   0.066   0.551   0.000  -0.092   0.000    0.000     0.000    0.000    0.000  -0.13064
  -120.73    38.98    1999  -0.525   0.052   0.517   0.000   0.000   0.000    0.000     0.000    0.000    0.000   0.04487
  -120.73    38.98    2000  -0.541   0.054   0.559   0.000   0.000   0.000    0.000     0.000    0.000    0.000   0.07130
  -120.73    38.98    2001  -0.477   0.047   0.538   0.057  -0.002   0.000    0.000     0.000    0.000    0.000   0.16390
  -120.73    38.98    2002  -0.441   0.044   0.512   0.000   0.000   0.000    0.000     0.000    0.000    0.000   0.11587
  -120.73    38.98    2003  -0.465   0.047   0.511   0.000  -0.002   0.000    0.000     0.000    0.000    0.000   0.08990
  -120.73    38.98    2004  -0.474   0.047   0.510   0.000  -0.001   0.000    0.000     0.000    0.000    0.000   0.08228
  -120.73    38.98    2005  -0.799   0.080   0.565   0.000  -0.002   0.000    0.000     0.000    0.000    0.000  -0.15621
  -120.73    38.98    2006  -0.715   0.071   0.511   0.051  -0.006   0.000    0.000     0.000    0.000    0.000  -0.08781
  -120.73    38.98    2007  -0.544   0.054   0.490   0.000   0.000   0.000    0.000     0.000    0.000    0.000   0.00094
  -120.73    38.98    2008  -0.141   0.015   0.455   0.000  -0.000   0.000    0.000     0.000    0.000    0.000   0.32826
  -120.73    38.98    2009  -0.445   0.044   0.524   0.000   0.000   0.000    0.000     0.000    0.000    0.000   0.12364
  -120.73    38.98    2010  -0.811   0.081   0.506   0.000  -0.012   0.000    0.000     0.000    0.000    0.000  -0.23538
  -120.73    38.98    2011  -0.845   0.084   0.490   0.056  -0.002   0.000    0.000     0.000    0.000    0.000  -0.21672
  -120.73    38.98    2012  -0.441   0.044   0.453   0.000   0.000   0.000    0.000     0.000    0.000    0.000   0.05647
  -120.73    38.98    2013  -0.624   0.062   0.501   0.000   0.000   0.000    0.000     0.000    0.000    0.000  -0.06108
  -120.73    38.98    2014  -0.431   0.043   0.487   0.000  -0.000   0.000    0.000     0.000    0.000    0.000   0.09917
  -120.73    38.98    2015  -0.442   0.044   0.486   0.000   0.000   0.000    0.000     0.000    0.000    0.000   0.08822
  -120.73    38.98    2016  -0.563   0.056   0.473   0.000  -0.004   0.000    0.000     0.000    0.000    0.000  -0.03811
  -120.73    38.98    2017  -0.726   0.073   0.478   0.000   0.000   0.000    0.000     0.000    0.000    0.000  -0.17575
  -120.73    38.98    2018  -0.466   0.047   0.451   0.000  -0.001   0.000    0.000     0.000    0.000    0.000   0.03035
  -120.73    38.98    2019  -0.776   0.078   0.475   0.000   0.000   0.000    0.000     0.000    0.000    0.000  -0.22277
  -120.73    38.98    2020  -0.387   0.039   0.447   0.000   0.000   0.000    0.000     0.000    0.000    0.000   0.09818
  -120.73    38.98    2021  -0.276   0.027   0.466   0.342  -0.000   0.000    0.000     0.000    0.000    0.000   0.55998
  -120.73    38.94    1979  -0.536   0.053   0.452   0.060   0.000   0.000    0.000     0.000    0.000    0.000   0.02879
  -120.73    38.94    1980  -0.643   0.064   0.424   0.000   0.000   0.000    0.000     0.000    0.000    0.000  -0.15414
  -120.73    38.94    1981  -0.445   0.044   0.430   0.000   0.000   0.000    0.000     0.000    0.000    0.000   0.02907
  -120.73    38.94    1982  -0.653   0.065   0.426   0.000   0.000   0.000    0.000     0.000    0.000    0.000  -0.16190
  -120.73    38.94    1983  -0.619   0.062   0.443   0.000   0.000   0.000    0.000     0.000    0.000    0.000  -0.11371
  -120.73    38.94    1984  -0.484   0.048   0.460   0.000  -0.000   0.000    0.000     0.000    0.000    0.000   0.02371
  -120.73    38.94    1985  -0.586   0.059   0.453   0.000   0.000   0.000    0.000     0.000    0.000    0.000  -0.07492
  -120.73    38.94    1986  -0.592   0.059   0.470   0.000   0.000   0.000    0.000     0.000    0.000    0.000  -0.06194
  -120.73    38.94    1987  -0.478   0.048   0.439   0.000   0.000   0.000    0.000     0.000    0.000    0.000   0.00865
  -120.73    38.94    1988  -0.432   0.043   0.484   0.000   0.000   0.000    0.000     0.000    0.000    0.000   0.09551
  -120.73    38.94    1989  -0.603   0.060   0.456   0.000  -0.000   0.000    0.000     0.000    0.000    0.000  -0.08661
  -120.73    38.94    1990  -0.588   0.059   0.445   0.000  -0.000   0.000    0.000     0.000    0.000    0.000  -0.08448
  -120.73    38.94    1991  -0.541   0.054   0.478   0.000  -0.000   0.000    0.000     0.000    0.000    0.000  -0.00853
  -120.73    38.94    1992  -0.450   0.045   0.471   0.000   0.000   0.000    0.000     0.000    0.000    0.000   0.06584
  -120.73    38.94    1993  -0.614   0.061   0.438   0.000   0.000   0.000    0.000     0.000    0.000    0.000  -0.11485
  -120.73    38.94    1994  -0.482   0.048   0.427   0.000  -0.000   0.000    0.000     0.000    0.000    0.000  -0.00660
  -120.73    38.94    1995  -0.544   0.054   0.434   0.000  -0.000   0.000    0.000     0.000    0.000    0.000  -0.05544
  -120.73    38.94    1996  -0.464   0.046   0.449   0.000   0.000   0.000    0.000     0.000    0.000    0.000   0.03115
  -120.73    38.94    1997  -0.597   0.060   0.448   0.000   0.000   0.000    0.000     0.000    0.000    0.000  -0.08987
  -120.73    38.94    1998  -0.536   0.054   0.407   0.000   0.000   0.000    0.000     0.000    0.000    0.000  -0.07461
  -120.73    38.94    1999  -0.576   0.058   0.472   0.000  -0.000   0.000    0.000     0.000    0.000    0.000  -0.04626
  -120.73    38.94    2000  -0.570   0.055   0.492   0.435  -0.003   0.000    0.000     0.000    0.000    0.000   0.40966
  -120.73    38.94    2001  -0.473   0.049   0.498   0.000   0.000   0.000    0.000     0.000    0.000    0.000   0.07332
  -120.73    38.94    2002  -0.499   0.050   0.477   0.000   0.000   0.000    0.000     0.000    0.000    0.000   0.02814
  -120.73    38.94    2003  -0.452   0.046   0.519   0.000   0.000   0.000    0.000     0.000    0.000    0.000   0.11272
  -120.73    38.94    2004  -0.556   0.056   0.485   0.000  -0.000   0.000    0.000     0.000    0.000    0.000  -0.01541
  -120.73    38.94    2005  -0.476   0.048   0.544   0.000  -0.071   0.000    0.000     0.000    0.000    0.000   0.04507
  -120.73    38.94    2006  -0.500   0.050   0.548   0.000   0.000   0.000    0.000     0.000    0.000    0.000   0.09798
  -120.73    38.94    2007  -0.702   0.070   0.511   0.000   0.000   0.000    0.000     0.000    0.000    0.000  -0.12020
  -120.73    38.94    2008  -0.490   0.049   0.498   0.000   0.000   0.000    0.000     0.000    0.000    0.000   0.05716
  -120.73    38.94    2009  -0.634   0.063   0.568   0.000  -0.012   0.000    0.000     0.000    0.000    0.000  -0.01413
  -120.73    38.94    2010  -0.697   0.070   0.485   0.000   0.000   0.000    0.000     0.000    0.000    0.000  -0.14205
  -120.73    38.94    2011  -0.662   0.066   0.533   0.000   0.000   0.000    0.000     0.000    0.000    0.000  -0.06258
  -120.73    38.94    2012  -0.462   0.046   0.575   0.000   0.000   0.000    0.000     0.000    0.000    0.000   0.15912
  -120.73    38.94    2013  -0.507   0.051   0.703   0.000  -0.115   0.000    0.000     0.000    0.000    0.000   0.13128
  -120.73    38.94    2014  -0.443   0.046   0.651   0.000  -0.110   0.000    0.000     0.000    0.000    0.000   0.14400
  -120.73    38.94    2015  -0.590   0.060   0.679   0.000   0.000   0.000    0.000     0.000    0.000    0.000   0.14850
  -120.73    38.94    2016  -0.739   0.074   0.650   0.000   0.000   0.000    0.000     0.000    0.000    0.000  -0.01525
  -120.73    38.94    2017  -0.695   0.069   0.650   0.000   0.000   0.000    0.000     0.000    0.000    0.000   0.02469
  -120.73    38.94    2018  -0.698   0.070   0.622   0.000   0.000   0.000    0.000     0.000    0.000    0.000  -0.00614
  -120.73    38.94    2019  -0.698   0.070   0.611   0.000  -0.000   0.000    0.000     0.000    0.000    0.000  -0.01759
  -120.73    38.94    2020  -0.546   0.055   0.647   0.000   0.000   0.000    0.000     0.000    0.000    0.000   0.15579
  -120.73    38.94    2021  -0.473   0.047   0.593   0.000   0.000   0.000    0.000     0.000    0.000    0.000   0.16727
  -120.73    38.90    1979  -0.582   0.060   0.599   0.000  -0.005   0.000    0.000     0.000    0.000    0.000   0.07128
  -120.73    38.90    1980  -0.759   0.076   0.648   0.000   0.000   0.000    0.000     0.000    0.000    0.000  -0.03451
  -120.73    38.90    1981  -0.582   0.058   0.638   0.000   0.000   0.000    0.000     0.000    0.000    0.000   0.11437
  -120.73    38.90    1982  -0.760   0.076   0.569   0.000  -0.000   0.000    0.000     0.000    0.000    0.000  -0.11511
  -120.73    38.90    1983  -0.710   0.071   0.607   0.000  -0.000   0.000    0.000     0.000    0.000    0.000  -0.03184
  -120.73    38.90    1984  -0.495   0.050   0.725   0.000   0.000   0.000    0.000     0.000    0.000    0.000   0.27946
  -120.73    38.90    1985  -0.541   0.054   0.691   0.000  -0.213   0.000    0.000     0.000    0.000    0.000  -0.00872
  -120.73    38.90    1986  -0.705   0.072   0.634   0.000   0.000   0.000    0.000     0.000    0.000    0.000   0.00088
  -120.73    38.90    1987  -0.592   0.061   0.641   0.000  -0.000   0.000    0.000     0.000    0.000    0.000   0.10965
  -120.73    38.90    1988  -0.600   0.060   0.716   0.000   0.000   0.000    0.000     0.000    0.000    0.000   0.17670
  -120.73    38.90    1989  -0.792   0.079   0.674   0.000   0.000   0.000    0.000     0.000    0.000    0.000  -0.03886
  -120.73    38.90    1990  -0.742   0.074   0.636   0.000  -0.000   0.000    0.000     0.000    0.000    0.000  -0.03153
  -120.73    38.90    1991  -0.538   0.054   0.782   0.000   0.000   0.000    0.000     0.000    0.000    0.000   0.29763
  -120.73    38.90    1992  -0.354   0.036   0.878   0.000  -0.183   0.000    0.000     0.000    0.000    0.000   0.37662
  -120.73    38.90    1993  -0.576   0.058   0.720   0.000  -0.206   0.000    0.000     0.000    0.000    0.000  -0.00463
  -120.73    38.90    1994  -0.595   0.062   0.739   0.000   0.000   0.000    0.000     0.000    0.000    0.000   0.20636
  -120.73    38.90    1995  -0.776   0.078   0.803   0.000   0.000   0.000    0.000     0.000    0.000    0.000   0.10469
  -120.73    38.90    1996  -0.762   0.076   0.796   0.000   0.000   0.000    0.000     0.000    0.000    0.000   0.11036
  -120.73    38.90    1997  -0.869   0.087   0.741   0.000  -0.000   0.000    0.000     0.000    0.000    0.000  -0.04086
  -120.73    38.90    1998  -0.801   0.080   0.696   0.000  -0.000   0.000    0.000     0.000    0.000    0.000  -0.02562
  -120.73    38.90    1999  -0.633   0.063   0.871   0.000   0.000   0.000    0.000     0.000    0.000    0.000   0.30131
  -120.73    38.90    2000  -0.620   0.062   0.740   0.000  -0.194   0.000    0.000     0.000    0.000    0.000  -0.01156
  -120.73    38.90    2001  -0.620   0.062   0.702   0.000   0.000   0.000    0.000     0.000    0.000    0.000   0.14442
  -120.73    38.90    2002  -0.723   0.072   0.738   0.000  -0.000   0.000    0.000     0.000    0.000    0.000   0.08773
  -120.73    38.90    2003  -0.638   0.064   0.716   0.000   0.000   0.000    0.000     0.000    0.000    0.000   0.14134
  -120.73    38.90    2004  -0.698   0.071   0.651   0.000   0.000   0.000    0.000     0.000    0.000    0.000   0.02386
  -120.73    38.90    2005  -0.793   0.079   0.674   0.000   0.000   0.000    0.000     0.000    0.000    0.000  -0.04010
  -120.73    38.90    2006  -0.655   0.066   0.707   0.000   0.000   0.000    0.000     0.000    0.000    0.000   0.11713
  -120.73    38.90    2007  -0.771   0.078   0.651   0.000  -0.000   0.000    0.000     0.000    0.000    0.000  -0.04164
  -120.73    38.90    2008  -0.461   0.047   0.615   0.000   0.000   0.000    0.000     0.000    0.000    0.000   0.20121
  -120.73    38.90    2009  -0.667   0.067   0.675   0.000   0.000   0.000    0.000     0.000    0.000    0.000   0.07487
  -120.73    38.90    2010  -0.784   0.078   0.594   0.000  -0.003   0.000    0.000     0.000    0.000    0.000  -0.11456
  -120.73    38.90    2011  -0.813   0.081   0.625   0.000   0.000   0.000    0.000     0.000    0.000    0.000  -0.10631
  -120.73    38.90    2012  -0.578   0.058   0.604   0.000   0.000   0.000    0.000     0.000    0.000    0.000   0.08422
  -120.73    38.90    2013  -0.682   0.069   0.658   0.000   0.000   0.000    0.000     0.000    0.000    0.000   0.04357
  -120.73    38.90    2014  -0.537   0.054   0.623   0.000   0.000   0.000    0.000     0.000    0.000    0.000   0.14081
  -120.73    38.90    2015  -0.512   0.052   0.614   0.000   0.000   0.000    0.000     0.000    0.000    0.000   0.15430
  -120.73    38.90    2016  -0.681   0.068   0.578   0.000   0.000   0.000    0.000     0.000    0.000    0.000  -0.03537
  -120.73    38.90    2017  -0.675   0.068   0.606   0.000   0.000   0.000    0.000     0.000    0.000    0.000  -0.00196
  -120.73    38.90    2018  -0.669   0.067   0.556   0.000   0.000   0.000    0.000     0.000    0.000    0.000  -0.04589
  -120.73    38.90    2019  -0.743   0.074   0.564   0.000   0.000   0.000    0.000     0.000    0.000    0.000  -0.10516
  -120.73    38.90    2020  -0.556   0.056   0.598   0.000   0.000   0.000    0.000     0.000    0.000    0.000   0.09767
  -120.73    38.90    2021  -0.458   0.046   0.558   0.000   0.000   0.000    0.000     0.000    0.000    0.000   0.14589
  -120.73    38.85    1979  -0.568   0.057   0.563   0.000  -0.000   0.000    0.000     0.000    0.000    0.000   0.05217
  -120.73    38.85    1980  -0.713   0.071   0.531   0.000  -0.005   0.000    0.000     0.000    0.000    0.000  -0.11485
  -120.73    38.85    1981  -0.428   0.043   0.534   0.000   0.000   0.000    0.000     0.000    0.000    0.000   0.14920
  -120.73    38.85    1982  -0.736   0.074   0.561   0.000   0.000   0.000    0.000     0.000    0.000    0.000  -0.10129
  -120.73    38.85    1983  -0.647   0.065   0.539   0.000  -0.000   0.000    0.000     0.000    0.000    0.000  -0.04399
  -120.73    38.85    1984  -0.581   0.058   0.592   0.000   0.000   0.000    0.000     0.000    0.000    0.000   0.06925
  -120.73    38.85    1985  -0.639   0.064   0.564   0.000  -0.015   0.000    0.000     0.000    0.000    0.000  -0.02647
  -120.73    38.85    1986  -0.542   0.054   0.767   0.000   0.000   0.000    0.000     0.000    0.000    0.000   0.28001
  -120.73    38.85    1987  -0.421   0.043   0.710   0.000  -0.211   0.000    0.000     0.000    0.000    0.000   0.12067
  -120.73    38.85    1988  -0.478   0.051   0.657   0.000   0.000   0.000    0.000     0.000    0.000    0.000   0.22991
  -120.73    38.85    1989  -0.787   0.079   0.755   0.000  -0.008   0.000    0.000     0.000    0.000    0.000   0.03869
  -120.73    38.85    1990  -0.750   0.075   0.642   1.380   0.000   0.000    0.000     0.000    0.000    0.000   1.34671
  -120.73    38.85    1991  -0.762   0.076   0.679   0.000   0.000   0.000    0.000     0.000    0.000    0.000  -0.00599
  -120.73    38.85    1992  -0.553   0.055   0.686   0.000  -0.000   0.000    0.000     0.000    0.000    0.000   0.18769
  -120.73    38.85    1993  -0.746   0.075   0.671   0.000   0.000   0.000    0.000     0.000    0.000    0.000   0.00003
  -120.73    38.85    1994  -0.664   0.066   0.649   0.868  -0.000   0.000    0.000     0.000    0.000    0.000   0.91991
  -120.73    38.85    1995  -0.666   0.067   0.665   0.000  -0.030   0.000    0.000     0.000    0.000    0.000   0.03567
  -120.73    38.85    1996  -0.551   0.055   0.694   0.000   0.000   0.000    0.000     0.000    0.000    0.000   0.19871
  -120.73    38.85    1997  -0.746   0.075   0.647   0.000   0.000   0.000    0.000     0.000    0.000    0.000  -0.02380
  -120.73    38.85    1998  -0.688   0.069   0.587   0.000   0.000   0.000    0.000     0.000    0.000    0.000  -0.03080
  -120.73    38.85    1999  -0.760   0.076   0.656   0.000  -0.001   0.000    0.000     0.000    0.000    0.000  -0.02894
  -120.73    38.85    2000  -0.680   0.068   0.627   0.000  -0.000   0.000    0.000     0.000    0.000    0.000   0.01450
  -120.73    38.85    2001  -0.613   0.061   0.644   0.000   0.000   0.000    0.000     0.000    0.000    0.000   0.09270
  -120.73    38.85    2002  -0.662   0.066   0.618   0.000   0.000   0.000    0.000     0.000    0.000    0.000   0.02266
  -120.73    38.85    2003  -0.598   0.060   0.635   0.000   0.000   0.000    0.000     0.000    0.000    0.000   0.09677
  -120.73    38.85    2004  -0.498   0.050   0.686   0.000  -0.001   0.000    0.000     0.000    0.000    0.000   0.23771
  -120.73    38.85    2005  -0.527   0.053   0.642   0.000  -0.220   0.000    0.000     0.000    0.000    0.000  -0.05243
  -120.73    38.85    2006  -0.581   0.061   0.600   0.000   0.000   0.000    0.000     0.000    0.000    0.000   0.07926
  -120.73    38.85    2007  -0.784   0.078   0.678   0.000  -0.000   0.000    0.000     0.000    0.000    0.000  -0.02779
  -120.73    38.85    2008  -0.538   0.054   0.567   0.000   0.000   0.000    0.000     0.000    0.000    0.000   0.08330
  -120.73    38.85    2009  -0.681   0.068   0.665   0.000  -0.000   0.000    0.000     0.000    0.000    0.000   0.05180
  -120.73    38.85    2010  -0.768   0.077   0.616   0.000  -0.002   0.000    0.000     0.000    0.000    0.000  -0.07702
  -120.73    38.85    2011  -0.772   0.077   0.634   0.000   0.000   0.000    0.000     0.000    0.000    0.000  -0.06014
  -120.73    38.85    2012  -0.562   0.056   0.681   0.000   0.000   0.000    0.000     0.000    0.000    0.000   0.17521
  -120.73    38.85    2013  -0.631   0.063   0.678   0.000  -0.114   0.000    0.000     0.000    0.000    0.000  -0.00411
  -120.73    38.85    2014  -0.566   0.058   0.601   0.000  -0.000   0.000    0.000     0.000    0.000    0.000   0.09302
  -120.73    38.85    2015  -0.586   0.059   0.668   0.000   0.000   0.000    0.000     0.000    0.000    0.000   0.14040
  -120.73    38.85    2016  -0.721   0.072   0.605   0.000   0.000   0.000    0.000     0.000    0.000    0.000  -0.04421
  -120.73    38.85    2017  -0.706   0.071   0.641   0.000   0.000   0.000    0.000     0.000    0.000    0.000   0.00494
  -120.73    38.85    2018  -0.688   0.069   0.609   0.000  -0.000   0.000    0.000     0.000    0.000    0.000  -0.01048
  -120.73    38.85    2019  -0.740   0.074   0.624   0.000  -0.000   0.000    0.000     0.000    0.000    0.000  -0.04270
  -120.73    38.85    2020  -0.605   0.061   0.648   0.000   0.000   0.000    0.000     0.000    0.000    0.000   0.10309
  -120.73    38.85    2021  -0.517   0.052   0.608   0.000   0.000   0.000    0.000     0.000    0.000    0.000   0.14327
  -120.73    38.81    1979  -0.714   0.071   0.677   0.000  -0.005   0.000    0.000     0.000    0.000    0.000   0.02916
  -120.73    38.81    1980  -0.824   0.082   0.618   0.000  -0.009   0.000    0.000     0.000    0.000    0.000  -0.13247
  -120.73    38.81    1981  -0.539   0.055   0.613   0.000   0.000   0.000    0.000     0.000    0.000    0.000   0.12885
  -120.73    38.81    1982  -0.793   0.079   0.592   0.000   0.000   0.000    0.000     0.000    0.000    0.000  -0.12170
  -120.73    38.81    1983  -0.756   0.076   0.603   0.000   0.000   0.000    0.000     0.000    0.000    0.000  -0.07809
  -120.73    38.81    1984  -0.619   0.062   0.590   0.000   0.000   0.000    0.000     0.000    0.000    0.000   0.03325
  -120.73    38.81    1985  -0.643   0.064   0.564   0.000   0.000   0.000    0.000     0.000    0.000    0.000  -0.01436
  -120.73    38.81    1986  -0.709   0.071   0.628   0.000  -0.001   0.000    0.000     0.000    0.000    0.000  -0.01109
  -120.73    38.81    1987  -0.484   0.048   0.547   0.000   0.000   0.000    0.000     0.000    0.000    0.000   0.11137
  -120.73    38.81    1988  -0.382   0.038   0.586   0.000  -0.001   0.000    0.000     0.000    0.000    0.000   0.24177
  -120.73    38.81    1989  -0.698   0.070   0.608   0.000   0.000   0.000    0.000     0.000    0.000    0.000  -0.01937
  -120.73    38.81    1990  -0.675   0.067   0.565   0.000  -0.002   0.000    0.000     0.000    0.000    0.000  -0.04458
  -120.73    38.81    1991  -0.616   0.062   0.576   0.000   0.000   0.000    0.000     0.000    0.000    0.000   0.02127
  -120.73    38.81    1992  -0.528   0.053   0.562   0.000  -0.002   0.000    0.000     0.000    0.000    0.000   0.08470
  -120.73    38.81    1993  -0.709   0.071   0.520   0.000   0.000   0.000    0.000     0.000    0.000    0.000  -0.11813
  -120.73    38.81    1994  -0.596   0.060   0.524   0.000  -0.002   0.000    0.000     0.000    0.000    0.000  -0.01504
  -120.73    38.81    1995  -0.639   0.064   0.539   0.000   0.000   0.000    0.000     0.000    0.000    0.000  -0.03651
  -120.73    38.81    1996  -0.544   0.054   0.545   0.000  -0.001   0.000    0.000     0.000    0.000    0.000   0.05453
  -120.73    38.81    1997  -0.638   0.064   0.523   0.000   0.000   0.000    0.000     0.000    0.000    0.000  -0.05113
  -120.73    38.81    1998  -0.554   0.055   0.607   0.000   0.000   0.000    0.000     0.000    0.000    0.000   0.10794
  -120.73    38.81    1999  -0.533   0.053   0.584   0.000  -0.223   0.000    0.000     0.000    0.000    0.000  -0.11899
  -120.73    38.81    2000  -0.646   0.067   0.530   0.000   0.000   0.000    0.000     0.000    0.000    0.000  -0.04885
  -120.73    38.81    2001  -0.663   0.066   0.597   0.000   0.000   0.000    0.000     0.000    0.000    0.000   0.00073
