      Lon      Lat    Year     Jan     Feb     Mar     Apr     May     Jun     Jul     Aug     Sep     Oct     Nov     Dec
  -121.15    38.73    1979   3.445   8.838  29.890  46.469  71.955  58.784   3.845   0.837   0.775   9.373   4.676   2.516
  -121.15    38.73    1980   4.345  12.490  36.192  55.819  82.295  82.456  44.779   4.149   1.719  12.825   8.646   5.722
  -121.15    38.73    1981   4.942  13.720  30.913  62.690  85.066  48.456   5.529   4.919  15.235  15.044   4.153   2.658
  -121.15    38.73    1982   4.110  13.318  27.213  54.474  93.331  92.805  69.067  45.569  32.940  13.731   4.673   2.632
  -121.15    38.73    1983   4.408  11.480  25.995  58.437 109.859 120.963  88.760  54.114  36.768  18.963   4.721   2.573
  -121.15    38.73    1984   7.554  16.022  40.725  67.438 116.967 100.473  15.847  14.997   2.756  13.668   4.418   4.423
  -121.15    38.73    1985   5.506  15.945  28.811  61.100  88.465  42.935   0.000   3.011  16.594  15.018   3.777   3.711
  -121.15    38.73    1986   5.080  11.307  31.022  52.877  82.351  88.365  47.627   0.000  22.319  13.492   7.609   3.687
  -121.15    38.73    1987   4.029  12.588  27.681  60.789  79.376  16.467   1.337   1.147   1.821  16.331   7.362   3.526
  -121.15    38.73    1988   4.456  15.544  34.539  41.525  59.344  63.559  14.383   4.840   2.560   2.479   4.549   2.133
  -121.15    38.73    1989   4.490   9.522  23.382  62.377  91.363  75.371  13.042  18.415  44.037  20.310  10.076   5.881
  -121.15    38.73    1990   5.596  14.981  37.306  59.147  75.094  97.315  45.345  16.923   4.139  14.565  10.107   3.564
  -121.15    38.73    1991   5.339  12.030  17.347  42.667  62.420  63.624  30.804  14.736   0.499  15.233   8.017   4.371
  -121.15    38.73    1992   4.968   9.836  29.917  53.751  86.625  61.036   3.185   0.000   0.000  14.870   7.532   3.209
  -121.15    38.73    1993   4.056  10.809  31.967  60.072  88.282  96.852  41.898   2.914   2.560  19.448   7.995   4.402
  -121.15    38.73    1994   6.321  13.161  39.474  60.389  85.725  68.539   7.559   6.447   8.178   3.718   6.746   3.823
  -121.15    38.73    1995   3.875  17.214  24.926  48.148  71.212  84.813  89.610  19.444   2.911   3.508   4.712   3.456
  -121.15    38.73    1996   4.634  11.931  35.243  56.335  79.687 102.986  82.956   7.176   0.000  15.434   5.943   2.879
  -121.15    38.73    1997   4.599  18.670  44.035  64.367  98.888  44.378   2.082   8.356   1.770  16.695   4.828   4.289
  -121.15    38.73    1998   3.441   8.197  31.768  49.698  58.840  87.295 105.198  66.978  12.937  15.633   5.141   3.355
  -121.15    38.73    1999   4.068   9.145  28.556  59.686 102.984  90.872  10.988   1.877   0.000  13.718   6.852   5.261
  -121.15    38.73    2000   4.019   9.847  39.029  63.087  87.003 101.472  60.144   0.041   0.000  12.147   5.794   3.842
  -121.15    38.73    2001   5.545  14.635  43.107  65.018 107.311  98.928   3.473   0.000  11.037  15.459   5.381   2.574
  -121.15    38.73    2002   4.470  15.283  32.580  54.376  92.289 108.258  64.807   0.000   0.000   0.000   4.382   2.001
  -121.15    38.73    2003   7.512  18.249  40.356  48.763  98.574 107.755  18.553  13.444   0.000   3.689   5.774   2.714
  -121.15    38.73    2004   4.490  11.744  44.106  69.067  91.219  36.673   0.000   0.000   5.655  10.740   4.778   2.941
  -121.15    38.73    2005   4.605  16.331  35.673  60.269  76.989  95.164 108.763  41.530   8.268  10.644   6.134   2.524
  -121.15    38.73    2006   5.371  17.214  25.239  50.115  97.914 111.308  84.972   0.002   0.000   0.000   5.106   2.424
  -121.15    38.73    2007   4.688  12.116  42.493  61.747  84.214  57.573   0.025   0.000   7.441  10.369   5.261   2.119
  -121.15    38.73    2008   3.488  15.769  44.852  73.198  77.525   0.122   0.000   0.000   0.000   9.117   3.780   1.624
  -121.15    38.73    2009   4.223  12.144  36.812  60.541  80.397  46.731   0.703   0.000   5.812   8.669   3.968   1.766
  -121.15    38.73    2010   3.947  13.946  33.298  47.635  71.246  90.889  83.298   1.256   0.000   8.054   3.700   1.962
  -121.15    38.73    2011   4.944  12.583  23.991  52.378  77.415  95.012 106.841  29.293   5.549  10.128   4.658   2.914
  -121.15    38.73    2012   6.444  19.073  32.773  70.296 104.603  64.311   0.000   0.000   0.000  11.889   3.966   1.607
  -121.15    38.73    2013   4.461  18.855  43.807  76.278  91.668  49.303   0.019   0.000  13.945   6.013   5.142   3.237
  -121.15    38.73    2014   6.873  15.842  41.526  70.215  81.137  29.624   0.000   0.000  13.353  10.285   4.098   1.993
  -121.15    38.73    2015   4.769  15.423  36.650  53.984  64.973  46.057   7.136   0.000   1.391   5.792   3.470   1.317
  -121.15    38.73    2016   3.384  14.376  26.366  49.707  68.302  74.625  14.634   0.000   0.000   5.858   2.885   1.578
  -121.15    38.73    2017   3.220   9.105  34.642  53.753  99.910  97.354  74.601  48.275   6.209  13.625   4.904   4.039
  -121.15    38.73    2018   4.854  16.326  30.027  58.930  95.624 109.207  58.879   6.320   1.716   2.831   4.304   2.618
  -121.15    38.73    2019   4.543   8.846  32.407  65.962  86.587 115.596 109.103  17.888  19.191  10.419   5.754   2.813
  -121.15    38.73    2020   5.260  20.605  38.086  68.109  90.067  83.779   5.488   0.000   0.000   0.000   4.377   2.395
  -121.15    38.73    2021   4.062  15.319  40.764  75.118  90.301  23.709   0.000   0.000   3.453   6.836   4.330   1.142
  -121.11    38.85    1979   1.546   7.426  31.295  54.293  90.260  96.943  69.644  21.170  14.537  12.458   5.069   2.404
  -121.11    38.85    1980   3.123  11.144  32.783  55.082  83.598  99.041  98.808  38.116   4.869  13.703   6.722   4.864
  -121.11    38.85    1981   3.612  13.902  31.284  80.943 109.789 117.791  64.664  23.034  30.354  18.246   2.780   1.570
  -121.11    38.85    1982   2.046  11.306  25.469  57.892 107.499 105.173 117.662  89.067  46.878  12.126   3.679   2.102
  -121.11    38.85    1983   2.598   9.416  21.060  58.106 122.412 133.926 138.658  77.835  45.019  18.650   3.066   1.520
  -121.11    38.85    1984   5.286  15.659  39.563  72.888 129.495 126.566 116.559  57.913  23.105  12.275   3.268   3.912
  -121.11    38.85    1985   3.426  18.453  31.932  82.691 113.427 114.276  93.277  37.383  37.167  14.831   3.303   4.220
  -121.11    38.85    1986   3.792   9.362  33.540  62.297  97.688  88.986  73.713  18.616  16.758  10.291   5.157   2.412
  -121.11    38.85    1987   1.760  12.452  28.963  69.048  77.283  70.188  47.592   1.409   0.000   8.075   3.561   1.849
  -121.11    38.85    1988   3.223  23.602  54.662  62.578  80.928  82.827  68.104  17.488   5.723   5.908   2.757   1.211
  -121.11    38.85    1989   1.881   8.294  21.897  67.435 101.676  99.085  81.221  46.404  52.430   9.646   5.083   3.546
  -121.11    38.85    1990   2.377  13.675  38.349  68.040  83.548 109.197  93.475  73.107  38.374  11.262   5.497   2.108
  -121.11    38.85    1991   2.818  16.052  22.607  71.996  94.942  93.125  89.864  46.385   1.082  11.135   5.525   3.111
  -121.11    38.85    1992   2.359  10.582  41.441  79.369 106.538  89.967  78.630  29.153   0.000  10.532   4.632   2.107
  -121.11    38.85    1993   1.353   7.525  33.556  66.131  97.249 113.207  92.918  78.291  15.816   8.631   3.547   2.093
  -121.11    38.85    1994   2.112   9.922  43.550  73.254  96.309  87.668  78.155  19.731   9.470   0.546   3.187   1.707
  -121.11    38.85    1995   0.637  13.764  20.615  47.139  71.324  81.681  75.847  66.471  32.079   2.287   2.257   0.925
  -121.11    38.85    1996   0.785   8.451  31.083  54.465  77.210  93.041  77.774  68.737  28.294   4.475   1.749   0.683
  -121.11    38.85    1997   1.357  14.971  47.711  76.001 114.901  98.213  61.679  26.114  10.589  11.434   2.500   2.472
  -121.11    38.85    1998   0.990   5.554  32.100  55.390  67.593 104.487 122.253  92.520  64.087  11.516   2.972   2.301
  -121.11    38.85    1999   1.473   4.893  29.276  65.219 121.631 102.844  93.701  49.879   8.132  15.298   4.007   3.435
  -121.11    38.85    2000   1.430   8.334  43.553  76.888 105.743 113.587 105.946  75.155  30.705   9.336   4.208   2.818
  -121.11    38.85    2001   1.791   7.831  42.192  70.822 114.766  99.560  97.429  46.653  11.871   9.574   2.858   1.169
  -121.11    38.85    2002   1.830  10.790  34.215  66.273 109.546 116.735  85.556  51.217  10.255   2.571   5.324   1.179
  -121.11    38.85    2003   2.496  14.551  38.471  49.411 107.233  96.971  78.790  63.083  14.244   5.326   3.971   1.369
  -121.11    38.85    2004   1.542   5.640  40.094  64.584  65.693  56.936  37.009   0.947  10.520   6.734   2.881   1.797
  -121.11    38.85    2005   1.176   7.628  26.584  49.800  63.761  81.048  87.645  50.607  35.982   6.787   2.891   0.770
  -121.11    38.85    2006   1.731  10.886  17.830  45.448 101.447 115.507 107.330  49.174  29.304   9.110   4.188   1.566
  -121.11    38.85    2007   2.081   7.467  42.736  67.763  89.233  85.395  76.605  27.156  27.314   8.702   4.570   1.963
  -121.11    38.85    2008   0.960   9.267  40.517  76.629  84.275  87.485  79.510  23.727  14.874   9.405   4.414   1.113
  -121.11    38.85    2009   1.573   8.916  36.989  70.877  98.987  78.709  74.778  32.921  14.266   6.015   3.091   1.207
  -121.11    38.85    2010   0.984  10.266  31.686  51.401  84.406 111.663  89.364  71.195  32.840   4.597   1.993   0.953
  -121.11    38.85    2011   1.302   6.098  18.726  58.662  89.633 114.209 123.423  87.403  66.882  11.150   2.303   1.693
  -121.11    38.85    2012   1.009  14.649  24.376  68.715  97.069  78.573  80.503  54.395   0.000   3.649   1.092   0.556
  -121.11    38.85    2013   0.718   9.020  43.325  82.834  93.427  72.154  72.997  23.989  21.428   2.553   1.331   1.001
  -121.11    38.85    2014   1.363  12.800  41.832  76.387  79.131  68.363  70.198  30.132  12.501   2.120   0.836   0.413
  -121.11    38.85    2015   1.027  17.896  51.506  74.620  78.757  69.697  70.057  29.132   1.360   1.664   0.787   0.368
  -121.11    38.85    2016   0.354  17.292  32.096  67.663  96.428  71.329  67.757  61.385   0.204   0.769   0.421   0.299
  -121.11    38.85    2017   0.195   6.254  33.408  53.936 104.847 111.462 120.750  75.523  45.844   1.224   0.413   0.375
  -121.11    38.85    2018   0.480  15.215  28.291  65.292 108.428  88.264  72.426  71.717  10.359   0.000   0.469   0.311
  -121.11    38.85    2019   0.196   4.246  26.600  68.122  88.324 120.887  83.208  71.894  64.749   4.718   0.450   0.225
  -121.11    38.85    2020   0.217  18.879  36.042  70.268  88.753  71.359  72.364  48.705   0.000   0.000   0.400   0.221
  -121.11    38.85    2021   0.116  10.878  39.637  77.877  69.064  66.699  68.749  11.792   4.907   0.390   0.231   0.087
  -121.11    38.81    1979   1.498   8.600  35.356  57.063  88.408  77.188  75.736  66.890  10.378   8.199   4.294   2.289
  -121.11    38.81    1980   2.739  11.284  35.487  59.068  88.374 104.009  99.929  78.087  12.139   8.384   6.770   4.435
  -121.11    38.81    1981   3.522  15.876  35.401  86.151 112.521 122.888  48.980   1.624  24.466  16.060   3.448   1.709
  -121.11    38.81    1982   1.810  10.317  27.825  57.217  98.937  96.666 107.605  87.505  46.599   9.890   3.495   2.128
  -121.11    38.81    1983   2.496   9.973  23.235  62.551 124.379 134.875 138.804 101.732  58.562  19.911   3.673   1.586
  -121.11    38.81    1984   4.600  15.906  39.777  76.012 133.458 135.510 130.488 102.196  31.467  13.966   3.652   4.396
  -121.11    38.81    1985   2.829  15.186  27.346  67.279  87.165  91.874  83.759  25.935  26.361  13.043   3.105   3.675
  -121.11    38.81    1986   3.575  10.393  36.028  64.704  98.775  91.593  85.647  63.134  17.560  13.541   6.887   3.076
  -121.11    38.81    1987   2.906  15.698  38.087  89.032 110.113 111.678  50.506   1.697   2.625  19.424   7.248   3.543
  -121.11    38.81    1988   3.155  23.914  53.970  62.110  79.927  86.211  71.111  16.473   6.506   3.323   3.863   1.675
  -121.11    38.81    1989   2.363   8.530  24.341  65.880  96.868  87.735  84.143  74.631  55.647  11.912   6.292   4.441
  -121.11    38.81    1990   3.171  16.313  43.864  76.344  93.775 103.256 104.160  73.035  13.647  13.214   6.525   3.289
  -121.11    38.81    1991   3.071  13.320  21.109  57.158  75.066  74.167  76.094  40.861   7.153  12.664   6.215   3.451
  -121.11    38.81    1992   2.687   8.970  33.507  63.040  80.403  74.570  77.045  36.037   9.126  12.465   5.209   2.413
  -121.11    38.81    1993   2.066   9.186  33.553  66.885  98.720 110.779 106.295  78.312  51.127  15.113   6.031   3.394
  -121.11    38.81    1994   3.755  11.713  44.514  73.499  95.613 101.372  73.394  25.304  12.215   4.795   5.385   3.015
  -121.11    38.81    1995   1.689  19.108  26.438  58.371  85.835  96.558  99.249  86.841  48.007  16.080   7.812   2.467
  -121.11    38.81    1996   2.485  12.200  41.080  71.321  99.897 119.657 108.139  94.389  52.964  14.376   4.743   1.842
  -121.11    38.81    1997   1.650  14.864  39.568  62.120  87.821  78.584  73.797  46.345  14.097   9.191   2.323   2.275
  -121.11    38.81    1998   0.909   5.535  27.304  48.381  57.571  88.102  94.180  76.082  50.186  10.348   2.657   2.005
  -121.11    38.81    1999   1.996   6.096  32.218  72.480 126.633 113.271 104.088  54.370  29.346  16.728   6.058   4.926
  -121.11    38.81    2000   1.893   9.071  44.286  76.008 100.930 105.851 101.243  89.815  32.413  11.423   5.153   3.294
  -121.11    38.81    2001   2.195   9.513  42.420  71.078  99.711  93.178  98.635  64.702  43.675  11.767   3.477   1.453
  -121.11    38.81    2002   1.871  11.435  35.094  68.004 112.701 107.862 100.428  93.078  42.409   0.161   4.101   1.247
  -121.11    38.81    2003   2.834  16.720  40.540  53.700 109.822  94.912  91.019  86.830  32.681   2.208   4.506   1.664
  -121.11    38.81    2004   1.841   8.689  52.049  81.135  87.744  86.778  50.799  21.415   6.922   8.167   3.777   2.401
  -121.11    38.81    2005   1.478  12.158  36.155  66.888  85.815 104.898  92.822  82.902  57.145  10.005   3.965   1.205
  -121.11    38.81    2006   1.552  12.741  20.838  50.328 106.879 121.311 103.551  88.096  58.371   2.384   3.178   1.260
  -121.11    38.81    2007   1.544   7.932  45.764  70.812  83.848  80.409  67.890  32.435  12.701   6.081   3.362   1.614
  -121.11    38.81    2008   1.024   9.920  45.104  74.223  83.717  79.926  35.088   4.643   0.000   7.017   2.500   1.130
  -121.11    38.81    2009   1.563   9.457  41.360  68.604  75.328  70.884  71.279  35.024  10.387   6.969   3.428   1.254
  -121.11    38.81    2010   1.443  10.709  30.326  48.282  78.247 102.912  90.994  77.648  44.785   8.332   3.257   1.269
  -121.11    38.81    2011   2.409   8.397  21.723  58.445  91.340 115.593 131.021  95.952  71.585  13.919   4.120   2.978
  -121.11    38.81    2012   1.961  14.777  27.364  70.447  98.108  89.192  91.610  58.012  27.061   7.500   2.219   1.086
  -121.11    38.81    2013   1.600  11.627  44.042  85.305  93.088  84.743  87.453  48.463  28.419   2.952   3.839   2.863
  -121.11    38.81    2014   1.100   9.778  34.459  60.622  65.669  62.492  56.556  37.541  11.848   3.755   1.359   0.518
  -121.11    38.81    2015   0.898  13.629  41.305  59.863  64.453  61.088  62.027  40.428   2.033   2.127   1.560   0.595
  -121.11    38.81    2016   1.113  16.336  33.425  71.349  91.937  86.253  89.691  65.227  19.820   6.410   2.815   1.694
  -121.11    38.81    2017   1.049   7.231  33.887  55.074 104.572 111.087 110.760  80.395  52.397   9.430   3.030   2.693
  -121.11    38.81    2018   1.652  15.381  30.665  66.470 109.243  98.611  88.944  82.849  38.989   6.577   3.165   1.922
  -121.11    38.81    2019   1.346   5.299  28.485  70.018  91.317 117.482  93.948  81.817  67.075   9.937   4.147   1.856
  -121.11    38.81    2020   1.871  18.580  37.233  73.604  86.782  76.023  58.210  39.709   4.336   0.000   3.554   1.709
  -121.11    38.81    2021   0.869  11.522  40.192  64.664  69.720  68.238  57.045  14.103   4.368   2.999   1.879   0.541
  -121.11    38.77    1979   2.239  10.249  42.449  68.040 107.268 110.325  53.694   0.195   0.939  11.770   5.695   3.008
  -121.11    38.77    1980   3.470  14.328  43.417  69.153 101.322 118.206 102.323  17.708   0.331  11.959   7.463   5.600
  -121.11    38.77    1981   3.523  15.334  35.002  83.394 111.260 103.474   5.068   0.000  15.663  17.488   3.312   1.490
  -121.11    38.77    1982   2.066  11.444  29.360  61.302 103.949 101.610 112.991  65.602  49.484  10.187   3.651   2.195
  -121.11    38.77    1983   2.342   9.850  23.710  63.116 127.525 138.454 121.723  58.720  56.434  18.108   3.329   1.429
  -121.11    38.77    1984   3.587  14.462  37.425  70.642 122.790 120.261  79.945  11.908   6.772  10.314   3.025   3.483
  -121.11    38.77    1985   2.831  15.988  32.898  79.376 111.456  89.376  16.339   5.346  27.901  13.270   3.405   3.823
  -121.11    38.77    1986   3.920  13.127  42.563  73.712 114.329 117.954  57.430  13.329  20.442  15.271   7.669   3.372
  -121.11    38.77    1987   2.851  16.629  38.250  88.851 111.123  77.476   0.205   0.177   0.123  15.225   6.857   3.394
  -121.11    38.77    1988   2.948  23.471  54.487  63.701  84.072  86.148  34.067   0.553   1.353   2.077   3.322   1.453
  -121.11    38.77    1989   2.022   7.128  25.169  65.808  98.020 103.232  52.532  15.433  54.785  11.897   5.730   3.925
  -121.11    38.77    1990   2.946  16.432  43.399  73.645  91.344 122.173 103.293  22.327   6.017  14.767   7.651   3.109
  -121.11    38.77    1991   3.687  17.105  27.726  73.519 102.521 101.520  39.393   7.370   0.306  17.396   8.216   4.450
  -121.11    38.77    1992   3.336  11.387  41.795  78.346 119.640  99.735  34.533   0.000   0.000  15.670   6.664   3.211
  -121.11    38.77    1993   2.024   9.231  33.653  64.329  93.814 111.526 110.482  21.018   1.136  12.657   5.772   3.181
  -121.11    38.77    1994   3.009  11.059  38.693  64.716  93.092  91.403  26.527   6.444   6.472   0.707   3.710   2.282
