      Lon      Lat    Year    VegC LitterC   SoilC     Total
  -121.11    38.81    1980   3.712   1.940   3.656     9.308
  -121.11    38.81    1981   3.093   2.538   3.662     9.293
  -121.11    38.81    1982   3.192   2.347   3.683     9.222
  -121.11    38.81    1983   2.739   2.784   3.694     9.216
  -121.11    38.81    1984   2.780   2.653   3.713     9.145
  -121.11    38.81    1985   2.984   2.482   3.735     9.201
  -121.11    38.81    1986   3.074   2.418   3.748     9.240
  -121.11    38.81    1987   3.185   2.290   3.773     9.248
  -121.11    38.81    1988   3.293   2.205   3.788     9.286
  -121.11    38.81    1989   3.374   2.166   3.805     9.345
  -121.11    38.81    1990   3.420   2.106   3.817     9.343
  -121.11    38.81    1991   3.142   2.345   3.825     9.312
  -121.11    38.81    1992   3.125   2.189   3.854     9.167
  -121.11    38.81    1993   3.094   2.121   3.863     9.078
  -121.11    38.81    1994   2.965   2.164   3.869     8.998
  -121.11    38.81    1995   2.958   2.209   3.879     9.046
  -121.11    38.81    1996   3.081   2.109   3.874     9.063
  -121.11    38.81    1997   3.198   2.017   3.878     9.093
  -121.11    38.81    1998   3.296   1.958   3.881     9.136
  -121.11    38.81    1999   3.343   1.908   3.880     9.131
  -121.11    38.81    2000   3.396   1.821   3.878     9.095
  -121.11    38.81    2001   3.326   1.795   3.881     9.002
  -121.11    38.81    2002   3.399   1.739   3.878     9.016
  -121.11    38.81    2003   3.431   1.672   3.874     8.978
  -121.11    38.81    2004   3.457   1.620   3.865     8.942
  -121.11    38.81    2005   2.458   2.253   3.880     8.590
  -121.11    38.81    2006   2.559   2.156   3.879     8.595
  -121.11    38.81    2007   2.675   2.055   3.874     8.604
  -121.11    38.81    2008   2.615   2.139   3.871     8.625
  -121.11    38.81    2009   2.624   2.174   3.869     8.667
  -121.11    38.81    2010   2.632   2.151   3.875     8.657
  -121.11    38.81    2011   2.627   2.077   3.887     8.592
  -121.11    38.81    2012   2.712   1.992   3.879     8.584
  -121.11    38.81    2013   2.763   1.926   3.877     8.566
  -121.11    38.81    2014   2.883   1.825   3.863     8.571
  -121.11    38.81    2015   2.921   1.842   3.854     8.617
  -121.11    38.81    2016   2.955   1.799   3.849     8.603
  -121.11    38.81    2017   2.505   2.197   3.844     8.547
