      Lon      Lat    Year    VegC LitterC   SoilC     Total
  -121.11    38.73    1993   3.221   1.557   4.501     9.279
  -121.11    38.73    1994   2.781   1.740   4.490     9.010
  -121.11    38.73    1995   2.959   1.664   4.480     9.103
  -121.11    38.73    1996   2.967   1.712   4.447     9.126
  -121.11    38.73    1997   3.139   1.674   4.420     9.233
  -121.11    38.73    1998   3.311   1.645   4.402     9.357
  -121.11    38.73    1999   3.461   1.594   4.381     9.435
  -121.11    38.73    2000   3.592   1.567   4.369     9.528
  -121.11    38.73    2001   3.652   1.490   4.359     9.501
  -121.11    38.73    2002   3.730   1.457   4.351     9.537
  -121.11    38.73    2003   3.766   1.387   4.337     9.491
  -121.11    38.73    2004   3.818   1.360   4.323     9.501
  -121.11    38.73    2005   3.605   1.399   4.313     9.317
  -121.11    38.73    2006   3.742   1.361   4.301     9.404
  -121.11    38.73    2007   3.057   2.159   4.289     9.505
  -121.11    38.73    2008   3.344   2.032   4.293     9.668
  -121.11    38.73    2009   3.651   1.928   4.291     9.870
  -121.11    38.73    2010   3.496   1.956   4.287     9.739
  -121.11    38.73    2011   3.212   2.022   4.315     9.549
  -121.11    38.73    2012   3.469   1.920   4.317     9.706
  -121.11    38.73    2013   3.482   1.920   4.318     9.720
  -121.11    38.73    2014   2.786   2.807   4.313     9.906
  -121.11    38.73    2015   2.957   2.620   4.338     9.916
  -121.11    38.73    2016   3.195   2.470   4.352    10.017
  -121.11    38.73    2017   2.975   2.502   4.364     9.841
  -121.11    38.73    2018   3.315   2.278   4.399     9.991
  -121.11    38.73    2019   3.752   2.142   4.399    10.293
  -121.11    38.73    2020   3.500   2.525   4.400    10.425
  -121.11    38.73    2021   3.532   2.246   4.447    10.225
  -121.11    38.73    2022   3.629   2.141   4.455    10.224
  -121.11    38.73    2023   3.628   2.234   4.455    10.317
  -121.11    38.73    2024   3.519   2.038   4.490    10.047
  -121.11    38.73    2025   3.721   1.996   4.480    10.198
  -121.11    38.73    2026   3.500   2.053   4.471    10.025
  -121.11    38.73    2027   3.448   1.956   4.483     9.888
  -121.11    38.73    2028   2.925   2.449   4.480     9.853
  -121.11    38.73    2029   3.161   2.398   4.471    10.030
  -121.11    38.73    2030   3.340   2.282   4.460    10.082
  -121.11    38.73    2031   3.347   2.216   4.453    10.017
  -121.11    38.73    2032   3.496   2.101   4.454    10.051
  -121.11    38.73    2033   3.388   2.015   4.448     9.851
  -121.11    38.73    2034   3.585   1.894   4.445     9.923
  -121.11    38.73    2035   3.725   1.837   4.427     9.990
  -121.11    38.73    2036   3.599   1.801   4.413     9.813
  -121.11    38.73    2037   3.849   1.737   4.399     9.985
  -121.11    38.73    2038   3.813   1.677   4.385     9.874
  -121.11    38.73    2039   3.999   1.635   4.374    10.008
  -121.11    38.73    2040   4.086   1.613   4.363    10.062
  -121.11    38.73    2041   4.394   1.561   4.351    10.305
  -121.11    38.73    2042   4.452   1.549   4.342    10.343
  -121.11    38.73    2043   4.544   1.590   4.337    10.471
  -121.11    38.73    2044   4.378   1.605   4.335    10.318
  -121.11    38.73    2045   3.360   2.778   4.334    10.472
  -121.11    38.73    2046   3.442   2.555   4.353    10.351
  -121.11    38.73    2047   3.627   2.387   4.356    10.370
  -121.11    38.73    2048   3.378   2.561   4.349    10.288
  -121.11    38.73    2049   3.376   2.501   4.389    10.267
  -121.11    38.73    2050   3.506   2.324   4.382    10.212
  -121.11    38.73    2051   3.234   2.331   4.372     9.937
  -121.11    38.73    2052   3.532   2.156   4.394    10.082
  -121.11    38.73    2053   3.748   2.165   4.385    10.298
  -121.11    38.73    2054   4.018   2.120   4.379    10.517
  -121.11    38.73    2055   3.327   2.847   4.380    10.553
  -121.11    38.73    2056   3.289   2.656   4.413    10.358
  -121.11    38.73    2057   3.288   2.479   4.422    10.188
  -121.11    38.73    2058   3.391   2.406   4.426    10.222
  -121.11    38.73    2059   3.769   2.238   4.440    10.448
  -121.11    38.73    2060   4.121   2.248   4.440    10.810
  -121.11    38.73    2061   4.181   2.264   4.445    10.890
  -121.11    38.73    2062   4.201   2.200   4.463    10.864
  -121.11    38.73    2063   4.034   2.190   4.470    10.695
  -121.11    38.73    2064   3.857   2.158   4.477    10.491
  -121.11    38.73    2065   3.928   2.026   4.472    10.426
  -121.11    38.73    2066   3.869   1.999   4.455    10.323
  -121.11    38.73    2067   4.218   1.865   4.442    10.525
  -121.11    38.73    2068   4.238   1.827   4.428    10.494
  -121.11    38.73    2069   4.274   1.752   4.418    10.444
  -121.11    38.73    2070   4.404   1.641   4.405    10.450
  -121.11    38.73    2071   4.466   1.707   4.394    10.567
  -121.11    38.73    2072   4.752   1.690   4.384    10.825
  -121.11    38.73    2073   4.833   1.758   4.377    10.967
  -121.11    38.73    2074   4.845   1.668   4.378    10.891
  -121.11    38.73    2075   4.740   1.573   4.376    10.690
  -121.11    38.73    2076   3.774   2.810   4.370    10.954
  -121.11    38.73    2077   3.981   2.646   4.383    11.010
  -121.11    38.73    2078   4.260   2.524   4.385    11.169
  -121.11    38.73    2079   3.863   2.520   4.388    10.771
  -121.11    38.73    2080   4.063   2.264   4.419    10.747
  -121.11    38.73    2081   4.503   2.112   4.396    11.011
  -121.11    38.73    2082   4.500   2.181   4.385    11.066
