      Lon      Lat    Year    VegC LitterC   SoilC     Total
  -121.11    38.73    1998   2.749   1.869   4.603     9.222
  -121.11    38.73    1999   2.814   1.800   4.591     9.205
  -121.11    38.73    2000   2.979   1.743   4.578     9.300
  -121.11    38.73    2001   3.314   1.666   4.564     9.544
  -121.11    38.73    2002   3.465   1.627   4.545     9.637
  -121.11    38.73    2003   3.320   1.595   4.538     9.453
  -121.11    38.73    2004   3.434   1.514   4.534     9.482
  -121.11    38.73    2005   3.572   1.467   4.521     9.560
  -121.11    38.73    2006   3.876   1.409   4.513     9.799
  -121.11    38.73    2007   4.051   1.407   4.499     9.957
  -121.11    38.73    2008   4.044   1.382   4.492     9.918
  -121.11    38.73    2009   4.283   1.334   4.483    10.100
  -121.11    38.73    2010   4.389   1.295   4.476    10.161
  -121.11    38.73    2011   4.644   1.258   4.468    10.370
  -121.11    38.73    2012   4.455   1.244   4.459    10.158
  -121.11    38.73    2013   4.417   1.284   4.455    10.156
  -121.11    38.73    2014   4.392   1.308   4.450    10.150
  -121.11    38.73    2015   4.468   1.306   4.429    10.203
  -121.11    38.73    2016   4.580   1.266   4.413    10.260
  -121.11    38.73    2017   4.552   1.262   4.398    10.212
  -121.11    38.73    2018   4.462   1.297   4.382    10.140
  -121.11    38.73    2019   4.721   1.237   4.370    10.327
  -121.11    38.73    2020   4.623   1.236   4.353    10.213
  -121.11    38.73    2021   4.449   1.254   4.345    10.048
  -121.11    38.73    2022   4.548   1.180   4.338    10.066
  -121.11    38.73    2023   4.488   1.237   4.317    10.043
  -121.11    38.73    2024   4.461   1.331   4.303    10.096
  -121.11    38.73    2025   4.775   1.270   4.286    10.331
  -121.11    38.73    2026   4.795   1.256   4.267    10.319
  -121.11    38.73    2027   4.653   1.236   4.250    10.138
  -121.11    38.73    2028   4.822   1.169   4.242    10.233
  -121.11    38.73    2029   5.022   1.188   4.226    10.436
  -121.11    38.73    2030   5.100   1.204   4.209    10.514
  -121.11    38.73    2031   5.249   1.173   4.202    10.624
  -121.11    38.73    2032   5.178   1.171   4.195    10.544
  -121.11    38.73    2033   4.551   1.582   4.186    10.320
  -121.11    38.73    2034   4.424   2.028   4.179    10.632
  -121.11    38.73    2035   4.529   1.891   4.191    10.611
  -121.11    38.73    2036   4.920   1.740   4.187    10.847
  -121.11    38.73    2037   4.497   2.221   4.181    10.899
  -121.11    38.73    2038   4.491   2.411   4.204    11.106
  -121.11    38.73    2039   4.513   2.395   4.218    11.126
  -121.11    38.73    2040   4.846   2.340   4.234    11.420
  -121.11    38.73    2041   5.011   2.293   4.254    11.559
  -121.11    38.73    2042   5.202   2.247   4.273    11.722
  -121.11    38.73    2043   5.143   2.225   4.292    11.660
