      Lon      Lat    Year    VegC LitterC   SoilC     Total
  -121.15    38.73    2059   3.706   0.945   3.535     8.186
  -121.15    38.73    2060   3.569   0.909   3.535     8.013
  -121.15    38.73    2061   3.619   0.839   3.532     7.990
  -121.15    38.73    2062   3.735   0.832   3.515     8.082
  -121.15    38.73    2063   3.841   0.873   3.507     8.221
  -121.15    38.73    2064   3.915   0.852   3.501     8.268
  -121.15    38.73    2065   3.989   0.810   3.509     8.308
  -121.15    38.73    2066   4.005   0.807   3.504     8.317
  -121.15    38.73    2067   3.325   1.373   3.500     8.198
  -121.15    38.73    2068   3.366   1.265   3.504     8.135
  -121.15    38.73    2069   3.588   1.159   3.495     8.242
  -121.15    38.73    2070   3.665   1.184   3.489     8.339
  -121.15    38.73    2071   3.637   1.154   3.505     8.296
  -121.15    38.73    2072   2.840   1.936   3.505     8.281
  -121.15    38.73    2073   2.949   1.770   3.516     8.235
  -121.15    38.73    2074   3.138   1.642   3.520     8.300
  -121.15    38.73    2075   3.128   1.684   3.526     8.338
  -121.15    38.73    2076   3.234   1.586   3.541     8.361
  -121.15    38.73    2077   3.265   1.587   3.553     8.405
  -121.15    38.73    2078   3.320   1.556   3.559     8.434
  -121.15    38.73    2079   3.433   1.441   3.558     8.432
  -121.15    38.73    2080   3.506   1.391   3.558     8.455
  -121.15    38.73    2081   3.619   1.293   3.553     8.465
  -121.15    38.73    2082   3.302   1.565   3.562     8.429
  -121.15    38.73    2083   3.298   1.491   3.570     8.359
  -121.15    38.73    2084   2.326   2.393   3.574     8.293
  -121.15    38.73    2085   2.403   2.180   3.583     8.165
  -121.15    38.73    2086   2.510   2.028   3.584     8.121
  -121.15    38.73    2087   2.579   1.942   3.580     8.102
  -121.15    38.73    2088   2.659   1.848   3.591     8.099
  -121.15    38.73    2089   2.719   1.749   3.597     8.065
  -121.15    38.73    2090   2.429   1.994   3.607     8.029
  -121.15    38.73    2091   2.467   1.820   3.616     7.903
  -121.15    38.73    2092   2.597   1.686   3.612     7.895
  -121.15    38.73    2093   2.616   1.698   3.604     7.917
  -121.15    38.73    2094   2.698   1.557   3.605     7.859
  -121.15    38.73    2095   2.522   1.775   3.606     7.903
  -121.15    38.73    2096   2.599   1.581   3.622     7.802
  -121.15    38.73    2097   2.722   1.461   3.624     7.807
  -121.15    38.73    2098   2.715   1.454   3.619     7.788
  -121.15    38.73    2099   2.300   1.821   3.628     7.750
  -121.11    38.85    1950   1.910   1.933   4.244     8.087
  -121.11    38.85    1951   1.989   1.888   4.230     8.106
  -121.11    38.85    1952   2.061   1.824   4.226     8.111
  -121.11    38.85    1953   2.193   1.754   4.223     8.170
  -121.11    38.85    1954   2.243   1.766   4.217     8.226
  -121.11    38.85    1955   2.270   1.713   4.219     8.202
  -121.11    38.85    1956   2.266   1.687   4.215     8.168
  -121.11    38.85    1957   1.811   2.093   4.214     8.118
  -121.11    38.85    1958   1.850   1.994   4.223     8.067
  -121.11    38.85    1959   1.934   1.908   4.218     8.060
  -121.11    38.85    1960   2.008   1.885   4.213     8.107
  -121.11    38.85    1961   2.025   1.817   4.220     8.062
  -121.11    38.85    1962   2.078   1.812   4.224     8.114
  -121.11    38.85    1963   2.149   1.782   4.224     8.155
  -121.11    38.85    1964   2.078   1.764   4.231     8.073
  -121.11    38.85    1965   2.000   1.739   4.232     7.971
  -121.11    38.85    1966   2.089   1.651   4.231     7.971
  -121.11    38.85    1967   2.178   1.592   4.222     7.992
  -121.11    38.85    1968   2.188   1.574   4.222     7.985
  -121.11    38.85    1969   2.308   1.510   4.218     8.035
  -121.11    38.85    1970   1.563   2.269   4.214     8.046
  -121.11    38.85    1971   1.580   2.150   4.223     7.953
  -121.11    38.85    1972   1.669   2.055   4.215     7.939
