      Lon      Lat    Year    VegC LitterC   SoilC     Total
  -121.11    38.73    2023   1.829   1.136   2.154     5.119
  -121.11    38.73    2024   1.913   1.083   2.152     5.147
  -121.11    38.73    2025   1.743   1.339   2.147     5.229
  -121.11    38.73    2026   1.807   1.232   2.154     5.193
  -121.11    38.73    2027   1.835   1.138   2.152     5.125
  -121.11    38.73    2028   1.930   1.117   2.152     5.198
  -121.11    38.73    2029   2.071   1.048   2.161     5.280
  -121.11    38.73    2030   2.148   1.008   2.162     5.318
  -121.11    38.73    2031   2.201   1.007   2.164     5.372
  -121.11    38.73    2032   2.140   0.976   2.167     5.284
  -121.11    38.73    2033   1.951   0.995   2.169     5.114
  -121.11    38.73    2034   2.101   0.942   2.168     5.211
  -121.11    38.73    2035   1.827   1.339   2.163     5.329
  -121.11    38.73    2036   1.945   1.222   2.173     5.339
  -121.11    38.73    2037   2.070   1.131   2.175     5.377
  -121.11    38.73    2038   2.163   1.104   2.174     5.441
  -121.11    38.73    2039   2.156   1.064   2.183     5.403
  -121.11    38.73    2040   2.263   1.042   2.183     5.489
  -121.11    38.73    2041   2.372   1.011   2.185     5.568
  -121.11    38.73    2042   2.485   1.009   2.187     5.681
  -121.11    38.73    2043   2.501   1.009   2.188     5.698
  -121.11    38.73    2044   2.493   1.007   2.191     5.691
  -121.11    38.73    2045   2.464   0.949   2.193     5.606
  -121.11    38.73    2046   2.108   1.136   2.189     5.433
  -121.11    38.73    2047   2.061   1.067   2.200     5.328
  -121.11    38.73    2048   2.196   0.976   2.187     5.359
  -121.11    38.73    2049   2.257   1.021   2.172     5.450
  -121.11    38.73    2050   2.344   0.977   2.173     5.494
  -121.11    38.73    2051   2.455   0.926   2.170     5.552
  -121.11    38.73    2052   2.547   0.887   2.169     5.603
  -121.11    38.73    2053   2.542   0.849   2.171     5.562
  -121.11    38.73    2054   2.490   0.804   2.167     5.462
  -121.11    38.73    2055   2.544   0.754   2.161     5.459
  -121.11    38.73    2056   2.660   0.764   2.150     5.574
  -121.11    38.73    2057   2.727   0.826   2.141     5.694
  -121.11    38.73    2058   2.775   0.791   2.134     5.700
  -121.11    38.73    2059   2.834   0.777   2.130     5.741
  -121.11    38.73    2060   2.688   0.726   2.127     5.541
  -121.11    38.73    2061   2.746   0.653   2.120     5.519
  -121.11    38.73    2062   2.852   0.672   2.106     5.629
  -121.11    38.73    2063   2.960   0.654   2.093     5.707
  -121.11    38.73    2064   2.982   0.648   2.080     5.710
  -121.11    38.73    2065   3.097   0.638   2.074     5.809
  -121.11    38.73    2066   3.163   0.640   2.066     5.868
  -121.11    38.73    2067   2.520   1.122   2.060     5.703
  -121.11    38.73    2068   2.560   1.030   2.068     5.658
  -121.11    38.73    2069   2.753   0.960   2.061     5.774
  -121.11    38.73    2070   2.792   1.015   2.052     5.859
  -121.11    38.73    2071   2.751   0.964   2.063     5.778
  -121.11    38.73    2072   2.756   0.922   2.062     5.740
  -121.11    38.73    2073   2.877   0.872   2.058     5.807
  -121.11    38.73    2074   1.993   1.482   2.062     5.538
  -121.11    38.73    2075   2.091   1.420   2.067     5.579
  -121.11    38.73    2076   2.130   1.371   2.074     5.575
  -121.11    38.73    2077   2.169   1.267   2.084     5.520
  -121.11    38.73    2078   2.239   1.199   2.086     5.524
  -121.11    38.73    2079   2.330   1.120   2.086     5.536
  -121.11    38.73    2080   2.403   1.077   2.082     5.562
  -121.11    38.73    2081   2.467   1.037   2.078     5.583
  -121.11    38.73    2082   2.512   1.005   2.077     5.594
  -121.11    38.73    2083   2.428   0.948   2.077     5.453
  -121.11    38.73    2084   1.683   1.641   2.073     5.397
  -121.11    38.73    2085   1.203   2.056   2.082     5.341
  -121.11    38.73    2086   1.350   1.829   2.097     5.276
