      Lon      Lat    Year    Leaf     Sap   Heart  SMetab SStruct    SFWD    SCWD   Total
  -121.11    38.81    1992   0.150   0.003   0.002   0.006   0.099   0.092   1.903   2.255
  -121.11    38.81    1993   0.136   0.012   0.220   0.006   0.100   0.078   1.829   2.380
  -121.11    38.81    1994   0.125   0.023   0.174   0.006   0.099   0.074   1.975   2.476
  -121.11    38.81    1995   0.116   0.001   0.001   0.003   0.093   0.080   2.060   2.355
  -121.11    38.81    1996   0.176   0.017   0.162   0.003   0.084   0.064   1.968   2.474
  -121.11    38.81    1997   0.116   0.024   0.077   0.004   0.089   0.066   2.038   2.415
  -121.11    38.81    1998   0.154   0.035   0.032   0.004   0.085   0.075   2.029   2.414
  -121.11    38.81    1999   0.145   0.004   0.004   0.004   0.087   0.090   1.972   2.307
  -121.11    38.81    2000   0.140   0.051   0.335   0.003   0.086   0.075   1.887   2.577
  -121.11    38.81    2001   0.155   0.047   0.136   0.007   0.091   0.108   2.150   2.695
  -121.11    38.81    2002   0.122   0.012   0.012   0.004   0.092   0.128   2.191   2.560
  -121.11    38.81    2003   0.146   0.027   0.144   0.003   0.084   0.110   2.101   2.615
  -121.11    38.81    2004   0.136   0.000   0.000   0.003   0.083   0.108   2.144   2.475
  -121.11    38.81    2005   0.144   0.011   0.187   0.009   0.073   0.222   3.324   3.969
  -121.11    38.81    2006   0.099   0.018   0.410   0.004   0.076   0.190   3.371   4.169
  -121.11    38.81    2007   0.176   0.019   0.024   0.003   0.071   0.168   3.628   4.088
  -121.11    38.81    2008   0.158   0.034   0.215   0.004   0.077   0.149   3.488   4.124
  -121.11    38.81    2009   0.195   0.000   0.000   0.006   0.083   0.151   3.564   4.000
  -121.11    38.81    2010   0.151   0.003   0.128   0.007   0.094   0.122   3.419   3.924
  -121.11    38.81    2011   0.168   0.046   0.010   0.008   0.079   0.179   4.254   4.744
  -121.11    38.81    2012   0.122   0.029   0.011   0.003   0.082   0.180   4.059   4.485
  -121.11    38.81    2013   0.178   0.025   0.027   0.003   0.079   0.169   3.895   4.376
  -121.11    38.81    2014   0.166   0.228   0.353   0.003   0.082   0.152   3.728   4.711
  -121.11    38.81    2015   0.179   0.044   0.255   0.004   0.089   0.318   3.915   4.804
  -121.11    38.81    2016   0.109   0.021   0.019   0.003   0.084   0.377   4.637   5.250
  -121.11    38.81    2017   0.148   0.007   0.007   0.003   0.079   0.319   4.439   5.001
  -121.11    38.81    2018   0.178   0.031   0.024   0.002   0.080   0.255   4.228   4.798
  -121.11    38.81    2019   0.198   0.030   0.053   0.002   0.087   0.222   4.028   4.620
  -121.11    38.81    2020   0.202   0.022   0.018   0.004   0.100   0.201   3.894   4.441
  -121.11    38.81    2021   0.204   0.278   0.323   0.005   0.112   0.181   3.741   4.843
  -121.11    38.81    2022   0.152   0.019   0.084   0.004   0.118   0.381   3.883   4.642
  -121.11    38.81    2023   0.149   0.024   0.084   0.003   0.108   0.308   3.782   4.457
  -121.11    38.81    2024   0.202   0.097   0.160   0.003   0.103   0.269   3.696   4.528
  -121.11    38.81    2025   0.143   0.022   0.069   0.003   0.110   0.289   3.670   4.306
  -121.11    38.81    2026   0.144   0.019   0.041   0.004   0.104   0.240   3.578   4.130
  -121.11    38.81    2027   0.170   0.022   0.064   0.003   0.101   0.211   3.462   4.034
  -121.11    38.81    2028   0.153   0.013   0.024   0.002   0.096   0.176   3.337   3.801
  -121.11    38.81    2029   0.160   0.008   0.009   0.002   0.091   0.145   3.182   3.597
  -121.11    38.81    2030   0.165   0.025   0.087   0.002   0.091   0.118   3.030   3.519
  -121.11    38.81    2031   0.175   0.174   0.289   0.002   0.089   0.113   2.958   3.800
  -121.11    38.81    2032   0.138   0.035   0.081   0.003   0.093   0.238   3.097   3.685
  -121.11    38.81    2033   0.138   0.060   0.065   0.002   0.088   0.209   3.021   3.585
  -121.11    38.81    2034   0.157   0.029   0.074   0.002   0.085   0.219   2.941   3.508
