      Lon      Lat    Year    VegC LitterC   SoilC     Total
  -121.11    38.73    2072   7.754   1.178   4.107    13.039
  -121.11    38.73    2073   8.127   1.183   4.084    13.394
  -121.11    38.73    2074   7.422   2.003   4.074    13.498
  -121.11    38.73    2075   7.439   2.007   4.076    13.523
  -121.11    38.73    2076   7.431   1.979   4.095    13.505
  -121.11    38.73    2077   7.448   1.874   4.106    13.428
  -121.11    38.73    2078   7.608   1.869   4.104    13.582
  -121.11    38.73    2079   7.866   1.828   4.098    13.791
  -121.11    38.73    2080   8.009   1.821   4.096    13.925
  -121.11    38.73    2081   8.158   1.886   4.088    14.131
  -121.11    38.73    2082   8.155   1.832   4.095    14.083
