      Lon      Lat    Year     Jan     Feb     Mar     Apr     May     Jun     Jul     Aug     Sep     Oct     Nov     Dec
  -121.11    38.73    2002  21.201  20.873  20.315  16.285  11.666   2.737   0.002   0.000   0.000   0.000   0.026  11.309
  -121.11    38.73    2003  22.266  16.403  20.303  30.047  20.325   2.722   0.000   0.005   0.000   0.001   0.261  10.857
  -121.11    38.73    2004  23.386  23.804  20.446  10.056   2.182   0.005   0.000   0.000   0.003  15.400  23.704  23.467
  -121.11    38.73    2005  24.010  24.786  30.370  30.803  27.857  16.759   3.826   0.073   0.006   0.026   1.336  20.850
  -121.11    38.73    2006  20.733  17.192  15.266  23.035  20.166   3.765   0.006   0.000   0.000   0.000   0.396   6.633
  -121.11    38.73    2007  14.935  22.132  13.698  12.388   5.699   0.015   0.000   0.000   0.003   1.363   4.825  10.051
  -121.11    38.73    2008  21.248  24.573  15.616   7.721   1.402   0.000   0.000   0.000   0.000   0.032   0.043   4.301
  -121.11    38.73    2009  21.910  27.588  32.634  31.156  14.467   1.474   0.000   0.000   0.003   5.243  10.966  17.748
  -121.11    38.73    2010  25.424  26.287  30.792  40.123  35.308   9.222   0.195   0.000   0.000  12.868  29.172  22.854
  -121.11    38.73    2011  24.165  23.452  18.341  15.404  14.116   9.749   1.423   0.000   0.000   0.609   2.342   2.361
  -121.11    38.73    2012  11.409   9.514   8.777  13.940   9.309   0.446   0.000   0.000   0.000   1.616  13.683  16.389
  -121.11    38.73    2013  21.283  15.005  11.994   9.524   2.616   0.057   0.000   0.000   0.040   0.028   0.907   2.516
  -121.11    38.73    2014   3.079  14.197  24.814  19.739   6.431   0.011   0.000   0.000   0.131   3.001  10.723  21.028
  -121.11    38.73    2015  21.440  17.833  17.386  16.124  10.127   1.269   0.000   0.000   0.001   0.005   0.327   7.027
  -121.11    38.73    2016  23.380  18.357  26.424  29.792  13.022   1.468   0.000   0.000   0.000  26.461  28.750  21.595
  -121.11    38.73    2017  24.424  21.427  27.001  35.010  21.784   2.591   0.015   0.000   0.000   0.033  12.814  20.538
  -121.11    38.73    2018  19.920  11.728  10.780  14.013   9.968   1.592   0.000   0.000   0.000   0.000   9.921  18.047
  -121.11    38.73    2019  23.316  17.890  15.398  12.678  17.990  12.632   0.966   0.000   0.032   0.028   1.170   5.360
  -121.11    38.73    2020  14.000   8.939   8.732  15.374  11.792   1.278   0.000   0.000   0.000   0.000   1.390   9.664
  -121.11    38.73    2021  25.455  25.057  26.510  20.196   5.967   1.429   0.782   0.422   0.361  42.350  27.231  21.671
  -121.06    38.85    1979  28.727  28.504  16.756  10.235   8.908   3.466   0.445   0.010   0.000   3.902  14.710  21.057
  -121.06    38.85    1980  26.048  11.586   2.511   2.933   2.787   1.359   0.238   0.000   0.000   0.039   0.126   0.283
  -121.06    38.85    1981  11.702   6.202   0.016   0.000   0.000   0.000   0.000   0.000   0.017   2.734  15.485  12.768
  -121.06    38.85    1982  30.021  28.049   9.052   6.134   6.568   2.686   0.716   0.033   0.803  21.545  25.099  19.933
  -121.06    38.85    1983  23.875  10.773   0.335   0.081   0.105   0.061   0.023   0.003   0.077   0.851  12.723  13.228
  -121.06    38.85    1984  26.456  16.832   1.211   0.000   0.000   0.000   0.000   0.000   0.001   3.104  16.828  20.273
  -121.06    38.85    1985  25.912  18.147   2.943   0.450   0.328   0.105   0.001   0.000   0.118   1.198  14.238  24.202
  -121.06    38.85    1986  26.059   6.278   1.135   1.356   1.203   0.540   0.055   0.000   3.141   7.863   5.281   6.268
  -121.06    38.85    1987  17.112  15.757   0.347   0.000   0.000   0.000   0.000   0.000   0.000   0.151   2.910  10.786
  -121.06    38.85    1988  28.499  13.539   2.529   3.355   4.137   1.816   0.149   0.000   0.000   0.000   7.697  18.567
