      Lon      Lat    Year     Veg    Repr    Soil    Fire     Est    Seed  HarvestPrescribed    LU_ch   Slow_h       NEE
  -121.11    38.81    2012  -0.518   0.052   0.566   0.000   0.000   0.000    0.000     0.000    0.000    0.000   0.09997
  -121.11    38.81    2013  -0.451   0.045   0.484   0.000   0.000   0.000    0.000     0.000    0.000    0.000   0.07812
  -121.11    38.81    2014  -0.357   0.036   0.513   0.000  -0.057   0.000    0.000     0.000    0.000    0.000   0.13605
  -121.11    38.81    2015  -0.467   0.047   0.489   0.000  -0.000   0.000    0.000     0.000    0.000    0.000   0.06913
  -121.11    38.81    2016  -0.531   0.053   0.544   0.000   0.000   0.000    0.000     0.000    0.000    0.000   0.06650
  -121.11    38.81    2017  -0.716   0.072   0.555   0.000   0.000   0.000    0.000     0.000    0.000    0.000  -0.08907
  -121.11    38.81    2018  -0.561   0.056   0.496   0.000   0.000   0.000    0.000     0.000    0.000    0.000  -0.00883
  -121.11    38.81    2019  -0.683   0.068   0.541   0.000   0.000   0.000    0.000     0.000    0.000    0.000  -0.07391
  -121.11    38.81    2020  -0.326   0.029   0.476   0.221  -0.000   0.000    0.000     0.000    0.000    0.000   0.40027
  -121.11    38.81    2021  -0.299   0.030   0.499   0.000   0.000   0.000    0.000     0.000    0.000    0.000   0.23046
  -121.11    38.77    1979  -0.406   0.041   0.356   0.000  -0.011   0.000    0.000     0.000    0.000    0.000  -0.02102
  -121.11    38.77    1980  -0.596   0.060   0.322   0.000   0.000   0.000    0.000     0.000    0.000    0.000  -0.21420
  -121.11    38.77    1981  -0.253   0.025   0.349   0.000  -0.000   0.000    0.000     0.000    0.000    0.000   0.12098
  -121.11    38.77    1982  -0.750   0.075   0.357   0.000   0.000   0.000    0.000     0.000    0.000    0.000  -0.31867
  -121.11    38.77    1983  -0.706   0.071   0.314   0.000   0.000   0.000    0.000     0.000    0.000    0.000  -0.32138
  -121.11    38.77    1984  -0.377   0.038   0.356   0.000   0.000   0.000    0.000     0.000    0.000    0.000   0.01715
  -121.11    38.77    1985  -0.299   0.030   0.330   0.000   0.000   0.000    0.000     0.000    0.000    0.000   0.06165
  -121.11    38.77    1986  -0.471   0.047   0.352   0.000  -0.009   0.000    0.000     0.000    0.000    0.000  -0.08078
  -121.11    38.77    1987  -0.194   0.020   0.333   0.000  -0.003   0.000    0.000     0.000    0.000    0.000   0.15559
  -121.11    38.77    1988  -0.251   0.026   0.354   0.000   0.000   0.000    0.000     0.000    0.000    0.000   0.12888
  -121.11    38.77    1989  -0.518   0.052   0.344   0.000  -0.010   0.000    0.000     0.000    0.000    0.000  -0.13197
  -121.11    38.77    1990  -0.446   0.045   0.326   0.000   0.000   0.000    0.000     0.000    0.000    0.000  -0.07527
  -121.11    38.77    1991  -0.390   0.039   0.331   0.000   0.000   0.000    0.000     0.000    0.000    0.000  -0.01960
  -121.11    38.77    1992  -0.272   0.027   0.366   0.000   0.000   0.000    0.000     0.000    0.000    0.000   0.12167
  -121.11    38.77    1993  -0.478   0.048   0.350   0.000  -0.000   0.000    0.000     0.000    0.000    0.000  -0.07976
  -121.11    38.77    1994  -0.297   0.030   0.329   0.000   0.000   0.000    0.000     0.000    0.000    0.000   0.06139
  -121.11    38.77    1995  -0.519   0.052   0.359   0.000   0.000   0.000    0.000     0.000    0.000    0.000  -0.10801
  -121.11    38.77    1996  -0.454   0.045   0.357   0.000  -0.000   0.000    0.000     0.000    0.000    0.000  -0.05139
  -121.11    38.77    1997  -0.301   0.030   0.339   0.000   0.000   0.000    0.000     0.000    0.000    0.000   0.06822
  -121.11    38.77    1998  -0.690   0.069   0.318   0.000   0.000   0.000    0.000     0.000    0.000    0.000  -0.30335
  -121.11    38.77    1999  -0.305   0.030   0.317   0.000   0.000   0.000    0.000     0.000    0.000    0.000   0.04302
  -121.11    38.77    2000  -0.400   0.040   0.353   0.000   0.000   0.000    0.000     0.000    0.000    0.000  -0.00655
  -121.11    38.77    2001  -0.377   0.038   0.350   0.000  -0.000   0.000    0.000     0.000    0.000    0.000   0.01039
  -121.11    38.77    2002  -0.329   0.033   0.411   0.000   0.000   0.000    0.000     0.000    0.000    0.000   0.11433
  -121.11    38.77    2003  -0.330   0.033   0.382   0.000  -0.212   0.000    0.000     0.000    0.000    0.000  -0.12674
  -121.11    38.77    2004  -0.352   0.038   0.334   0.000   0.000   0.000    0.000     0.000    0.000    0.000   0.01983
  -121.11    38.77    2005  -0.750   0.075   0.421   0.000   0.000   0.000    0.000     0.000    0.000    0.000  -0.25409
  -121.11    38.77    2006  -0.352   0.035   0.451   0.000  -0.000   0.000    0.000     0.000    0.000    0.000   0.13459
  -121.11    38.77    2007  -0.206   0.021   0.487   0.000  -0.221   0.000    0.000     0.000    0.000    0.000   0.08015
  -121.11    38.77    2008  -0.245   0.027   0.413   0.000  -0.221   0.000    0.000     0.000    0.000    0.000  -0.02562
  -121.11    38.77    2009  -0.611   0.064   0.461   0.000   0.000   0.000    0.000     0.000    0.000    0.000  -0.08719
  -121.11    38.77    2010  -0.876   0.088   0.487   0.000   0.000   0.000    0.000     0.000    0.000    0.000  -0.30083
  -121.11    38.77    2011  -0.895   0.090   0.461   0.000  -0.000   0.000    0.000     0.000    0.000    0.000  -0.34482
  -121.11    38.77    2012  -0.315   0.032   0.511   0.000  -0.000   0.000    0.000     0.000    0.000    0.000   0.22748
  -121.11    38.77    2013  -0.353   0.035   0.525   0.274   0.000   0.000    0.000     0.000    0.000    0.000   0.48219
  -121.11    38.77    2014  -0.369   0.038   0.488   0.000   0.000   0.000    0.000     0.000    0.000    0.000   0.15644
  -121.11    38.77    2015  -0.438   0.044   0.494   0.000  -0.001   0.000    0.000     0.000    0.000    0.000   0.09878
  -121.11    38.77    2016  -0.502   0.050   0.497   0.000  -0.000   0.000    0.000     0.000    0.000    0.000   0.04475
  -121.11    38.77    2017  -0.737   0.074   0.484   0.000  -0.000   0.000    0.000     0.000    0.000    0.000  -0.17913
  -121.11    38.77    2018  -0.527   0.053   0.450   0.000  -0.003   0.000    0.000     0.000    0.000    0.000  -0.02656
  -121.11    38.77    2019  -0.609   0.061   0.468   0.000   0.000   0.000    0.000     0.000    0.000    0.000  -0.08024
  -121.11    38.77    2020  -0.204   0.022   0.457   0.000   0.000   0.000    0.000     0.000    0.000    0.000   0.27557
  -121.11    38.77    2021  -0.267   0.025   0.477   0.158  -0.000   0.000    0.000     0.000    0.000    0.000   0.39231
  -121.11    38.73    1979  -0.328   0.033   0.379   0.000  -0.010   0.000    0.000     0.000    0.000    0.000   0.07313
  -121.11    38.73    1980  -0.555   0.056   0.301   0.000  -0.004   0.000    0.000     0.000    0.000    0.000  -0.20231
  -121.11    38.73    1981  -0.282   0.028   0.319   0.000   0.000   0.000    0.000     0.000    0.000    0.000   0.06473
  -121.11    38.73    1982  -0.624   0.062   0.324   0.000   0.000   0.000    0.000     0.000    0.000    0.000  -0.23724
  -121.11    38.73    1983  -0.684   0.068   0.319   0.000  -0.000   0.000    0.000     0.000    0.000    0.000  -0.29698
  -121.11    38.73    1984  -0.217   0.022   0.337   0.000   0.000   0.000    0.000     0.000    0.000    0.000   0.14147
  -121.11    38.73    1985  -0.256   0.026   0.382   0.318  -0.002   0.000    0.000     0.000    0.000    0.000   0.46738
  -121.11    38.73    1986  -0.398   0.040   0.442   0.000  -0.002   0.000    0.000     0.000    0.000    0.000   0.08227
  -121.11    38.73    1987  -0.124   0.013   0.404   0.000  -0.157   0.000    0.000     0.000    0.000    0.000   0.13555
  -121.11    38.73    1988  -0.197   0.020   0.394   0.000  -0.004   0.000    0.000     0.000    0.000    0.000   0.21330
  -121.11    38.73    1989  -0.453   0.045   0.423   0.000  -0.009   0.000    0.000     0.000    0.000    0.000   0.00612
  -121.11    38.73    1990  -0.387   0.039   0.390   0.000  -0.010   0.000    0.000     0.000    0.000    0.000   0.03177
  -121.11    38.73    1991  -0.397   0.040   0.374   0.000   0.000   0.000    0.000     0.000    0.000    0.000   0.01616
  -121.11    38.73    1992  -0.220   0.022   0.450   0.000   0.000   0.000    0.000     0.000    0.000    0.000   0.25143
  -121.11    38.73    1993  -0.312   0.031   0.371   0.000  -0.133   0.000    0.000     0.000    0.000    0.000  -0.04262
  -121.11    38.73    1994  -0.266   0.027   0.320   0.000   0.000   0.000    0.000     0.000    0.000    0.000   0.08102
  -121.11    38.73    1995  -0.336   0.034   0.369   0.000  -0.000   0.000    0.000     0.000    0.000    0.000   0.06569
  -121.11    38.73    1996  -0.389   0.039   0.366   0.000   0.000   0.000    0.000     0.000    0.000    0.000   0.01636
  -121.11    38.73    1997  -0.332   0.033   0.337   0.000   0.000   0.000    0.000     0.000    0.000    0.000   0.03804
  -121.11    38.73    1998  -0.655   0.065   0.313   0.000  -0.002   0.000    0.000     0.000    0.000    0.000  -0.27822
  -121.11    38.73    1999  -0.308   0.031   0.312   0.000   0.000   0.000    0.000     0.000    0.000    0.000   0.03425
  -121.11    38.73    2000  -0.290   0.029   0.346   0.000   0.000   0.000    0.000     0.000    0.000    0.000   0.08480
  -121.11    38.73    2001  -0.266   0.027   0.336   0.000   0.000   0.000    0.000     0.000    0.000    0.000   0.09607
  -121.11    38.73    2002  -0.303   0.030   0.317   0.000  -0.006   0.000    0.000     0.000    0.000    0.000   0.03804
  -121.11    38.73    2003  -0.284   0.029   0.310   0.000   0.000   0.000    0.000     0.000    0.000    0.000   0.05372
  -121.11    38.73    2004  -0.161   0.016   0.309   0.000  -0.003   0.000    0.000     0.000    0.000    0.000   0.16209
  -121.11    38.73    2005  -0.657   0.066   0.312   0.000  -0.007   0.000    0.000     0.000    0.000    0.000  -0.28594
  -121.11    38.73    2006  -0.408   0.041   0.288   0.000   0.000   0.000    0.000     0.000    0.000    0.000  -0.07890
  -121.11    38.73    2007  -0.160   0.016   0.293   0.000  -0.000   0.000    0.000     0.000    0.000    0.000   0.14853
  -121.11    38.73    2008  -0.051   0.006   0.294   0.000  -0.005   0.000    0.000     0.000    0.000    0.000   0.24492
  -121.11    38.73    2009  -0.270   0.027   0.300   0.000  -0.007   0.000    0.000     0.000    0.000    0.000   0.04966
  -121.11    38.73    2010  -0.606   0.061   0.262   0.000  -0.000   0.000    0.000     0.000    0.000    0.000  -0.28343
  -121.11    38.73    2011  -0.649   0.065   0.258   0.000   0.000   0.000    0.000     0.000    0.000    0.000  -0.32662
  -121.11    38.73    2012  -0.188   0.019   0.286   0.000   0.000   0.000    0.000     0.000    0.000    0.000   0.11651
  -121.11    38.73    2013  -0.258   0.026   0.300   0.000  -0.000   0.000    0.000     0.000    0.000    0.000   0.06771
  -121.11    38.73    2014  -0.217   0.022   0.301   0.000   0.000   0.000    0.000     0.000    0.000    0.000   0.10562
  -121.11    38.73    2015  -0.287   0.029   0.287   0.000  -0.004   0.000    0.000     0.000    0.000    0.000   0.02480
  -121.11    38.73    2016  -0.298   0.030   0.272   0.000   0.000   0.000    0.000     0.000    0.000    0.000   0.00374
  -121.11    38.73    2017  -0.675   0.068   0.268   0.000   0.000   0.000    0.000     0.000    0.000    0.000  -0.33999
  -121.11    38.73    2018  -0.358   0.036   0.260   0.000  -0.001   0.000    0.000     0.000    0.000    0.000  -0.06332
  -121.11    38.73    2019  -0.521   0.052   0.279   0.000   0.000   0.000    0.000     0.000    0.000    0.000  -0.18978
  -121.11    38.73    2020  -0.152   0.016   0.300   0.000  -0.001   0.000    0.000     0.000    0.000    0.000   0.16304
  -121.11    38.73    2021  -0.075   0.007   0.361   0.000   0.000   0.000    0.000     0.000    0.000    0.000   0.29380
  -121.06    38.85    1979  -0.433   0.043   0.385   0.000  -0.008   0.000    0.000     0.000    0.000    0.000  -0.01284
  -121.06    38.85    1980  -0.682   0.068   0.329   0.000   0.000   0.000    0.000     0.000    0.000    0.000  -0.28398
  -121.06    38.85    1981  -0.262   0.026   0.369   0.000   0.000   0.000    0.000     0.000    0.000    0.000   0.13301
  -121.06    38.85    1982  -0.753   0.075   0.401   0.000   0.000   0.000    0.000     0.000    0.000    0.000  -0.27645
  -121.06    38.85    1983  -0.699   0.070   0.347   0.000  -0.000   0.000    0.000     0.000    0.000    0.000  -0.28260
  -121.06    38.85    1984  -0.467   0.047   0.390   0.000   0.000   0.000    0.000     0.000    0.000    0.000  -0.03041
  -121.06    38.85    1985  -0.297   0.030   0.360   0.000  -0.000   0.000    0.000     0.000    0.000    0.000   0.09338
  -121.06    38.85    1986  -0.457   0.046   0.411   0.000   0.000   0.000    0.000     0.000    0.000    0.000  -0.00026
  -121.06    38.85    1987  -0.193   0.019   0.354   0.000  -0.003   0.000    0.000     0.000    0.000    0.000   0.17748
  -121.06    38.85    1988  -0.307   0.031   0.387   0.000   0.000   0.000    0.000     0.000    0.000    0.000   0.11175
  -121.06    38.85    1989  -0.580   0.058   0.393   0.000  -0.010   0.000    0.000     0.000    0.000    0.000  -0.13858
  -121.06    38.85    1990  -0.489   0.049   0.348   0.000   0.000   0.000    0.000     0.000    0.000    0.000  -0.09263
  -121.06    38.85    1991  -0.364   0.036   0.385   0.000   0.000   0.000    0.000     0.000    0.000    0.000   0.05739
  -121.06    38.85    1992  -0.261   0.026   0.398   0.000   0.000   0.000    0.000     0.000    0.000    0.000   0.16297
  -121.06    38.85    1993  -0.407   0.041   0.468   0.000  -0.000   0.000    0.000     0.000    0.000    0.000   0.10192
  -121.06    38.85    1994  -0.254   0.025   0.408   0.000  -0.208   0.000    0.000     0.000    0.000    0.000  -0.02904
