-121.15	38.73
-121.11	38.85
-121.11	38.81
-121.11	38.77
-121.11	38.73
-121.06	38.85
-121.06	38.81
-121.06	38.77
-121.06	38.73
-121.06	38.69
-121.02	38.94
-121.02	38.90
-121.02	38.85
-121.02	38.81
-121.02	38.77
-121.02	38.73
-121.02	38.69
-120.98	38.98
-120.98	38.94
-120.98	38.90
-120.98	38.85
-120.98	38.81
-120.98	38.77
-120.98	38.73
-120.94	39.10
-120.94	39.06
-120.94	39.02
-120.94	38.98
-120.94	38.94
-120.94	38.90
-120.94	38.85
-120.94	38.81
-120.94	38.77
-120.94	38.73
-120.94	38.69
-120.90	39.15
-120.90	39.10
-120.90	39.06
-120.90	39.02
-120.90	38.98
-120.90	38.94
-120.90	38.90
-120.90	38.85
-120.90	38.81
-120.90	38.77
-120.90	38.73
-120.90	38.69
-120.86	39.15
-120.86	39.10
-120.86	39.06
-120.86	39.02
-120.86	38.98
-120.86	38.94
-120.86	38.90
-120.86	38.85
-120.86	38.81
-120.86	38.77
-120.86	38.73
-120.86	38.69
-120.86	38.65
-120.81	39.19
-120.81	39.15
-120.81	39.10
-120.81	39.06
-120.81	39.02
-120.81	38.98
-120.81	38.94
-120.81	38.90
-120.81	38.85
-120.81	38.81
-120.81	38.77
-120.81	38.73
-120.77	39.23
-120.77	39.19
-120.77	39.15
-120.77	39.10
-120.77	39.06
-120.77	39.02
-120.77	38.98
-120.77	38.94
-120.77	38.90
-120.77	38.85
-120.77	38.81
-120.77	38.77
-120.77	38.73
-120.77	38.69
-120.73	39.23
-120.73	39.19
-120.73	39.15
-120.73	39.10
-120.73	39.06
-120.73	39.02
-120.73	38.98
-120.73	38.94
-120.73	38.90
-120.73	38.85
-120.73	38.81
-120.73	38.77
-120.73	38.73
-120.69	39.27
-120.69	39.23
-120.69	39.19
-120.69	39.15
-120.69	39.10
-120.69	39.06
-120.69	39.02
-120.69	38.98
-120.69	38.94
-120.69	38.90
-120.69	38.85
-120.69	38.81
-120.69	38.77
-120.69	38.73
-120.65	39.27
-120.65	39.23
-120.65	39.19
-120.65	39.15
-120.65	39.10
-120.65	39.06
-120.65	39.02
-120.65	38.98
-120.65	38.94
-120.65	38.90
-120.65	38.85
-120.65	38.81
-120.65	38.77
-120.65	38.73
-120.61	39.31
-120.61	39.27
-120.61	39.23
-120.61	39.19
-120.61	39.15
-120.61	39.10
-120.61	39.06
-120.61	39.02
-120.61	38.98
-120.61	38.94
-120.61	38.90
-120.61	38.85
-120.61	38.81
-120.61	38.77
-120.61	38.73
-120.56	39.27
-120.56	39.23
-120.56	39.19
-120.56	39.15
-120.56	39.10
-120.56	39.06
-120.56	39.02
-120.56	38.98
-120.56	38.94
-120.56	38.90
-120.56	38.85
-120.56	38.81
-120.56	38.77
-120.52	39.27
-120.52	39.23
-120.52	39.19
-120.52	39.15
-120.52	39.10
-120.52	39.06
-120.52	39.02
-120.52	38.98
-120.52	38.94
-120.52	38.90
-120.52	38.85
-120.52	38.81
-120.52	38.77
-120.48	39.27
-120.48	39.23
-120.48	39.19
-120.48	39.15
-120.48	39.10
-120.48	39.06
-120.48	39.02
-120.48	38.98
-120.48	38.94
-120.48	38.90
-120.48	38.85
-120.48	38.81
-120.48	38.77
-120.44	39.27
-120.44	39.23
-120.44	39.19
-120.44	39.15
-120.44	39.10
-120.44	39.06
-120.44	39.02
-120.44	38.98
-120.44	38.94
-120.44	38.90
-120.44	38.85
-120.44	38.81
-120.44	38.77
-120.40	39.31
-120.40	39.27
-120.40	39.23
-120.40	39.19
-120.40	39.15
-120.40	39.10
-120.40	39.06
-120.40	39.02
-120.40	38.98
-120.40	38.94
-120.40	38.90
-120.40	38.85
-120.40	38.81
-120.40	38.77
-120.40	38.73
-120.36	39.27
-120.36	39.23
-120.36	39.19
-120.36	39.15
-120.36	39.10
-120.36	39.06
-120.36	39.02
-120.36	38.98
-120.36	38.94
-120.36	38.90
-120.36	38.85
-120.36	38.81
-120.36	38.77
-120.36	38.73
-120.31	39.27
-120.31	39.23
-120.31	39.19
-120.31	39.15
-120.31	39.10
-120.31	39.06
-120.31	39.02
-120.31	38.98
-120.31	38.94
-120.31	38.90
-120.31	38.85
-120.31	38.81
-120.31	38.77
-120.31	38.73
-120.31	38.69
-120.27	39.23
-120.27	39.15
-120.27	39.10
-120.27	39.06
-120.27	39.02
-120.27	38.98
-120.27	38.94
-120.27	38.90
-120.27	38.85
-120.27	38.81
-120.27	38.77
-120.27	38.73
-120.27	38.69
-120.23	39.06
-120.23	39.02
-120.23	38.98
-120.23	38.94
-120.23	38.90
-120.23	38.85
-120.23	38.81
-120.23	38.77
-120.23	38.73
-120.23	38.69
-120.23	38.65
-120.19	38.98
-120.19	38.94
-120.19	38.90
-120.19	38.85
-120.19	38.81
-120.19	38.77
-120.19	38.73
-120.19	38.69
-120.19	38.65
-120.15	38.85
-120.15	38.81
-120.15	38.77
-120.15	38.73
-120.15	38.69
-120.15	38.65
-120.11	38.81
-120.11	38.77
-120.11	38.73
-120.11	38.69
-120.11	38.65
-120.06	38.81
-120.06	38.77
-120.06	38.73
-120.06	38.69
-120.06	38.65
-120.02	38.69
