      Lon      Lat    Year    VegC LitterC   SoilC     Total
  -121.15    38.73    2059   3.024   1.515   3.569     8.108
  -121.15    38.73    2060   2.894   1.476   3.579     7.949
  -121.15    38.73    2061   2.976   1.363   3.582     7.922
  -121.15    38.73    2062   3.015   1.391   3.574     7.979
  -121.15    38.73    2063   3.147   1.366   3.571     8.084
  -121.15    38.73    2064   3.233   1.305   3.567     8.105
  -121.15    38.73    2065   2.746   1.706   3.576     8.029
  -121.15    38.73    2066   2.832   1.599   3.578     8.009
  -121.15    38.73    2067   2.714   1.565   3.579     7.859
  -121.15    38.73    2068   2.743   1.515   3.577     7.835
  -121.15    38.73    2069   2.894   1.413   3.570     7.878
  -121.15    38.73    2070   2.939   1.403   3.565     7.907
  -121.15    38.73    2071   2.878   1.376   3.571     7.826
  -121.15    38.73    2072   2.855   1.341   3.565     7.761
  -121.15    38.73    2073   2.998   1.243   3.553     7.795
  -121.15    38.73    2074   3.100   1.234   3.542     7.875
  -121.15    38.73    2075   3.219   1.218   3.536     7.974
  -121.15    38.73    2076   3.269   1.209   3.535     8.014
  -121.15    38.73    2077   3.302   1.136   3.536     7.974
  -121.15    38.73    2078   3.338   1.084   3.530     7.951
  -121.15    38.73    2079   3.445   1.004   3.514     7.962
  -121.15    38.73    2080   3.460   1.052   3.501     8.013
  -121.15    38.73    2081   3.579   0.987   3.488     8.054
  -121.15    38.73    2082   3.682   0.968   3.484     8.134
  -121.15    38.73    2083   3.658   0.934   3.481     8.073
  -121.15    38.73    2084   3.649   0.891   3.472     8.011
  -121.15    38.73    2085   3.766   0.825   3.451     8.043
  -121.15    38.73    2086   3.689   0.930   3.435     8.054
  -121.15    38.73    2087   3.791   0.874   3.420     8.085
  -121.15    38.73    2088   3.871   0.839   3.408     8.117
  -121.15    38.73    2089   3.900   0.797   3.397     8.094
  -121.15    38.73    2090   3.834   0.826   3.391     8.051
  -121.15    38.73    2091   3.170   1.501   3.375     8.047
  -121.15    38.73    2092   3.202   1.398   3.379     7.978
  -121.15    38.73    2093   3.376   1.256   3.377     8.010
  -121.15    38.73    2094   3.404   1.251   3.369     8.024
  -121.15    38.73    2095   3.502   1.206   3.378     8.085
  -121.15    38.73    2096   3.517   1.247   3.374     8.137
  -121.15    38.73    2097   3.585   1.197   3.378     8.160
  -121.15    38.73    2098   3.664   1.099   3.379     8.142
  -121.15    38.73    2099   3.566   1.175   3.380     8.120
  -121.15    38.73    2100   3.635   1.093   3.377     8.105
  -121.11    38.85    1950   2.366   2.223   4.183     8.772
  -121.11    38.85    1951   2.397   2.167   4.197     8.761
  -121.11    38.85    1952   2.328   2.230   4.196     8.754
  -121.11    38.85    1953   2.433   2.161   4.203     8.798
  -121.11    38.85    1954   2.517   2.080   4.209     8.806
  -121.11    38.85    1955   2.489   2.043   4.215     8.747
  -121.11    38.85    1956   2.525   1.960   4.215     8.700
  -121.11    38.85    1957   2.458   1.968   4.215     8.641
  -121.11    38.85    1958   1.968   2.387   4.220     8.575
  -121.11    38.85    1959   2.025   2.283   4.218     8.526
  -121.11    38.85    1960   2.113   2.201   4.219     8.533
  -121.11    38.85    1961   2.072   2.135   4.222     8.429
  -121.11    38.85    1962   2.142   2.074   4.227     8.443
  -121.11    38.85    1963   1.928   2.315   4.225     8.468
  -121.11    38.85    1964   1.886   2.176   4.242     8.304
  -121.11    38.85    1965   1.933   2.088   4.239     8.260
  -121.11    38.85    1966   2.010   2.059   4.235     8.305
  -121.11    38.85    1967   2.077   2.001   4.243     8.320
  -121.11    38.85    1968   1.831   1.805   4.247     7.883
  -121.11    38.85    1969   1.853   1.833   4.248     7.933
  -121.11    38.85    1970   1.906   1.762   4.252     7.920
  -121.11    38.85    1971   1.991   1.671   4.255     7.917
  -121.11    38.85    1972   1.908   1.727   4.252     7.887
  -121.11    38.85    1973   1.979   1.714   4.243     7.937
  -121.11    38.85    1974   2.067   1.654   4.238     7.958
  -121.11    38.85    1975   1.745   1.949   4.236     7.929
  -121.11    38.85    1976   1.827   1.787   4.238     7.852
  -121.11    38.85    1977   1.326   2.382   4.235     7.942
  -121.11    38.85    1978   1.348   2.308   4.245     7.901
  -121.11    38.85    1979   1.455   2.217   4.257     7.929
  -121.11    38.85    1980   1.511   2.146   4.255     7.911
  -121.11    38.85    1981   1.664   2.044   4.262     7.971
  -121.11    38.85    1982   1.812   1.965   4.255     8.032
  -121.11    38.85    1983   1.847   1.931   4.261     8.039
  -121.11    38.85    1984   1.871   1.872   4.263     8.006
  -121.11    38.85    1985   1.927   1.827   4.267     8.022
  -121.11    38.85    1986   1.980   1.774   4.264     8.018
  -121.11    38.85    1987   2.066   1.719   4.264     8.049
  -121.11    38.85    1988   2.018   1.720   4.266     8.003
  -121.11    38.85    1989   2.044   1.670   4.270     7.984
  -121.11    38.85    1990   2.067   1.625   4.264     7.956
  -121.11    38.85    1991   2.052   1.682   4.255     7.989
  -121.11    38.85    1992   2.160   1.659   4.247     8.066
  -121.11    38.85    1993   2.266   1.625   4.239     8.130
  -121.11    38.85    1994   2.204   1.639   4.237     8.080
  -121.11    38.85    1995   2.154   1.624   4.234     8.011
  -121.11    38.85    1996   2.206   1.551   4.228     7.986
  -121.11    38.85    1997   2.040   1.605   4.229     7.874
  -121.11    38.85    1998   2.083   1.561   4.219     7.863
  -121.11    38.85    1999   2.162   1.506   4.205     7.873
  -121.11    38.85    2000   2.191   1.528   4.199     7.918
  -121.11    38.85    2001   2.288   1.486   4.193     7.967
  -121.11    38.85    2002   2.334   1.439   4.182     7.955
  -121.11    38.85    2003   2.312   1.402   4.176     7.890
  -121.11    38.85    2004   2.396   1.348   4.163     7.907
  -121.11    38.85    2005   2.443   1.340   4.151     7.933
  -121.11    38.85    2006   2.545   1.296   4.136     7.977
  -121.11    38.85    2007   2.622   1.278   4.127     8.027
  -121.11    38.85    2008   2.181   1.729   4.121     8.030
  -121.11    38.85    2009   2.219   1.609   4.118     7.945
  -121.11    38.85    2010   2.377   1.477   4.112     7.966
  -121.11    38.85    2011   2.466   1.436   4.097     7.999
  -121.11    38.85    2012   2.419   1.464   4.100     7.984
  -121.11    38.85    2013   2.484   1.407   4.095     7.986
  -121.11    38.85    2014   2.508   1.438   4.092     8.038
  -121.11    38.85    2015   2.590   1.396   4.082     8.068
  -121.11    38.85    2016   2.667   1.317   4.078     8.063
  -121.11    38.85    2017   2.695   1.291   4.075     8.061
  -121.11    38.85    2018   2.685   1.275   4.074     8.034
  -121.11    38.85    2019   2.718   1.241   4.069     8.028
  -121.11    38.85    2020   2.731   1.224   4.065     8.020
  -121.11    38.85    2021   2.725   1.199   4.052     7.976
  -121.11    38.85    2022   2.724   1.214   4.045     7.983
  -121.11    38.85    2023   2.688   1.228   4.036     7.952
  -121.11    38.85    2024   2.806   1.144   4.024     7.975
  -121.11    38.85    2025   2.887   1.075   4.007     7.969
  -121.11    38.85    2026   2.900   1.056   3.998     7.953
  -121.11    38.85    2027   2.785   1.058   3.990     7.833
  -121.11    38.85    2028   2.846   1.026   3.977     7.848
  -121.11    38.85    2029   2.930   1.018   3.966     7.914
  -121.11    38.85    2030   3.014   0.979   3.954     7.947
  -121.11    38.85    2031   3.120   0.931   3.937     7.989
  -121.11    38.85    2032   3.114   0.975   3.932     8.021
  -121.11    38.85    2033   3.076   0.940   3.929     7.945
  -121.11    38.85    2034   3.197   0.882   3.912     7.991
  -121.11    38.85    2035   3.216   0.913   3.901     8.031
  -121.11    38.85    2036   3.276   0.901   3.885     8.063
  -121.11    38.85    2037   2.911   1.326   3.876     8.113
  -121.11    38.85    2038   2.979   1.201   3.885     8.065
  -121.11    38.85    2039   3.129   1.085   3.879     8.092
  -121.11    38.85    2040   3.242   1.062   3.869     8.173
  -121.11    38.85    2041   3.343   1.018   3.872     8.233
  -121.11    38.85    2042   3.335   1.100   3.871     8.305
  -121.11    38.85    2043   3.418   1.040   3.867     8.325
