      Lon      Lat    Year    Leaf     Sap   Heart  SMetab SStruct    SFWD    SCWD   Total
  -121.15    38.73    2055   0.046   0.009   0.043   0.001   0.030   0.031   0.845   1.004
  -121.15    38.73    2056   0.050   0.013   0.046   0.000   0.027   0.031   0.840   1.006
  -121.15    38.73    2057   0.062   0.022   0.052   0.001   0.026   0.035   0.842   1.039
  -121.15    38.73    2058   0.064   0.014   0.084   0.001   0.027   0.115   1.158   1.462
  -121.15    38.73    2059   0.071   0.014   0.024   0.001   0.029   0.104   1.186   1.428
  -121.15    38.73    2060   0.067   0.011   0.039   0.001   0.031   0.093   1.152   1.394
  -121.15    38.73    2061   0.048   0.000   0.001   0.001   0.031   0.080   1.129   1.290
  -121.15    38.73    2062   0.051   0.020   0.101   0.000   0.027   0.061   1.066   1.326
  -121.15    38.73    2063   0.061   0.007   0.020   0.001   0.027   0.065   1.112   1.293
  -121.15    38.73    2064   0.068   0.001   0.003   0.001   0.027   0.055   1.068   1.222
  -121.15    38.73    2065   0.058   0.009   0.019   0.001   0.024   0.123   1.400   1.633
  -121.15    38.73    2066   0.052   0.005   0.007   0.001   0.024   0.101   1.343   1.533
  -121.15    38.73    2067   0.058   0.010   0.028   0.001   0.025   0.085   1.288   1.495
  -121.15    38.73    2068   0.045   0.011   0.043   0.001   0.026   0.074   1.246   1.445
  -121.15    38.73    2069   0.049   0.000   0.000   0.000   0.023   0.064   1.217   1.353
  -121.15    38.73    2070   0.061   0.010   0.023   0.001   0.023   0.050   1.157   1.325
  -121.15    38.73    2071   0.056   0.008   0.035   0.001   0.026   0.048   1.128   1.302
  -121.15    38.73    2072   0.048   0.013   0.042   0.000   0.025   0.043   1.098   1.269
  -121.15    38.73    2073   0.044   0.003   0.005   0.000   0.022   0.041   1.069   1.185
  -121.15    38.73    2074   0.057   0.013   0.028   0.000   0.021   0.033   1.014   1.166
  -121.15    38.73    2075   0.062   0.013   0.022   0.001   0.023   0.036   0.987   1.143
  -121.15    38.73    2076   0.063   0.012   0.038   0.001   0.025   0.037   0.955   1.131
  -121.15    38.73    2077   0.058   0.000   0.000   0.001   0.027   0.039   0.943   1.067
